"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"IFNGR1",0.531081551402752,13.4722868516744,1.77731822022378,0.0829172572839696,0.967211871231795
"TSPYL5",0.421314273977515,9.63306108383431,1.77727786097389,0.0829239920513314,0.967211871231795
"ZNF556",0.568084511035866,9.42564520773155,1.7771980201117,0.0829373164879988,0.967211871231795
"C1orf38",0.657570091597215,12.8992703542396,1.77672488310021,0.0830163140253967,0.967211871231795
"LCP1",0.550898917327448,14.4182942415297,1.77631988914552,0.0830839842242792,0.967211871231795
"AIF1",0.442963738989151,14.038373032564,1.77609951626414,0.0831208256588624,0.967211871231795
"POLD1",0.572225774980802,9.27334174115147,1.77552582552764,0.0832167983245848,0.967211871231795
"MGC8721",0.454603620757081,16.0115308153614,1.77519352901221,0.0832724307278549,0.967211871231795
"SLC1A4",0.628278897842473,9.83189463337985,1.77454373029818,0.0833813089573202,0.967211871231795
"DDX25",0.431292017658932,8.15860423622077,1.77449486617774,0.0833895013061506,0.967211871231795
"DHRS8",0.489026769714121,15.5956808366509,1.77336804441292,0.0835786069930715,0.967211871231795
"PCDHA3",0.491825439747804,8.64500504208631,1.77292088190982,0.0836537505031571,0.967211871231795
"GAN",0.535445175304975,10.2421384597165,1.7727540261825,0.0836818043327573,0.967211871231795
"APAF1",0.438761034367629,11.8114612496405,1.77187180983923,0.0838302646585549,0.967211871231795
"MGC50559",0.526455780799597,10.8637810391454,1.77140061838072,0.0839096477981781,0.967211871231795
"GPX4",0.447759784515739,14.4905024981971,1.77128244828879,0.0839295661858795,0.967211871231795
"EHD4",0.506622705466417,11.9458503677442,1.77099883494098,0.0839773873720334,0.967211871231795
"NOXO1",0.456019174666278,8.38982734457149,1.77096720201086,0.0839827225446854,0.967211871231795
"RNF138",0.587017651434893,11.9398075399196,1.77042770443148,0.0840737573737828,0.967211871231795
"RFX4",0.520949042024148,8.69540749919767,1.77008724691043,0.0841312487868518,0.967211871231795
"GLIPR1",0.505998698119417,13.4819265633121,1.77007453380015,0.0841333962269924,0.967211871231795
"ITGAX",0.51412629477163,10.0113378059802,1.76912988602587,0.0842930905147391,0.967211871231795
"OSRF",0.44070784168683,12.1572306169718,1.76869176767095,0.0843672414365524,0.967211871231795
"IL18RAP",0.525580445382796,9.13216074062754,1.76835115186388,0.0844249279907471,0.967211871231795
"GALNAC4S-6ST",0.513817127860062,12.9038598300169,1.76807238398369,0.0844721646235042,0.967211871231795
"PILRA",0.448310016697768,12.9711096498237,1.76758864926961,0.0845541850696329,0.967211871231795
"K6IRS2",0.466032013288935,9.03434697640057,1.76706129213165,0.0846436780850985,0.967211871231795
"ARNT2",0.572595027504404,12.6895062074657,1.76645692071272,0.0847463381760794,0.967211871231795
"CABP7",0.457801822399615,9.19871860236277,1.76642135354243,0.0847523829594471,0.967211871231795
"PCDHA1",0.342847364481158,8.7146435005359,1.76532810673604,0.0849383610806463,0.967211871231795
"NPY1R",0.608939978496175,11.4742621608048,1.76432693590302,0.0851089757087192,0.967211871231795
"FLJ11848",0.379790591131649,14.9988223292668,1.76426310232945,0.0851198636498527,0.967211871231795
"DDX21",0.46862714083808,15.79668170837,1.76420956248343,0.0851289967147038,0.967211871231795
"LOC493861",0.49863221793579,11.7304883142677,1.76372054927173,0.0852124527850062,0.967211871231795
"KLRB1",0.570850182324841,11.2049153628725,1.76346483549427,0.0852561207617744,0.967211871231795
"HS6ST2",0.681516709500546,8.47377130170285,1.76288768809352,0.085354748572338,0.967211871231795
"CCNC",0.446588249351372,14.2644384307222,1.76137420030619,0.0856138403916685,0.967211871231795
"C13orf25",0.529491310498365,11.381867212222,1.76103691759278,0.0856716690461062,0.967211871231795
"FLJ11259",0.481775186478413,11.9837866078823,1.76077988518217,0.0857157603921932,0.967211871231795
"LDHAL6A",0.481698146843072,8.41816431885444,1.76028539894946,0.0858006380444977,0.967211871231795
"MANBA",0.479556578822153,12.8476191349513,1.7600125931801,0.0858474947844931,0.967211871231795
"PRDM8",0.751118472608765,8.57676031184814,1.75936998407954,0.0859579531563465,0.967211871231795
"SCML1",0.468125526184434,12.7026780785598,1.75901241278477,0.0860194677852876,0.967211871231795
"OVCA2,DPH2L1",0.372251243718449,14.1388294186252,1.75856846340298,0.086095893737987,0.967211871231795
"AKR1C1",0.491437339092979,12.4035821046974,1.75855399696345,0.0860983850942059,0.967211871231795
"CYLD",0.433888256977876,12.4746346880704,1.75844840965424,0.0861165707751757,0.967211871231795
