"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"ATP8B2",5.34738503333333,8.46238448333333,15.4008701652508,4.98953833820943e-08,1.54724343452556e-05
"FGF17",-7.84818483333333,8.57030891666667,-15.3373895525055,5.18172615188287e-08,1.54724343452556e-05
"DDX39B",4.8866947,6.25761798333333,15.1591422863423,5.76638094447807e-08,1.54724343452556e-05
"SALL4",-5.708675,13.0589348333333,-15.1504178327261,5.79680665362912e-08,1.54724343452556e-05
"MRFAP1",5.2360311,6.66767978333333,15.0861852389069,6.02633216871346e-08,1.54724343452556e-05
"FAM110B",-6.28768566666666,11.5947971666667,-15.0743775394012,6.06960484285934e-08,1.54724343452556e-05
"RPLP2",4.73946900000001,12.8579418333333,14.8764390711796,6.84839934908206e-08,1.67594028870736e-05
"LRCH1",-4.79924033333333,13.4234771666667,-14.7876464192703,7.23299183829532e-08,1.69164116216086e-05
"CYP11A1",4.33962426666667,4.649288,14.7364391204995,7.46556250054647e-08,1.69164116216086e-05
"MYLK2",-6.77362686666667,10.0457782333333,-14.5556717631998,8.35482836377053e-08,1.74267250654981e-05
"STOX2",-8.001159,11.8308518333333,-14.4898657204054,8.70700802392008e-08,1.74267250654981e-05
"RPL22",5.99107643333333,10.40523245,14.4463373350074,8.94893225229897e-08,1.74267250654981e-05
"TMEM115",4.10973983333334,9.92179108333333,14.4419512833832,8.97371682121191e-08,1.74267250654981e-05
"PRR19",-7.48490783333334,10.94358275,-14.4172022965992,9.11499186165312e-08,1.74267250654981e-05
"RPL39",4.39144283333333,13.65810525,14.3252918736648,9.66148618291737e-08,1.79118098385117e-05
"HLA-DPA1",4.5330843,7.73076251666667,14.2753788550385,9.97330905497306e-08,1.79460896465662e-05
"SLC22A1",5.44289383333333,7.98487241666667,14.2059141882821,1.04258723910475e-07,1.82244249395511e-05
"PYROXD2",-6.182804,11.660125,-14.0611276415342,1.14436198347476e-07,1.94477961524961e-05
"GNG3",4.37812196666667,4.86920651666667,13.9046018217965,1.26685220794088e-07,2.09475724545468e-05
"RPL7A",4.100236,10.584196,13.8535426071692,1.30987654076713e-07,2.10890123063507e-05
"ARPC3",4.1053703,8.13410301666667,13.7857625247737,1.3694947264388e-07,2.14835095803912e-05
"KRTCAP2",4.23107313333333,5.1186065,13.6901027169802,1.45877909291372e-07,2.18957363735264e-05
"KIAA0240",-7.94618533333333,8.87106166666667,-13.6812598124255,1.46735075402841e-07,2.18957363735264e-05
"CLDN22",3.87871366666667,6.5730945,13.5005704073331,1.65521924803772e-07,2.28105650098009e-05
"ADORA2A",-6.48064426666667,7.64095153333333,-13.4808088171031,1.67732202151469e-07,2.28105650098009e-05
"BMP3",4.79216766666667,8.3240955,13.4650715392199,1.69515609508718e-07,2.28105650098009e-05
"CDC42EP4",-8.56660683333333,8.91671591666667,-13.4469654362195,1.71593319753908e-07,2.28105650098009e-05
"TSEN54",4.47669713333333,8.03390443333333,13.4377402236385,1.72662694758668e-07,2.28105650098009e-05
"ABCC5",4.3006959,4.66203598333333,13.3787446789525,1.79677260614455e-07,2.28105650098009e-05
"NEUROD2",-5.32414833333333,6.69771033333333,-13.3648063207608,1.81379950674374e-07,2.28105650098009e-05
"SH3RF3",4.76689276666667,7.78355495,13.3541530385749,1.82693312435476e-07,2.28105650098009e-05
"GRAMD1A",4.2141929,9.56709788333333,13.2912273632504,1.90667614495506e-07,2.28940155166052e-05
"FLJ44635",4.20261500000001,13.3541621666667,13.2835047806643,1.91672366660106e-07,2.28940155166052e-05
"RPL22L1",4.16950523333334,6.89036338333333,13.2429317609324,1.97047771433022e-07,2.28940155166052e-05
"ZMAT4",-8.29476965,9.83277409166667,-13.2334335899768,1.98329980774775e-07,2.28940155166052e-05
"NRN1",4.5061125,4.92718021666667,13.2059369722602,2.02093943330253e-07,2.28964952832312e-05
"THG1L",-6.83132466666667,10.4017908333333,-13.1785113137613,2.05926631320394e-07,2.29065296439667e-05
"RGS10",4.04264463333333,4.50079818333333,13.1349164247065,2.12184586847619e-07,2.31811661131024e-05
"COQ4",-5.50622266666667,11.3794073333333,-12.9479617252606,2.4149923535897e-07,2.59209179285294e-05
