"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"AK090670",-1.096266035,7.20727898091667,-4.1269456476177,0.000982513983796211,0.0244816956732284
"GADD45B",1.84134385166667,12.3820367825,4.09353137832373,0.00104957292961302,0.025399010957115
"ENST00000339446",1.24324839083334,16.0681775870833,4.02912749967773,0.0011923054930643,0.0269413173694696
"KRT17",1.00846954983333,7.81735798366667,4.01819026383157,0.00121844252884036,0.0272174308095814
"SLC2A3",1.07188368725,7.33365145654167,4.00278549819414,0.00125624918573686,0.0275517183017335
"NP",1.31174968333334,11.6274792308333,3.98983105022885,0.00128896592152861,0.0277746652309908
"PBEF1",1.18896476766667,10.21185366775,3.97305091955295,0.00133263800949332,0.0281302501569134
"THC2271582",1.1687563345,8.90174399966667,3.91172308659288,0.00150546607023653,0.0295887242477463
"THC2270231",1.08357522866667,9.28968727533333,3.90031561993342,0.00154004560562083,0.0298956683684318
"CTA-246H3.1",-1.10374908083333,10.4080823688333,-3.88446886313305,0.00158942562005393,0.0301689877008648
"IGLL1",-1.08559347258333,9.43875820045833,-3.87910291119782,0.00160650845520427,0.0303265071203566
"LDLR",1.131442625,11.234354093,3.86579741052006,0.00164967610819171,0.0307260159554663
"CEBPD",1.15416053583333,13.8692609245833,3.85337467635513,0.00169104241852464,0.0311425971525062
"EMP1",1.010839465,13.9776302041667,3.8280678394347,0.00177859760915792,0.0318199830792311
"SELE",1.81163484658333,10.4850280360417,3.6561964077192,0.0025081129620037,0.0379646844499391
"CH25H",1.80324930866667,9.34475874908333,3.59467623310251,0.00283732087032095,0.0403668654224416
"A_23_P158868",-1.07814720225,7.06373337745833,-3.56254567054966,0.00302623956631269,0.0417627676168231
"X57802",-1.28796089516667,7.50681643041667,-3.55859084455227,0.0030503519972509,0.0418424872121172
"ENST00000383706",1.32234542975,9.32971834254167,3.53454996467543,0.00320114603973893,0.0430775269583232
"AF035034",-1.01815130741667,7.91249234895833,-3.51294414315479,0.0033430552327895,0.0441777133477171
