"TERM_ID","Count","geneID","p.adjust","par"
"GO:0045944",193,"NR4A3/HAND1/LUM/CDX2/TEF/CREM/SFRP2/ATOH7/TNFSF11/ATF3/IRX6/E2F4/WNT2/NR1I3/PHF8/ITGB1BP1/BMP6/COPS5/ADCYAP1/RPS6KA1/RELA/LEF1/CSF3/MET/IER5/ZBED4/ZBTB16/MKRN2/SF3B1/OSR2/CDH13/JUND/RIPK1/SMYD3/RHOQ/TP73/FOXN4/MAP2K5/ABL1/GLI3/ETV2/UHRF1/TAF9/SOX21/SUPT4H1/KLF10/HEXB/ASH1L/DMRT2/SSBP4/HTATIP2/DCN/CCNC/ATF5/MAPK3/OLIG1/ZBED1/MAPK14/IKBKG/ZNF226/RPS6KA5/NFIA/F2RL1/CAMTA2/S100A10/PCBP1/HOXB7/ABLIM3/RB1/TFCP2L1/SIX4/BEX1/CEBPZ/ATF4/TBK1/NR3C1/ATF2/CREB3/MEN1/MED6/BRD4/FGFR2/LMX1A/MYD88/POU5F1/ZNF574/WT1/SIX3/FOXP3/SLC9A1/UCN/PCBP2/HIF1A/HMGB2/ARF4/NFAT5/NCK1/PTBP1/ZNF300/USF2/NME2/ZNF268/HES1/BMP2/THRAP3/TEAD3/LMO2/HOXA13/AHI1/IRF2/HOXB2/CCNT2/NFATC3/ELK1/EGFR/NFYC/CTBP2/TRAF6/PRKDC/ZBED3/TWIST1/RARB/TBL1X/PRRX1/FOXD3/FOXJ1/BMPR2/CNOT7/MCRS1/HOXA1/APEX1/ZFX/MLX/DMTF1/FOXA3/E2F7/BRCA1/ZFP64/AKNA/CHCHD2/PAX2/STK16/GATA2/GATA1/GRIN1/TGFB1/RFX2/PRDM10/FOXM1/NFIC/RFXAP/NODAL/FOXD1/ZNF521/NFKB2/FOXK2/RARA/PRDM2/CD40/NR2C2/HDGF/RUVBL2/EPAS1/PPP2R5B/SIRT2/NFE2L2/PITX2/FOSL1/PPP1R12A/TCF12/ZNF658/ZNF639/TAF7/NFATC2IP/LMO4/ISL1/TTC5/DHX36/ESR1/OTX2/SP1/TNFRSF1A/RBM14/LMX1B/NCOA3/NCOA6/RUNX2/WWTR1/HOXD8/HSF2/ZNF473/EIF5A/PPARD",3.01524671736837e-06,"Wei2020_x_GSE12852"
"GO:0046456",1,"CASP1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0046456",1,"CASP1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0046716",1,"DMD",0.0460988907736987,"Chen2003_x_GSE53868"
"GO:0046716",6,"BAG3/HIF1A/ANKH/FXN/DMD/PLN",0.0347653791134086,"Wei2020_x_GSE53868"
"GO:0048144",9,"ABCC9/NF1/DAZAP1/GPX1/MORF4L1/ESR1/CKS2/LIF/ECD",0.00447372303002241,"Wei2020_x_GSE53868"
"GO:0048144",1,"CKS2",0.0403997367797303,"Chen2006_x_GSE12852"
"GO:0048701",11,"TGFBR1/PRRX1/SMAD3/TGFBR2/SLC39A1/IRX5/TWIST1/MMP16/SIX4/RUNX2/NODAL",0.000202390665727035,"Wei2020_x_GSE53868"
"GO:0048701",12,"WDR19/SLC39A1/TGFBR1/MMP16/SIX4/FGFR2/TGFBR2/TWIST1/PRRX1/NODAL/IRX5/RUNX2",0.0180710532304124,"Wei2020_x_GSE12852"
"GO:0048762",4,"WWTR1/TGFBR1/BMP2/ISL1",0.0214330139699538,"Wei2020_x_GSE53868"
"GO:0048762",6,"TGFBR1/FGFR2/BMP2/ZFP64/ISL1/WWTR1",0.0299142206875434,"Wei2020_x_GSE12852"
"GO:0050821",2,"CCNH/CTNND1",0.0414534050841203,"Chen2003_x_GSE53868"
"GO:0050821",32,"PIK3R1/BAG3/ATP1B3/CRYAB/CDC37L1/PYHIN1/TREX1/GAPDH/ATP1B1/SMAD3/TAF9/MORC3/TBL1X/USP19/HIP1R/TRIM39/PRKRA/TMEM88/CCT3/USP33/CCT7/TAF9B/UXT/CCT6A/PDCD10/BAG2/PEX19/RTN4/PFN1/PTEN/CREB1/HSPD1",5.65100570014263e-05,"Wei2020_x_GSE53868"
"GO:0050821",38,"ATP1B3/IFI30/RTN4/MTMR9/CSN3/PDCD10/BAG2/TAF9/CDC37L1/CCT6A/LAMP2/WFS1/EPHA4/CHEK2/PTEN/MFSD1/GOLGA7/PEX6/HSPD1/LAMP1/CCT4/UXT/CTNND1/BAG3/CLU/COG7/PFN1/ZBED3/ATP1B1/TBL1X/CCT3/HIP1R/PRKRA/RPS7/RUVBL2/CRTAP/TREX1/CCT8",0.033476524218428,"Wei2020_x_GSE12852"
"GO:0051168",1,"UBE2I",0.0359123938760822,"Chen2006_x_GSE53868"
"GO:0051168",1,"EIF4E",0.0340378852524398,"Chen2003_x_GSE53868"
"GO:0051403",6,"DUSP10/CRYAB/MAPK1/MAP2K6/TAOK2/MAPK3",0.0153349251320651,"Wei2020_x_GSE53868"
"GO:0051403",1,"PBK",0.0317685759907208,"Chen2006_x_GSE12852"
"GO:0051497",1,"MET",0.0493660115874098,"Chen2003_x_GSE53868"
"GO:0051497",7,"PIK3R1/TMEFF2/MYOC/F11R/ARHGAP6/PFN1/MET",0.0190278139068747,"Wei2020_x_GSE53868"
"GO:0051726",30,"JUND/TGFBR1/BCR/GRK5/BAX/ABL1/INSM1/GADD45G/CGRRF1/MAP2K6/BEX2/MORF4L1/PPM1A/WDR5/PPP1R9B/RHEB/YY1/BRCA1/TP73/HIPK2/CCNDBP1/FOXM1/TRIM36/PHACTR4/PTPRC/CDKL3/EVI2B/CDK8/NF2/MCRS1",0.000405112424085732,"Wei2020_x_GSE53868"
"GO:0051726",40,"MAP2K6/CGRRF1/COPS5/EVI2B/PER2/UHRF2/JUND/PPM1A/CDK8/TP73/ABL1/TGFBR1/CCNDBP1/SON/CDKL2/RB1/CCNL2/BCR/BEX2/BIRC2/GRK5/ACTL6A/ZNF268/MBIP/YY1AP1/CTBP1/GADD45G/NF2/MCRS1/RHEB/BRCA1/FOXM1/BAX/TBRG4/INSM1/RUVBL2/SIRT2/BOP1/WDR5/BARD1",0.0316548297941844,"Wei2020_x_GSE12852"
"GO:0051966",7,"ATP1A2/UCN/GRM8/SERPINE2/DKK1/CLN3/MEF2C",0.0448430411829664,"Wei2020_x_GSE53868"
"GO:0051966",1,"DKK1",0.0444229287534642,"Chen2006_x_GSE12852"
"GO:0061436",2,"ALOX12/MET",0.0127902880009688,"Chen2003_x_GSE53868"
"GO:0061436",2,"MET/ALOX12",0.0443284327727178,"Chen2003_x_GSE12852"
"GO:0061743",1,"DKK1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0061743",1,"DKK1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0062009",1,"LRRC32",0.041625757712834,"Chen2006_x_GSE53868"
"GO:0062009",2,"SMAD2/TGFB3",0.00860949947527583,"Chen2003_x_GSE53868"
"GO:0062009",2,"TGFB3/SMAD2",0.0367828517599114,"Chen2003_x_GSE12852"
"GO:0070269",1,"CASP1",0.0460465835049466,"Chen2006_x_GSE53868"
"GO:0070269",1,"CASP1",0.0317685759907208,"Chen2006_x_GSE12852"
"GO:0070584",1,"FEZ1",0.0431881929163703,"Chen2003_x_GSE53868"
"GO:0070584",5,"BAX/FEZ1/MYH14/POLDIP2/NUBPL",0.0421311309085348,"Wei2020_x_GSE53868"
"GO:0070723",1,"SMAD2",0.0340378852524398,"Chen2003_x_GSE53868"
"GO:0070723",4,"TGFBR1/TGFBR2/TGFB1/ABCA2",0.0406527640005057,"Wei2020_x_GSE53868"
"GO:0071310",1,"CASP1",0.043195385036891,"Chen2006_x_GSE53868"
"GO:0071310",1,"CASP1",0.0317685759907208,"Chen2006_x_GSE12852"
"GO:0071624",1,"S100A7",0.0281381079349851,"Chen2006_x_GSE53868"
"GO:0071624",1,"S100A7",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0090026",1,"S100A7",0.0451740760998457,"Chen2006_x_GSE53868"
"GO:0090026",1,"S100A7",0.0317685759907208,"Chen2006_x_GSE12852"
"GO:0090082",1,"DKK1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0090082",1,"DKK1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0090090",2,"TLE1/DKK1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0090090",19,"WWTR1/FZD6/BMP2/EMD/FUZ/ANKRD6/GPC3/AXIN1/APC/TLE1/OTUD5/TMEM88/ISL1/BICC1/DKK1/PFDN5/SOX13/LMBR1L/NKD1",0.00584525168866366,"Wei2020_x_GSE53868"
"GO:0090136",1,"SERPINB8",0.0355277306843053,"Chen2006_x_GSE53868"
"GO:0090136",1,"SERPINB8",0.0255343429092793,"Chen2006_x_GSE12852"
"GO:0090244",1,"DKK1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0090244",1,"DKK1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0090331",1,"ALOX12",0.0337468902073537,"Chen2003_x_GSE53868"
"GO:0090331",4,"C1QTNF1/CEACAM1/SERPINE2/CD9",0.0310523777768568,"Wei2020_x_GSE53868"
"GO:0098609",3,"ITGA2B/LPP/CTNND1",0.0190438422003208,"Chen2003_x_GSE53868"
"GO:0098609",25,"PDLIM1/CD58/ESAM/ITGA10/ITGAX/TMEM47/THY1/ICAM2/ABL1/FNDC3A/ITGA2/ITGAV/PPP1CA/F11R/ITGA11/NEO1/CD34/ANXA2/COL13A1/PDLIM5/PKP4/CDH1/CDSN/DSG4/SRPX2",0.00622472596106135,"Wei2020_x_GSE53868"
"GO:0098792",1,"LGALS8",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0098792",1,"LGALS8",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0098883",1,"DKK1",0.0332903342694742,"Chen2006_x_GSE53868"
"GO:0098883",1,"DKK1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0140447",1,"CASP1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0140447",1,"CASP1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0140448",1,"CASP1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:0140448",1,"CASP1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:0140970",1,"CASP1",0.0281381079349851,"Chen2006_x_GSE53868"
"GO:0140970",1,"CASP1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:1901385",1,"DMD",0.0367469616896088,"Chen2003_x_GSE53868"
"GO:1901385",5,"CACNB4/CACNB2/HPCA/DMD/CABP2",0.0120173222914705,"Wei2020_x_GSE53868"
"GO:1902600",24,"SLC25A5/NOX5/ATP1A2/COX4I2/ATP1B1/UQCRFS1/UCP3/SLC25A22/UCP2/COX5B/COX6B1/OTOP2/SLC17A6/COX5A/ATP6V0A1/ATP6V1E1/ATP6AP2/SLC25A3/ATP6V0B/SLC25A14/ATP6V1G3/ATP6V0A4/ATP6V1H/SLC9A3",1.03783359226732e-05,"Wei2020_x_GSE53868"
"GO:1902600",30,"NOX5/SLC15A2/SLC9A9/OTOP2/COX5B/ATP6V0B/UCP2/CTNS/ATP6V0D1/ATP6V1B1/TCIRG1/COX6B1/SLC9A1/SLC25A3/SLC25A22/COX15/COX7A2L/ATP6V0C/UQCRFS1/SLC25A5/ATP1B1/ATP6V1H/COX5A/COX4I2/UCP3/ATP6AP2/ATP6V0A4/ATP6V1E1/SLC25A14/SLC18A1",0.00183292894528829,"Wei2020_x_GSE12852"
"GO:1902894",9,"RELA/HIF1A/SMAD3/LILRB4/ESR1/YY1/TWIST1/TGFB1/NFIB",0.00124032256228722,"Wei2020_x_GSE53868"
"GO:1902894",11,"RELA/POU5F1/HIF1A/NFATC3/TWIST1/LILRB4/TGFB1/RARA/NCOR2/ESR1/PPARD",0.0299142206875434,"Wei2020_x_GSE12852"
"GO:1902902",2,"FEZ1/FEZ2",0.00860949947527583,"Chen2003_x_GSE53868"
"GO:1902902",2,"FEZ2/FEZ1",0.026608580735204,"Chen2003_x_GSE12852"
"GO:1902949",1,"DKK1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:1902949",1,"DKK1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:1902975",1,"MCM4",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:1902975",1,"MCM4",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:1903265",1,"CASP1",0.0359123938760822,"Chen2006_x_GSE53868"
"GO:1903265",1,"CASP1",0.0281420594927996,"Chen2006_x_GSE12852"
"GO:1904338",1,"DKK1",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:1904338",1,"DKK1",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:1904977",1,"LGALS8",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:1904977",1,"LGALS8",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:2000096",1,"DKK1",0.0355277306843053,"Chen2006_x_GSE53868"
"GO:2000096",6,"RSPO3/ABL1/ANKRD6/GPC3/DKK1/NKD1",0.000576691722736845,"Wei2020_x_GSE53868"
"GO:2000096",1,"DKK1",0.024513064019489,"Chen2006_x_GSE12852"
"GO:2000623",1,"PABPC1",0.0281839850125151,"Chen2003_x_GSE53868"
"GO:2000623",3,"UPF3A/PABPC1/DHX34",0.0371438637896252,"Wei2020_x_GSE53868"
"GO:2000660",1,"IL1R2",0.0311942170304204,"Chen2006_x_GSE53868"
"GO:2000660",1,"IL1R2",0.0233548337231645,"Chen2006_x_GSE12852"
"GO:2000726",1,"DKK1",0.0332903342694742,"Chen2006_x_GSE53868"
"GO:2000726",1,"DKK1",0.0233548337231645,"Chen2006_x_GSE12852"
