"Gene","logFC_GSE12852","P.Value_GSE12852","adj.P.Val_GSE12852","logFC_GSE53868","P.Value_GSE53868","adj.P.Val_GSE53868","Dir_12852","Dir_53868","Concordante"
"ACAA1",0.018209243767705,0.948268759652824,0.996944211106727,-0.128214870833332,0.00800734391374688,0.0713110318394792,"up","down",FALSE
"ACAA2",-0.0956192673796675,0.740799439250363,0.979060696795928,0.117146680000001,0.023568374583458,0.130741951357362,"down","up",FALSE
"ACACA",0.122893652211143,0.695148165382884,0.976706202264256,0.00845387391666747,0.891518754104812,0.953464434285788,"up","up",TRUE
"ACACB",-0.0691334560753377,0.845085379657404,0.989112397484782,0.045169293750001,0.490037716805707,0.724931057731238,"down","up",FALSE
"ACAD8",0.196242583597881,0.446147422901887,0.974763679508199,-0.125483205583333,0.0183494693986304,0.114053753381525,"up","down",FALSE
"ACAD9",0.149070891663593,0.550196060398882,0.974763679508199,-0.0928281408333315,0.0265865797759189,0.140278180811233,"up","down",FALSE
"ACADL",-0.0981213725604117,0.802177684790166,0.98510496470594,-0.177279161416666,0.117426717277566,0.333152205921159,"down","down",TRUE
"ACADM",0.0388033243274403,0.89658620228584,0.992437212320734,0.102656384750001,0.0485334287925481,0.199977549322643,"up","up",TRUE
"ACADS",0.204647128380367,0.58159079983923,0.974763679508199,0.0873678613333346,0.104974131791699,0.312099916087614,"up","up",TRUE
"ACADSB",0.0803687612428448,0.758358971387283,0.980450821995181,-0.0459119525833327,0.462852936248617,0.705023110697438,"up","down",FALSE
"ACADVL",0.0874486046118852,0.792241281817651,0.984228877695649,-0.0219587366666652,0.731299875131885,0.878100590161634,"up","down",FALSE
"ACAT1",0.446459454265099,0.114427306891563,0.968820324220594,0.0565606950000011,0.241452308290817,0.496420705565557,"up","up",TRUE
"ACAT2",0.169350330644155,0.540730051393761,0.974763679508199,-0.052770055083332,0.464987947328379,0.706923647097924,"up","down",FALSE
"ACBD3",0.1402278539596,0.62640277733796,0.974763679508199,0.0233642329166671,0.613372828638334,0.80976682063627,"up","up",TRUE
"ACBD4",0.195343660018492,0.556800578045197,0.974763679508199,0.0367994726666681,0.373140988910081,0.63029284084882,"up","up",TRUE
"ACBD5",0.169014812043991,0.569601336583904,0.974763679508199,0.254426564833335,0.00466068835560351,0.0523772015447283,"up","up",TRUE
"ACBD6",0.12069058758812,0.636818729357797,0.974763679508199,-0.0047148658333325,0.903329591780808,0.958648078001751,"up","down",FALSE
"ACCN1",-0.440249004619794,0.38430930719726,0.974763679508199,-0.549749139749999,0.0243534266024536,0.133293935422131,"down","down",TRUE
"ACCN2",0.323755370150988,0.383246785099132,0.974763679508199,-0.152753024916667,0.294096167636493,0.553157150169558,"up","down",FALSE
"ACCN3",0.06742918322422,0.879951440051889,0.991908372835379,-0.350644750333334,0.00440323764815893,0.0508425864747656,"up","down",FALSE
"ACCN4",0.120780936245766,0.795565738164027,0.984228877695649,-0.192837143999999,0.0107058389838405,0.0838547589881248,"up","down",FALSE
"ACCN5",0.450343458797381,0.0982561548576721,0.963518020108213,-0.104971385416666,0.165855164993469,0.40170330397358,"up","down",FALSE
"ACD",-0.249525491063524,0.561827970644034,0.974763679508199,0.0392229260000009,0.294069592427528,0.553157150169558,"down","up",FALSE
"ACE",0.287770472246684,0.32079719189099,0.974763679508199,-0.0049633697499991,0.899410657755436,0.957152700915515,"up","down",FALSE
"ACE2",0.402874450925499,0.220077390991984,0.974763679508199,-0.058696912583332,0.389777381354083,0.644656560038009,"up","down",FALSE
"ACF",0.551982689265159,0.146865931629759,0.974763679508199,-0.0101134981666661,0.872303795758607,0.944529674582222,"up","down",FALSE
"ACHE",0.180620891397107,0.600207536769071,0.974763679508199,-0.00998122541666584,0.903084516648211,0.958581398319503,"up","down",FALSE
"ACIN1",0.17445165544143,0.572596267814595,0.974763679508199,0.0466516841666689,0.447545833415119,0.693469512585378,"up","up",TRUE
"ACLY",0.129834773698883,0.639263851701093,0.974763679508199,-0.0520985081666652,0.467519613143052,0.708716164946803,"up","down",FALSE
"ACMSD",0.373979814107586,0.306225732952761,0.974763679508199,0.0174528826666673,0.735234012309176,0.879743962972532,"up","up",TRUE
"ACN9",0.233042286265688,0.36651063753562,0.974763679508199,-0.094743368249999,0.143036410417521,0.371763056837575,"up","down",FALSE
"ACO1",0.331933490053567,0.231485578709472,0.974763679508199,-0.196647856666666,0.00750098346424775,0.0685600023235718,"up","down",FALSE
"ACO2",0.110102015222479,0.723935896834287,0.978316504904325,0.0506500133333357,0.472111499262724,0.711966760598681,"up","up",TRUE
"ACOX1",0.494167541798157,0.16783718072131,0.974763679508199,-0.0395079496666658,0.50658867711664,0.737315113106901,"up","down",FALSE
"ACOX2",0.109237075009549,0.733857385705614,0.978486027616002,-0.128543773333333,0.076423707603851,0.261927800867732,"up","down",FALSE
"ACOX3",0.177880688114732,0.621812175717337,0.974763679508199,0.0239543858333347,0.67225494987765,0.845872895599432,"up","up",TRUE
"ACOXL",0.128106487563601,0.683594347179557,0.976039958285367,0.0390041931666672,0.355549967129258,0.614133558210034,"up","up",TRUE
"ACP1",0.439068771578601,0.190488293538542,0.974763679508199,-0.108227692999998,0.024990979503719,0.135305752768698,"up","down",FALSE
"ACP2",0.317898386295397,0.326000428997933,0.974763679508199,0.0373463051666678,0.420788095639109,0.672118835536853,"up","up",TRUE
"ACP5",0.485740554883983,0.264912060469225,0.974763679508199,-0.0516897741666647,0.806034957340137,0.914091731409598,"up","down",FALSE
"ACP6",0.248872383894532,0.405678435451728,0.974763679508199,0.0317593985833341,0.674527767398123,0.846893760651142,"up","up",TRUE
"ACPL2",0.600774160369543,0.05756849071316,0.924819520851658,0.060734427166667,0.256273781422591,0.513060832341732,"up","up",TRUE
"ACPP",0.225277615389589,0.729868761125226,0.978316504904325,-0.0951211277499994,0.306551127212321,0.566034650364578,"up","down",FALSE
"ACPT",-0.0176204761292235,0.949016646223377,0.996964285652889,0.0569356070833346,0.271387191595605,0.528451516028853,"down","up",FALSE
"ACRBP",0.523361216200651,0.106490081025358,0.963814244254665,-0.00715189083333251,0.906518581982052,0.96009766784874,"up","down",FALSE
"ACRC",-0.105632934249075,0.746443758667772,0.980235739199058,-0.4565037915,7.27578304422014e-05,0.00962013322340461,"down","down",TRUE
"ACRV1",0.458885059198769,0.163727777772067,0.974763679508199,-0.00642527616666622,0.89072999535019,0.953004664181888,"up","down",FALSE
"ACSL1",0.224435101771528,0.499347194234243,0.974763679508199,-0.218614694833333,0.00250296455870257,0.0379324309267643,"up","down",FALSE
"ACSL3",0.119867100889276,0.695416807158985,0.976706202264256,0.0131213737500012,0.841512137506391,0.929648335086986,"up","up",TRUE
"ACSL4",0.484578495968062,0.090955411969763,0.963518020108213,0.0776318319166675,0.102700092460495,0.308259010136448,"up","up",TRUE
"ACSL5",0.0772497953391392,0.830170729295597,0.989112397484782,-0.0541337881666653,0.323414776365168,0.583567217748931,"up","down",FALSE
"ACSL6",0.799014351762636,0.0140677269679995,0.767904387780367,0.0519092037499999,0.199295746111341,0.445601023470647,"up","up",TRUE
"ACTA1",0.357895750848718,0.265779507284701,0.974763679508199,1.78139160983333,3.75004181523695e-05,0.00853743118443771,"up","up",TRUE
"ACTA2",0.138298435704277,0.606690332064859,0.974763679508199,-0.119813972500001,0.671884729788721,0.845828469127081,"up","down",FALSE
"ACTB",0.285238208599894,0.313701935269174,0.974763679508199,0.0375523783333327,0.862753407811238,0.939887591596339,"up","up",TRUE
"ACTC",0.0540212565703838,0.866275131146131,0.991908372835379,0.121212422500001,0.762129289407542,0.893357950884244,"up","up",TRUE
"ACTG1",0.404317147062273,0.215381334714273,0.974763679508199,-0.0189021633333302,0.851033795345376,0.933871993421027,"up","down",FALSE
"ACTG2",0.0863541269012525,0.693303091295423,0.976148376649935,0.163687347500003,0.744296775809099,0.884070014806244,"up","up",TRUE
"ACTL6A",0.166555100871102,0.515243113692753,0.974763679508199,-0.130177427499998,0.0137006015864488,0.096248042616807,"up","down",FALSE
"ACTL6B",-0.0841246554887237,0.818220076217518,0.986822589878001,0.0533392240833342,0.281365340744199,0.539710245735088,"down","up",FALSE
"ACTL7A",0.358676457116306,0.23899443113135,0.974763679508199,-0.0378312999999994,0.588450276827925,0.793578399610103,"up","down",FALSE
"ACTL7B",0.285495279166094,0.352838845337324,0.974763679508199,-0.0323201999999988,0.563140263548862,0.778054922260425,"up","down",FALSE
"ACTN1",0.38910553584213,0.196625677574341,0.974763679508199,0.28153518,0.106568541983375,0.315265239474852,"up","up",TRUE
"ACTN2",-0.0544604824153182,0.85841094497497,0.99171503278052,0.291889937666667,0.122201912153732,0.34020767085752,"down","up",FALSE
"ACTN3",0.480899788675465,0.21147393281179,0.974763679508199,0.29239172625,0.0284052352889191,0.146075401323591,"up","up",TRUE
"ACTN4",0.363471387223664,0.276531639594754,0.974763679508199,0.175177369166667,0.100961977213291,0.30539813077096,"up","up",TRUE
"ACTR10",0.00917052961324872,0.971853690935776,0.998027060436619,-0.0561795899999984,0.142060215235081,0.370278920206731,"up","down",FALSE
"ACTR1A",0.0575139582535497,0.852964073748054,0.990699172393219,0.144328949166667,0.0494398832961529,0.202264128213043,"up","up",TRUE
"ACTR2",0.244470533748394,0.515619786389228,0.974763679508199,0.205946525333334,0.0267748618813958,0.141008221759107,"up","up",TRUE
"ACTR3",0.219948480819329,0.390840312999492,0.974763679508199,0.0909817450000019,0.21741832663546,0.468165089758628,"up","up",TRUE
"ACTR5",-0.0117365164877323,0.962932923356332,0.997532159870183,-0.0759339822499994,0.131125584610618,0.354012873839702,"down","down",TRUE
"ACTR6",-0.162248373280548,0.565289141677948,0.974763679508199,0.0255632689999996,0.624614797610125,0.816733486019369,"down","up",FALSE
"ACTRT1",0.19650454927747,0.434308715705637,0.974763679508199,0.13693878725,0.22621886931944,0.478624043816808,"up","up",TRUE
"ACVR1",0.421651645096068,0.108761532127983,0.963898920258714,-0.108922946083333,0.0711045481617278,0.251263564253521,"up","down",FALSE
"ACVR1B",0.446129551991131,0.138817899118628,0.974763679508199,0.106528316083334,0.0260312417014126,0.13861058153941,"up","up",TRUE
"ACVR1C",0.399901241907489,0.297873927535449,0.974763679508199,-0.074492112,0.754730858456431,0.889682282473199,"up","down",FALSE
"ACVR2B",0.0591720374195894,0.861996667793565,0.991908372835379,-0.17453482675,0.0347896039116442,0.164834183095854,"up","down",FALSE
"ACVRL1",-0.29582235975055,0.36155622300751,0.974763679508199,0.17648182375,0.0347588532346694,0.164763857773859,"down","up",FALSE
"ACY1",0.170049448478297,0.543246819125003,0.974763679508199,0.0267113718333339,0.753973902885308,0.889122058159789,"up","up",TRUE
"ACY1L2",0.533714508799619,0.119426498242341,0.974763679508199,-0.133376911249999,0.121439708792824,0.338929024798491,"up","down",FALSE
"ACY3",0.269396296984306,0.418287748687873,0.974763679508199,-0.0133454557499993,0.826305393901425,0.923373976627123,"up","down",FALSE
"ACYP1",-0.030592282298974,0.917686647153027,0.994173148974376,-0.251979331833332,0.000711161276945636,0.0214283871023484,"down","down",TRUE
"ACYP2",0.296271555119307,0.281893391506596,0.974763679508199,0.0819756120833332,0.164706637409677,0.400012868344028,"up","up",TRUE
"ADA",0.0114575148889703,0.971577532031426,0.998027060436619,-0.186310396666665,0.182959552094527,0.424752494714959,"up","down",FALSE
"ADAM10",0.377253595458001,0.196294965949326,0.974763679508199,0.128997421500001,0.143507514065074,0.372395646987639,"up","up",TRUE
"ADAM11",0.244720867224161,0.597114516091683,0.974763679508199,-0.0528946314166664,0.490003997166277,0.724931057731238,"up","down",FALSE
"ADAM12",0.313673725787456,0.301117789736484,0.974763679508199,-0.374214798416666,0.125772786244326,0.345857891008763,"up","down",FALSE
"ADAM15",0.124813376307284,0.722458391675761,0.978316504904325,0.220917657833334,0.0653980603407727,0.238840541413144,"up","up",TRUE
"ADAM17",0.159221604962418,0.613397723398076,0.974763679508199,0.181381716583334,0.00464259539171637,0.0523772015447283,"up","up",TRUE
"ADAM18",-0.115194383613535,0.706550546329604,0.978316504904325,0.00971489783333434,0.831530163605797,0.925902355977758,"down","up",FALSE
"ADAM19",0.610697845468802,0.0461317419079217,0.904687674668202,0.228553699250002,0.0672011918890977,0.242888616441586,"up","up",TRUE
"ADAM2",0.916171771450366,0.0191492155092757,0.810069843968146,0.0615874908333337,0.31313401490258,0.573009429390633,"up","up",TRUE
"ADAM20",0.0616207917811186,0.861609261486301,0.991908372835379,-0.150605001333333,0.02539053831664,0.136446697781847,"up","down",FALSE
"ADAM21",0.210841685161996,0.507197885034279,0.974763679508199,-0.0390007370833329,0.578954904460852,0.788001524000508,"up","down",FALSE
"ADAM22",0.0979531909348529,0.832574547684568,0.989112397484782,0.184110699416667,0.0750434296388254,0.258939416517222,"up","up",TRUE
"ADAM23",0.177552927318062,0.688946162203745,0.976039958285367,0.0777666049166676,0.247022128156988,0.502298626307797,"up","up",TRUE
"ADAM28",0.657629765625686,0.0438940145922131,0.897122527377769,-0.00377295716666579,0.960074091239352,0.983334613277158,"up","down",FALSE
"ADAM29",0.494081564980035,0.166262604808404,0.974763679508199,0.0307063103333339,0.645031502164289,0.829642015850835,"up","up",TRUE
"ADAM30",0.161525541548654,0.583032323572687,0.974763679508199,0.0600414604166669,0.180404276538529,0.421436108608764,"up","up",TRUE
"ADAM32",0.489567019133441,0.114270082400137,0.968820324220594,0.0278880360833337,0.69310546898458,0.857795532597659,"up","up",TRUE
"ADAM33",0.463268226810175,0.381663221364241,0.974763679508199,0.00564307333333425,0.9436706339019,0.977160441646606,"up","up",TRUE
"ADAM7",0.687750215814191,0.0833163154331814,0.963518020108213,-0.0625636368333329,0.436012011625529,0.68419601157661,"up","down",FALSE
"ADAM8",0.679156606764668,0.0829429102663867,0.963518020108213,-0.153008321499999,0.193623684768952,0.437979973205437,"up","down",FALSE
"ADAM9",0.679185474203916,0.0242094532122631,0.83731547380709,0.151304077083336,0.0272395898409983,0.14249455857784,"up","up",TRUE
"ADAMDEC1",0.182658562837105,0.621958204815622,0.974763679508199,-0.0623696091666667,0.446258719718549,0.692407417312232,"up","down",FALSE
"ADAMTS1",1.07365847269208,0.0219214287990894,0.820516803126397,1.14109214941667,0.000430815730863837,0.0179346669451333,"up","up",TRUE
"ADAMTS10",-0.0606565235320245,0.88180071817091,0.991908372835379,0.171264100416667,0.104730443092683,0.311718710175336,"down","up",FALSE
"ADAMTS12",0.232936488666695,0.438150436064789,0.974763679508199,-0.0153874852499991,0.804388455721541,0.913690470266169,"up","down",FALSE
"ADAMTS13",0.16255656609323,0.595669416555511,0.974763679508199,0.011356153333334,0.805673428026761,0.914089279654903,"up","up",TRUE
"ADAMTS14",-0.211702634532875,0.499215723127194,0.974763679508199,0.0163676685000007,0.793537845636021,0.909274013884953,"down","up",FALSE
"ADAMTS15",0.0276748854976385,0.930713048471061,0.995285435937458,0.135340682583334,0.241409077213828,0.49636466696586,"up","up",TRUE
"ADAMTS16",0.440124844064459,0.263009582986655,0.974763679508199,-0.822222096499999,0.00204824520479763,0.0341432805812617,"up","down",FALSE
"ADAMTS17",0.823127846794851,0.0168501996294319,0.792535063799932,-0.0166428881666664,0.83224346658956,0.926099236968478,"up","down",FALSE
"ADAMTS18",0.373313162537605,0.24658860077501,0.974763679508199,0.178374146333335,0.0400480190362589,0.178098189136201,"up","up",TRUE
"ADAMTS19",-0.102730208500187,0.808009241334028,0.986157112005997,-0.257639469416666,0.31755204878692,0.577421422045129,"down","down",TRUE
"ADAMTS2",0.607356818809094,0.0852468033029274,0.963518020108213,0.154534873416667,0.120621902927855,0.338019820325965,"up","up",TRUE
"ADAMTS20",0.370291222515768,0.322116174318062,0.974763679508199,0.0562505849166669,0.261627103471032,0.518514948274774,"up","up",TRUE
"ADAMTS3",0.566534672443447,0.159356161655316,0.974763679508199,-0.204840612416666,0.129255919004185,0.351284869701568,"up","down",FALSE
"ADAMTS4",1.74847576290803,0.0243753659637465,0.83731547380709,1.88417706375,3.09914165052943e-05,0.00853743118443771,"up","up",TRUE
"ADAMTS5",0.774620780045824,0.039210968819908,0.897122527377769,0.0270557408333343,0.80594343497354,0.914091731409598,"up","up",TRUE
"ADAMTS6",0.693529683657319,0.0177996375532686,0.795806422124539,0.185404508833334,0.00951163700420438,0.0784564865926835,"up","up",TRUE
"ADAMTS7",0.415817547119587,0.227381991556096,0.974763679508199,0.164008544166671,0.0349085179037427,0.165020153401049,"up","up",TRUE
"ADAMTS8",0.697113544415404,0.133745226448053,0.974763679508199,0.3660888255,0.099361420509098,0.302800908008895,"up","up",TRUE
"ADAMTS9",1.05311714355794,0.132134882203555,0.974763679508199,-0.286238366083332,0.0610722548699123,0.229488100534274,"up","down",FALSE
"ADAMTSL1",0.197934227721204,0.639566425852161,0.974763679508199,-0.0973015638333325,0.115235876710121,0.329930704629199,"up","down",FALSE
"ADAMTSL2",0.481223644004581,0.31655651627152,0.974763679508199,0.0927442362500015,0.336743041069191,0.595670959730605,"up","up",TRUE
"ADAR",0.0583749060220489,0.87944142134108,0.991908372835379,-0.0902207474999981,0.0788675782686041,0.266424591428796,"up","down",FALSE
"ADARB1",0.142683103879447,0.650848269742525,0.974763679508199,-0.103665369083332,0.360105559609372,0.618700577726426,"up","down",FALSE
"ADARB2",0.523654851452397,0.320037973232338,0.974763679508199,-0.0597813581666662,0.569361753006691,0.781482833705447,"up","down",FALSE
"ADAT1",0.391051998852377,0.327361396531372,0.974763679508199,-0.0196178269166661,0.664215243127779,0.841563204798008,"up","down",FALSE
"ADCK1",0.979797376381295,0.0174939757366154,0.79291870637733,-0.0212333280833313,0.733476288360592,0.87912329288224,"up","down",FALSE
"ADCK2",0.122562391381119,0.688934846555444,0.976039958285367,0.0926404530833353,0.0961047609734713,0.297515904450304,"up","up",TRUE
"ADCK4",-0.295979370237617,0.349605389734833,0.974763679508199,0.0549604245000001,0.256719409225491,0.513438818450981,"down","up",FALSE
"ADCK5",0.149816583582858,0.721616960653491,0.978316504904325,-0.0424929547499996,0.433436346922101,0.682417190076538,"up","down",FALSE
"ADCY1",-0.383565941108511,0.229697653857413,0.974763679508199,-0.0435643067499994,0.789776912308481,0.907676735436053,"down","down",TRUE
"ADCY2",-0.712778651196294,0.101088277107388,0.963814244254665,0.27178754475,0.0873503751370262,0.281463326377443,"down","up",FALSE
"ADCY3",0.320773171626882,0.281505264188459,0.974763679508199,-0.0749878074999984,0.108168976559192,0.317917748736966,"up","down",FALSE
"ADCY4",-0.279793177299413,0.37107575253876,0.974763679508199,0.0258080841666687,0.825277151958907,0.922936250556559,"down","up",FALSE
"ADCY6",0.223337070941325,0.448780545022258,0.974763679508199,-0.064498027916667,0.38528571677355,0.641289789564374,"up","down",FALSE
"ADCY7",0.381147947819374,0.20662628867189,0.974763679508199,-0.236551342333332,0.06085049950547,0.22909811227844,"up","down",FALSE
"ADCY8",0.905591731757009,0.0351577455769698,0.897122527377769,-0.0127773711666657,0.858796049429996,0.937713421930943,"up","down",FALSE
"ADCY9",-0.167549725039191,0.7103352731932,0.978316504904325,0.0941072311666674,0.156176432188153,0.388952616546196,"down","up",FALSE
"ADCYAP1",0.891532799841907,0.106146530072132,0.963814244254665,-0.137539052,0.300490163900753,0.560097802802891,"up","down",FALSE
"ADCYAP1R1",0.268309336419076,0.448688032949157,0.974763679508199,-0.128811290333333,0.112109712617343,0.32451181125148,"up","down",FALSE
"ADD1",0.257074862793756,0.320275951579335,0.974763679508199,-0.0620662808333337,0.362625290105887,0.620866928265931,"up","down",FALSE
"ADD2",0.0644261838042028,0.821330066754437,0.987718684728667,0.0650828765833333,0.1289782395987,0.350846208861278,"up","up",TRUE
"ADD3",0.135980675404889,0.716349107063716,0.978316504904325,-0.161819981666665,0.0876664678542923,0.281897184018273,"up","down",FALSE
"ADFP",0.0643485176205973,0.845666492725174,0.989112397484782,-0.0542105823333325,0.574737295380927,0.7856503381373,"up","down",FALSE
"ADH1A",-0.0828967114035001,0.848087601533871,0.990046236996195,0.130070073,0.589738651280942,0.794372405522633,"down","up",FALSE
"ADH1C",0.178596683398441,0.708104587205863,0.978316504904325,0.136635432666668,0.608089698861302,0.806460502924512,"up","up",TRUE
"ADH4",0.114523142745773,0.686555542774398,0.976039958285367,0.213225846333333,0.170139810499993,0.407304661132827,"up","up",TRUE
"ADH5",0.224316836246052,0.424505287866854,0.974763679508199,-0.0737093041666655,0.1973243845079,0.442946342683823,"up","down",FALSE
"ADH6",-0.0606753901556076,0.871435519163977,0.991908372835379,-0.232634552249999,0.0450177352966133,0.19109167638475,"down","down",TRUE
"ADH7",0.0701570527220181,0.92791560575309,0.995285435937458,-0.0443574361666665,0.507946578894069,0.738363224986672,"up","down",FALSE
"ADHFE1",0.16224962597376,0.707527262718504,0.978316504904325,-0.144214458999999,0.158846475723386,0.392187341571477,"up","down",FALSE
"ADIPOQ",-0.500375346097285,0.448731310688245,0.974763679508199,-0.103635954416667,0.0815770899455062,0.271274257848884,"down","down",TRUE
"ADIPOR1",0.137104885783845,0.646060578439866,0.974763679508199,0.00960838033333425,0.846980697128498,0.932347901696131,"up","up",TRUE
"ADIPOR2",-0.0774242720370584,0.775252728729654,0.98127873623652,-0.0279774679166653,0.727082445123755,0.87602876167689,"down","down",TRUE
"ADK",0.0181350640520035,0.948597244472484,0.996944211106727,0.0272346783333342,0.649455681800976,0.832919879756866,"up","up",TRUE
"ADM",-1.00506156743674,0.0202467948962835,0.812600614836983,-0.144011794999999,0.297845772366917,0.556638027125277,"down","down",TRUE
"ADM2",-0.243190957946694,0.455699172145001,0.974763679508199,0.0715308843333334,0.28397618804252,0.54263010361338,"down","up",FALSE
"ADMR",0.134732254854378,0.722210584886671,0.978316504904325,0.0060819036666681,0.908125852873961,0.961010391018101,"up","up",TRUE
"ADNP",0.171412123628491,0.536842518816642,0.974763679508199,-0.277087871999999,0.00188531460483844,0.0328023439710052,"up","down",FALSE
"ADORA1",-0.0315737012248128,0.918845142800859,0.994448047942732,0.0100219685000009,0.911749327425884,0.962520813433122,"down","up",FALSE
"ADORA2A",0.179937860474981,0.672618280782165,0.975992849603754,0.0154418852500015,0.699823078325054,0.861969425207757,"up","up",TRUE
"ADORA2B",-0.0464086481801797,0.935863491233349,0.995393294915256,0.132354187166667,0.282528041278418,0.540970617351083,"down","up",FALSE
"ADORA3",-0.433863318760376,0.219958200885021,0.974763679508199,-0.0907773639999994,0.167125109106106,0.403630039834488,"down","down",TRUE
"ADPGK",0.260446867958637,0.431687993422742,0.974763679508199,-0.0906344555833333,0.160004862696155,0.393795730193658,"up","down",FALSE
"ADPRH",0.353879777843541,0.439940447732565,0.974763679508199,0.188458344666668,0.0191891521315684,0.11645447088345,"up","up",TRUE
"ADPRHL1",0.886404536855994,0.0442884628785467,0.897122527377769,-0.0811365144166662,0.0851153665817131,0.277688436626101,"up","down",FALSE
"ADPRHL2",0.32716437123613,0.30269822036256,0.974763679508199,-0.0274873684999995,0.627203994754259,0.818018910552566,"up","down",FALSE
"ADRA1A",0.497976521914949,0.111153048333329,0.96439766051071,0.0142028444166673,0.808357227098968,0.915020052265696,"up","up",TRUE
"ADRA1B",0.29612323312187,0.521920299541202,0.974763679508199,0.530866571750001,0.0529826786299489,0.210764023862472,"up","up",TRUE
"ADRA1D",0.490440282107728,0.192215083325633,0.974763679508199,0.151110053583334,0.00382685245233854,0.0475015318488999,"up","up",TRUE
"ADRA2A",0.265203581928246,0.494122457611111,0.974763679508199,0.147326382083334,0.394874440303194,0.648398490234298,"up","up",TRUE
"ADRA2B",0.119513868901964,0.745695895967828,0.980235739199058,-0.0957248361666665,0.209086905096297,0.458041657271939,"up","down",FALSE
"ADRA2C",-0.195589766711633,0.535425653736491,0.974763679508199,0.169503716666669,0.483367910096827,0.719758839436844,"down","up",FALSE
"ADRB1",-0.114062650665858,0.731392397574006,0.978316504904325,0.00122513550000091,0.979710614885775,0.992198781186633,"down","up",FALSE
"ADRB2",-0.0662602241022384,0.887680228434958,0.991908372835379,-0.0249143836666651,0.774821121968155,0.900345620859929,"down","down",TRUE
"ADRB3",0.317259139818335,0.456401534079215,0.974763679508199,0.00271941750000119,0.968489715477733,0.987300276880713,"up","up",TRUE
"ADRBK1",-0.294161110942903,0.417483134486841,0.974763679508199,0.0111073533333341,0.842760838126759,0.930379285228158,"down","up",FALSE
"ADRBK2",-0.529328134957272,0.198608436945924,0.974763679508199,-0.0552551470833321,0.335889026819113,0.595008355041063,"down","down",TRUE
"ADRM1",0.405276130292763,0.204137995138524,0.974763679508199,0.0742321956666681,0.201094633556187,0.447896683853266,"up","up",TRUE
"ADSL",0.240382728790155,0.325949374835866,0.974763679508199,0.0775796592499998,0.0741593136007243,0.2573174977333,"up","up",TRUE
"ADSS",0.285334376473758,0.352013171253392,0.974763679508199,0.0642300196666675,0.283133056042778,0.541585220226618,"up","up",TRUE
"ADSSL1",1.08065585471147,0.0089552298257409,0.700198817717551,0.127528661083334,0.119267018949867,0.335797826459791,"up","up",TRUE
"AEBP1",0.564144023894467,0.138869723843931,0.974763679508199,0.013789750000002,0.86939119237375,0.943216589714985,"up","up",TRUE
"AEBP2",-0.263328665757807,0.55165884408089,0.974763679508199,0.132092088083333,0.00470417337076257,0.0525784442360916,"down","up",FALSE
"AES",0.0568824120423544,0.879757155827942,0.991908372835379,-0.107666875833333,0.256774869226351,0.513483121767428,"up","down",FALSE
"AFAP",0.601969820819142,0.0689954097040526,0.943608446150606,-0.0201113245,0.79853280158426,0.911546252377286,"up","down",FALSE
"AFG3L1",0.195592985390787,0.525460002011009,0.974763679508199,-0.183025465833333,0.0656072600807189,0.239378673699871,"up","down",FALSE
"AFG3L2",0.271646747517463,0.418515986425488,0.974763679508199,0.153761898083333,0.0103359143052965,0.0823903358887052,"up","up",TRUE
"AFM",0.737413050351829,0.0477782225073748,0.904687674668202,0.0655780719166675,0.238667249489483,0.493331311786219,"up","up",TRUE
"AFMID",-0.106690028310109,0.741884391149912,0.979060696795928,0.0277520506666672,0.634433036345337,0.822887932264247,"down","up",FALSE
"AFP",0.374300924484185,0.368768161584611,0.974763679508199,0.0989901634999999,0.0835491866961085,0.274916904481784,"up","up",TRUE
"AGA",0.435904682030511,0.0883498050327787,0.963518020108213,0.0181740055000017,0.714718193843176,0.869794189595125,"up","up",TRUE
"AGC1",0.269447199627799,0.558192727293126,0.974763679508199,0.701445779500001,0.0236011821699379,0.130825134460748,"up","up",TRUE
"AGER",-0.215735010749347,0.420423606570626,0.974763679508199,-0.0181198356666657,0.734642961833791,0.879460298241584,"down","down",TRUE
"AGGF1",0.178477774633839,0.505906689042752,0.974763679508199,-0.0140604937499997,0.78482009316606,0.90535858140718,"up","down",FALSE
"AGL",0.252925331774309,0.402788361496344,0.974763679508199,-0.104173277833332,0.365966388296025,0.62400853960018,"up","down",FALSE
"AGMAT",0.123540192463788,0.727730118994185,0.978316504904325,-0.0593738489166662,0.393892069812088,0.647738258438804,"up","down",FALSE
"AGPAT1",0.285557108557368,0.410984400681452,0.974763679508199,-0.0240959124999974,0.641144880051685,0.8273562907783,"up","down",FALSE
"AGPAT2",-0.287960200715611,0.564884860386013,0.974763679508199,0.0363309471666679,0.405913023367794,0.658308338748582,"down","up",FALSE
"AGPAT3",0.111557656884019,0.742827330652435,0.979060696795928,0.0202730139166672,0.608142866961171,0.806496592497546,"up","up",TRUE
"AGPAT4",0.335006192488212,0.245117750154667,0.974763679508199,0.00589194750000038,0.913419725954605,0.963564003560057,"up","up",TRUE
"AGPAT5",-0.232856154694779,0.446808452616022,0.974763679508199,-0.0514075674999985,0.601708627690553,0.802388780625858,"down","down",TRUE
"AGPS",0.763752477027924,0.0204093355093476,0.812600614836983,0.144883951000001,0.166808411450142,0.403123028738572,"up","up",TRUE
