"GeneSymbol","Direction","logFC_SUI","logFC_POP","adj.P.Val","Direcao_POP","Concordante"
"SCAP","down",-1.48270421283904,6.16350000006788e-05,0.999650542169788,"up",FALSE
"SCARF1","up",1.54821805833802,0.0566677789166678,0.76485212711064,"up",TRUE
"SCCPDH","up",1.11912785123747,0.274124193333335,0.0122562571908599,"up",TRUE
"SCD5","down",-2.19859683592599,0.237802885583334,0.0132134954978307,"up",FALSE
"SCG2","up",1.74164995706843,-0.237526295249999,0.277630073368096,"down",FALSE
"SCG3","down",-1.64693380889821,0.0800971203333339,0.627646680743814,"up",FALSE
"SCG5","up",1.41761399658778,0.227639308833334,0.6039351657009,"up",TRUE
"SCGB1A1","up",2.18031717370575,0.0241892389166673,0.808574167657681,"up",TRUE
"SCGB1C1","down",-2.23638923046139,-0.030046868,0.797242929283491,"down",TRUE
"SCGB3A2","up",1.27908095743368,0.0333489559166681,0.799334828514164,"up",TRUE
"SCIN","up",2.73125263701101,-0.160603826,0.333859280649628,"down",FALSE
"SCMH1","down",-1.95860028211478,0.032496171333335,0.857375651947179,"up",FALSE
"SCML1","down",-1.56150166894793,0.0724042615833337,0.586493917102784,"up",FALSE
"SCML2","up",1.25350502014406,-0.00420483158333363,0.965801887533049,"down",FALSE
"SCML4","up",1.88875832589575,-0.162831824,0.0582079422434238,"down",FALSE
"SCN1B","up",2.12994495491854,0.13756235,0.278757395492032,"up",TRUE
"SCN2B","up",3.90254426501023,-0.151717053749999,0.0697246847823296,"down",FALSE
"SCN3B","down",-1.50121400347087,-0.00966571391666656,0.945896311248003,"down",TRUE
"SCN4A","down",-2.21855245692354,0.0934508345833344,0.492621983606038,"up",FALSE
"SCN5A","up",1.01319452793781,-0.0432043894999999,0.620475364733596,"down",FALSE
"SCN8A","down",-1.61082094301049,-0.111022181916666,0.0986134180988815,"down",TRUE
"SCNN1A","down",-1.0289888164014,-0.144031868833333,0.33413054764148,"down",TRUE
"SCNN1D","down",-2.45020029749592,0.0253067449166683,0.809119519625163,"up",FALSE
"SCNN1G","down",-1.59865385838862,-0.0830747847499994,0.452771083541843,"down",TRUE
"SCO1","up",1.38093675176729,-0.0545813551666659,0.47259659400564,"down",FALSE
"SCO2","down",-1.76229450890154,0.0658146695000003,0.711528817183277,"up",FALSE
"SCOC","up",2.68114036282079,0.0705988640000011,0.398684220450144,"up",TRUE
"SCP2","up",1.40430734261586,-0.0877758206666649,0.470213509004258,"down",FALSE
"SCRIB","up",2.43233669656178,-0.0965943883333315,0.173658853689859,"down",FALSE
"SCRN1","up",1.88914244399423,0.115501336666668,0.15439912156735,"up",TRUE
"SCRN3","up",1.77863808226659,0.0694538120833345,0.437979973205437,"up",TRUE
"SCRT1","down",-1.7958434850455,0.0550393456666671,0.369035443231021,"up",FALSE
"SCTR","up",1.46041619738305,-0.0721171949166667,0.369576613619397,"down",FALSE
"SCUBE1","down",-2.04596518915614,0.0364565523333339,0.787961730696203,"up",FALSE
"SCUBE2","up",1.1716756271306,-0.590823177249998,0.0501271321973363,"down",FALSE
"SCYL1","up",1.75585465988918,-0.0419863049999993,0.72344519017527,"down",FALSE
"SCYL3","up",2.96301075950217,-0.231020411749999,0.0261183841699698,"down",FALSE
"SDAD1","down",-1.98023146838744,0.00209535625000109,0.989438029771432,"up",FALSE
"SDCBP","up",2.46387767830925,0.120598780833335,0.376685284505079,"up",TRUE
"SDF2","up",2.88854109672502,0.00696226500000119,0.937557015454121,"up",TRUE
"SDF2L1","down",-1.7030378240245,-0.0834491891666662,0.535506021173878,"down",TRUE
"SDHC","down",-5.30829066764242,-0.0412594701666661,0.657124532611544,"down",TRUE
"SDHD","up",1.98227765612305,-0.0974940283333308,0.362503671216225,"down",FALSE
"SDK2","down",-2.84202340110403,0.0315205111666683,0.66710287334733,"up",FALSE
"SDSL","down",-3.64272310236558,0.226879033666667,0.177965552876312,"up",FALSE
"SEC14L1","down",-2.14291667584097,0.193585504000001,0.0307750460232326,"up",FALSE
"SEC22A","up",1.44273743111575,0.024203974000001,0.744392237461225,"up",TRUE
"SEC23IP","down",-2.95594100907722,-0.152806338416666,0.0763016359922536,"down",TRUE
"SEC24D","down",-2.92211373948837,-0.182288011416666,0.0877248315841046,"down",TRUE
"SEC61A1","up",1.21175266997173,-0.067219159916666,0.707523730742259,"down",FALSE
"SEC61A2","up",1.98532798879682,-0.0970332112499987,0.369402927433944,"down",FALSE
"SEC61B","up",3.64035103368259,0.00288204333333397,0.986701866434383,"up",TRUE
"SEC61G","up",3.18864367449448,0.0353907150000007,0.78961228949592,"up",TRUE
"SEC63","down",-2.19402699111846,0.0173074933333333,0.844258328282726,"up",FALSE
"SECTM1","up",3.51779369782188,0.183742573583335,0.162745407663755,"up",TRUE
"SEH1L","up",2.70548433817519,0.0240378074166679,0.860726526205462,"up",TRUE
"SEL1L","down",-1.1989050903227,0.0855456934166685,0.505996586666759,"up",FALSE
"SELK","down",-1.74281398017098,0.149603475833333,0.103406880377751,"up",FALSE
"SELM","up",3.39083130001841,0.0851035666666693,0.470871728448951,"up",TRUE
"SELT","up",1.59280718843734,-0.00128727599999916,0.992712495907859,"down",FALSE
"SEMA3D","up",1.76381806398709,0.162215893250002,0.527970460482228,"up",TRUE
"SEMA4A","up",2.10672037025329,0.0411608026666679,0.600217326460638,"up",TRUE
"SEMA4D","up",1.88446733994657,-0.0529615290833323,0.736778348754362,"down",FALSE
"SEMA6C","up",2.05083000598644,0.0572061244166686,0.59080545849841,"up",TRUE
"SEMG2","down",-1.70072086091152,-0.0184845460833327,0.912552313245186,"down",TRUE
"SENP8","up",2.16831521014616,-0.248130202499999,0.0128476290402212,"down",FALSE
"SEPN1","down",-1.65674315212139,-0.0753385965833331,0.487450259606201,"down",TRUE
"SEPP1","up",3.09749613489289,-0.285033957499998,0.153289165242504,"down",FALSE
"SEPW1","up",2.73365766518732,0.13692391416667,0.232166156548869,"up",TRUE
"SERAC1","up",1.31304821515559,-0.0128847449166656,0.933084314720782,"down",FALSE
"SERBP1","up",1.36206568113908,0.133864991666668,0.139881422736847,"up",TRUE
"SERF1B","down",-1.9167523161651,0.0478970558333342,0.56300574696337,"up",FALSE
"SERF2","down",-1.09846133144272,0.00305907583333451,0.985970949109353,"up",FALSE
"SERGEF","up",2.59422973604809,0.114039746666668,0.217062143906374,"up",TRUE
"SERHL2","up",1.77672124524011,-0.130157932416665,0.262355541746604,"down",FALSE
"SERINC3","up",1.77692800544956,0.0670932958333345,0.528706659526983,"up",TRUE
"SERPINA10","up",1.5128426758543,0.010455471250001,0.941669492424426,"up",TRUE
"SERPINA9","up",1.65232944772476,-0.0124865876666661,0.904042503742762,"down",FALSE
"SERPINB11","up",2.80944973941036,-0.037854262249999,0.845795011434193,"down",FALSE
"SERPINB6","up",1.29738313696997,0.0738943275000002,0.465761206515887,"up",TRUE
"SERPINB7","up",1.70654345993199,0.159866558833334,0.0885241388792961,"up",TRUE
"SERPIND1","down",-1.60746648589731,-0.356083532333334,0.0638702818870842,"down",TRUE
"SERPINE2","up",2.62711061044082,0.260604569583335,0.458898747099515,"up",TRUE
"SESN3","up",2.03983647534723,0.0466097396666685,0.636571676054842,"up",TRUE
"SET","down",-2.94522769100883,0.101080106500001,0.415295676619341,"up",FALSE
"SETD2","down",-2.44343460513786,0.000104825083333983,0.999553759565175,"up",FALSE
"SETD4","up",1.73103505353743,-0.0949446122499996,0.2352924787695,"down",FALSE
"SETDB2","up",2.06514419570401,-0.153879594666664,0.0784019671562206,"down",FALSE
"SEZ6L2","up",1.82340201208091,-0.255538541499999,0.394808529382599,"down",FALSE
"SF1","up",4.67540406648987,-0.0207801874999999,0.79223410755225,"down",FALSE
"SF3A1","up",1.14525348508747,-0.0401156624999985,0.530333514341167,"down",FALSE
"SF3B1","up",2.3525469914606,-0.124631717499999,0.345225032144528,"down",FALSE
"SF3B2","up",1.78134985070303,-0.00224380666666478,0.979901009945885,"down",FALSE
"SFRP2","up",2.42112167065825,-0.194600687083333,0.77648190117618,"down",FALSE
"SFTPA2","up",1.01845799223024,-0.0384608708333333,0.718092475934061,"down",FALSE
"SFXN4","up",2.01191722203512,-0.115715213916667,0.127317727591878,"down",FALSE
"SGCA","up",1.52081038499965,0.0448506855000011,0.932746107509239,"up",TRUE
"SGCD","down",-2.52664036634575,0.141161639083334,0.611408483239511,"up",FALSE
"SGK2","down",-2.01866233703735,-0.0410752915000004,0.642897652057439,"down",TRUE
"SGOL1","down",-1.87627391485982,0.0344682136666675,0.728921965690147,"up",FALSE
"SGPP1","up",1.62911112536104,0.0530747349166667,0.46830502631246,"up",TRUE
"SGTA","up",1.25625816822598,-0.00794842416666512,0.960511997356148,"down",FALSE
"SH2B1","up",1.7952114531244,-0.0307823320833326,0.665522355563961,"down",FALSE
"SH2B2","up",3.10941029224049,0.139505512583334,0.367432066675994,"up",TRUE
"SH2D1A","up",1.81982025106955,-0.159363996,0.353251815432446,"down",FALSE
"SH2D2A","down",-1.76622041516158,0.0444291496666669,0.724550956145844,"up",FALSE
"SH2D3C","down",-1.02065331687744,0.0636163258333336,0.772731052469828,"up",FALSE
"SH2D5","up",2.41008999520506,0.204601449916668,0.23800711093968,"up",TRUE
"SH3BGR","up",2.04946690450402,0.569081578666667,0.120041649694993,"up",TRUE
"SH3BGRL","up",2.71371967629419,-0.0796178458333326,0.680921556293588,"down",FALSE
"SH3BP1","up",3.09227634002701,0.00904793375000067,0.935340736866231,"up",TRUE
"SH3BP5","down",-2.40881173228007,-0.0986085424999985,0.419742276584578,"down",TRUE
"SH3BP5L","down",-1.81598059713001,-0.138897365833333,0.0948102556937169,"down",TRUE
"SH3KBP1","down",-1.7951489746484,0.0167442850000002,0.913406024491484,"up",FALSE
"SH3RF1","down",-2.58520567052063,0.185558474166666,0.0986134180988815,"up",FALSE
"SH3TC2","up",2.45825426644023,0.140275261000001,0.339595054404715,"up",TRUE
"SH3YL1","up",1.86703798293932,-0.105183921083333,0.176082070813114,"down",FALSE
"SHBG","up",3.54082270269963,-0.0430924144166661,0.616550163434591,"down",FALSE
"SHC1","down",-4.4798782637425,0.0304332933333341,0.847811746711019,"up",FALSE
"SHC3","down",-1.10051046173648,-0.219867601583333,0.314683954611264,"down",TRUE
"SHPRH","up",2.62181562581846,-0.187124449333332,0.0811205580206224,"down",FALSE
"SHQ1","up",2.30886767508829,-0.04831123825,0.632385907802048,"down",FALSE
"SIAE","up",1.5630730796806,-0.0033056672499989,0.97980740440859,"down",FALSE
"SIAH1","up",1.59241747249597,0.0402008709166673,0.656616508686129,"up",TRUE
"SIGLEC10","down",-1.48817511809524,0.00715143658333414,0.954574900923441,"up",FALSE
"SIGLEC5","down",-3.1969480702375,-0.0302950897499992,0.841248955439242,"down",TRUE
"SIGLEC6","down",-1.3204786703862,-0.110880532333332,0.37249890862423,"down",TRUE
"SIL1","up",1.06255473180721,0.0332350049999995,0.817909463162388,"up",TRUE
"SIM1","down",-1.75604696293555,0.0671471688333338,0.668628370786386,"up",FALSE
"SIPA1","up",2.61421926795684,-0.00409817533333238,0.972823610275171,"down",FALSE
"SIPA1L1","down",-3.84834887118949,0.2951599825,0.0250239834334911,"up",FALSE
"SIRPB1","up",1.8259598391595,-0.0062199018333325,0.954574900923441,"down",FALSE
"SIRPB2","down",-1.57021896378313,-0.018494997166666,0.894117697145776,"down",TRUE
"SIRPG","up",2.75628267219593,-0.177008528166666,0.14249455857784,"down",FALSE
"SIRT2","up",3.11102586887635,-0.0300528066666651,0.675909380426228,"down",FALSE
"SIRT3","up",2.1760523377293,-0.152587309666667,0.0588889906472277,"down",FALSE
"SIRT4","up",1.64783222096626,-0.420449061416666,0.0105368453845228,"down",FALSE
"SIRT5","up",1.99047591503481,-0.0784564684166655,0.345857891008763,"down",FALSE
"SIT1","up",2.27407173491577,-0.269321754916667,0.0189391547795325,"down",FALSE
"SIX3","down",-1.32500271959668,0.416812768666667,0.0257835243686621,"up",FALSE
"SIX4","down",-2.94510203460488,-0.0518284169166668,0.77648190117618,"down",TRUE
"SIX5","down",-1.70887033994292,-0.0807577272499992,0.333854011359168,"down",TRUE
"SLA","down",-1.9730766354554,-0.369970453833333,0.0183089760722385,"down",TRUE
"SLA2","up",1.89414656730361,-0.0558600462499992,0.541099032879775,"down",FALSE
"SLAMF7","down",-3.17021793497377,-0.755237959749999,0.0232622523337489,"down",TRUE
"SLAMF8","up",1.43298019262159,-0.261984187749999,0.0875740602131123,"down",FALSE
"SLC10A1","down",-2.94331659905529,0.109866636666668,0.305697607800927,"up",FALSE
"SLC10A3","up",1.04283320604158,-0.0010383966666651,0.994169265226347,"down",FALSE
"SLC11A2","up",2.02000579121757,-0.0408671115833343,0.623472931178339,"down",FALSE
"SLC12A4","down",-3.14934679940597,0.196114164750001,0.136169312477618,"up",FALSE
"SLC12A5","up",1.91054644246396,0.0338944665833332,0.78280091109877,"up",TRUE
"SLC12A6","down",-1.85719304860159,0.161320478833334,0.123810354706577,"up",FALSE
"SLC12A8","down",-7.4201481329718,0.00565072300000036,0.966739510186711,"up",FALSE
"SLC12A9","down",-2.92222340937626,-0.126233303333332,0.0703621883090942,"down",TRUE
"SLC13A2","up",1.57784431271526,-0.0251916658333334,0.865830775713508,"down",FALSE
"SLC15A2","up",1.73361560746753,-0.0444568331666668,0.649816516138482,"down",FALSE
"SLC15A4","up",1.41588800579725,-0.170218574166667,0.143445037838951,"down",FALSE
"SLC16A11","up",2.48087612137517,0.040811722833334,0.601503129779339,"up",TRUE
"SLC16A8","down",-1.69553889170632,0.0538336408333344,0.565523111149493,"up",FALSE
"SLC17A4","up",2.52939277104958,0.136261893583334,0.119718955647133,"up",TRUE
"SLC17A6","down",-1.7779059151829,-0.0837188503333323,0.337885194556642,"down",TRUE
"SLC18A1","up",1.53805158793265,-0.0317307972499997,0.809939278806898,"down",FALSE
"SLC19A1","up",1.90389880859777,-0.0579213875833329,0.483080257139562,"down",FALSE
"SLC19A3","down",-1.60563873836024,-0.100663686916666,0.351615059775567,"down",TRUE
"SLC1A4","up",1.62151206560436,-0.140367062499999,0.308154656061964,"down",FALSE
"SLC1A5","up",3.95707133186044,0.145760794166668,0.293361086235459,"up",TRUE
"SLC1A6","down",-2.91433409483173,0.00575764266666675,0.969169905203882,"up",FALSE
"SLC1A7","down",-1.92317234709659,-0.250946737666667,0.129493971693093,"down",TRUE
"SLC22A1","up",5.44289383311914,0.00783288666666713,0.95777922663425,"up",TRUE
"SLC22A12","down",-1.35301845787113,0.113889196833334,0.293197800270577,"up",FALSE
"SLC22A15","up",1.62237485323903,0.192206967083335,0.249820706301861,"up",TRUE
"SLC22A17","up",1.56619138533673,0.0174325788333347,0.879852240582451,"up",TRUE
"SLC22A18","up",1.25884185929239,-0.0950404869166659,0.229879319653115,"down",FALSE
"SLC22A6","up",1.31118460625324,0.0376131995000004,0.814111563378957,"up",TRUE
"SLC22A8","down",-2.28234985987869,0.0530361128333338,0.743464492445434,"up",FALSE
"SLC24A1","up",1.57327228344669,-0.228729660416666,0.101843971912461,"down",FALSE
"SLC24A3","up",1.83109842146624,-0.359892436666665,0.352770816057375,"down",FALSE
"SLC24A4","down",-2.96626883801505,0.0763912458333339,0.714834606945943,"up",FALSE
"SLC25A1","up",2.23991370829166,0.00940993683333373,0.94982639653697,"up",TRUE
"SLC25A11","up",1.36673804219836,0.0778463540000006,0.544838744709256,"up",TRUE
"SLC25A14","up",1.66841072117373,0.0413296608333329,0.620475364733596,"up",TRUE
"SLC25A16","up",1.76620476503203,0.0673679734166677,0.512109580415535,"up",TRUE
"SLC25A2","up",1.07224213815447,0.00530316600000068,0.972330870551318,"up",TRUE
"SLC25A20","up",2.09890793099401,-0.14061661775,0.379998683823135,"down",FALSE
"SLC25A21","up",1.25934058967649,0.154703383500001,0.135868183638478,"up",TRUE
"SLC25A22","down",-5.72587253336796,-0.14860235925,0.233454713228684,"down",TRUE
"SLC25A23","up",1.01492711537617,0.0852844207500012,0.540393122511302,"up",TRUE
"SLC25A26","up",2.38338902829977,0.0805405721666682,0.338876426610754,"up",TRUE
"SLC25A3","up",2.76579029291226,0.0522527500000007,0.532051989339528,"up",TRUE
"SLC25A31","down",-1.310707495683,-0.0131253889166658,0.945298670728467,"down",TRUE
"SLC25A35","up",2.33058668001824,-0.0284322312499994,0.839604432093365,"down",FALSE
"SLC25A36","down",-2.37052432336241,-0.156066859999998,0.0846510641166976,"down",TRUE
"SLC25A37","down",-2.42410403360889,-0.0177968845833322,0.933968431580261,"down",TRUE
"SLC25A5","up",2.8404076600855,0.190094472500002,0.0177877462493039,"up",TRUE
"SLC26A4","up",1.35407194312965,-0.308722932333333,0.0796517839129976,"down",FALSE
"SLC26A6","down",-1.13804980826825,0.0453399082499999,0.680921556293588,"up",FALSE
"SLC27A2","up",2.92990182727733,-0.000119124083332692,0.999650542169788,"down",FALSE
"SLC28A1","up",2.2630638906124,0.120177993,0.279398738106484,"up",TRUE
"SLC29A1","up",3.05395742884158,-0.0160448466666653,0.903059779565051,"down",FALSE
"SLC2A13","up",1.5566707723031,-0.0494986553333308,0.855501921711179,"down",FALSE
"SLC2A5","up",1.4413350592111,0.0340540490000011,0.901766679887287,"up",TRUE
"SLC2A6","up",1.53516123820691,-0.0449589003333323,0.715680822917378,"down",FALSE
"SLC2A9","up",2.21701274421404,-0.016646501166666,0.846145270549593,"down",FALSE
"SLC30A5","up",2.5828990057331,-0.105001698583334,0.202642446483516,"down",FALSE
"SLC30A6","up",2.26523797165692,0.00550327925000057,0.94450378039457,"up",TRUE
"SLC30A7","down",-1.97624905883234,0.0675630795833337,0.528451516028853,"up",FALSE
"SLC31A2","up",1.62080638708032,0.148074556666668,0.472750325482839,"up",TRUE
"SLC33A1","up",4.46750646531938,-0.118939793666666,0.274404171561313,"down",FALSE
"SLC34A1","up",2.09657805742652,-0.1232257225,0.306721015754366,"down",FALSE
"SLC34A3","up",1.17395046252371,0.100507423333334,0.174345756794418,"up",TRUE
"SLC35A1","up",2.30637287321908,-0.0825406718333333,0.332869593612743,"down",FALSE
"SLC35A2","up",2.47644040522708,-0.0552168495833337,0.474290643634227,"down",FALSE
"SLC35A3","up",1.78389561947471,0.00186625125000057,0.992452747530865,"up",TRUE
"SLC35B2","up",1.51177198021785,-0.0393915091666665,0.656634558609316,"down",FALSE
"SLC35C2","up",2.45412642474679,0.0329585937500007,0.76944638647753,"up",TRUE
"SLC35D1","up",3.4205838331951,0.140648889166668,0.166372288564196,"up",TRUE
"SLC35F5","up",2.79383053852946,0.0702347876666667,0.280111192994097,"up",TRUE
"SLC37A4","up",1.69095357551752,-0.00770684545454584,0.940214923987691,"down",FALSE
"SLC38A3","up",1.74518478738035,-0.045008025416666,0.612686210706277,"down",FALSE
"SLC38A6","up",1.8497534801337,-0.0670064004166666,0.465761206515887,"down",FALSE
"SLC39A1","up",1.35310966613662,0.0739305428333341,0.269062529844207,"up",TRUE
"SLC39A13","up",2.37433238621784,-0.0877327633333318,0.477770625795489,"down",FALSE
"SLC39A14","up",1.84468890447239,0.0851488808333339,0.657836164728227,"up",TRUE
"SLC39A3","down",-1.12871195943848,0.0825705961666676,0.439557572266584,"up",FALSE
"SLC39A4","up",1.4771499352081,-0.0815718106666656,0.321983819784795,"down",FALSE
"SLC39A5","up",1.5232885457135,-0.0212787738333325,0.855784733833016,"down",FALSE
"SLC39A6","up",1.12655518050752,-0.0231666252499993,0.795360327814685,"down",FALSE
"SLC39A7","up",1.63842347164242,0.0079487127500008,0.957467880708059,"up",TRUE
"SLC39A8","up",2.49878280474005,-0.254609388583332,0.0566615050617733,"down",FALSE
"SLC3A1","up",1.68100152183709,0.105346772833334,0.257098172769,"up",TRUE
"SLC3A2","up",2.349050545502,0.0195799700000013,0.899408960558401,"up",TRUE
"SLC41A1","up",1.0307892641779,0.201089062000001,0.106107102600891,"up",TRUE
"SLC41A2","down",-2.72061057524654,0.213410804000001,0.0978748998783102,"up",FALSE
"SLC41A3","up",1.49344346717229,0.0560778233333334,0.667888170776832,"up",TRUE
"SLC44A1","up",1.72952501475732,0.00605338583333376,0.952499823760261,"up",TRUE
"SLC44A3","up",1.26773868994498,-0.0982380544999993,0.503900379813092,"down",FALSE
"SLC4A1","down",-3.09798433212363,0.0959785004166669,0.25733474322366,"up",FALSE
"SLC4A10","down",-2.31860350058425,0.00774482983333388,0.957191627516474,"up",FALSE
"SLC4A3","up",1.52821997860057,-0.201844685166666,0.36296709136655,"down",FALSE
"SLC4A4","up",2.2291575724581,-0.335984179916666,0.200690435330788,"down",FALSE
"SLC4A8","down",-1.61439974323888,0.0709984436666668,0.388404594893956,"up",FALSE
"SLC5A2","down",-1.13102467489265,0.00565092258333413,0.955790967634803,"up",FALSE
"SLC5A6","up",2.67567276085641,-0.145324358666667,0.150229436879286,"down",FALSE
"SLC5A8","up",1.37458932371971,-0.00625149133333302,0.968671712106965,"down",FALSE
"SLC6A1","up",1.77372058370945,0.0738079164166672,0.68622053185625,"up",TRUE
"SLC6A12","up",1.57449692919045,0.282610299000001,0.328511939554757,"up",TRUE
"SLC6A13","up",1.7986441482305,-0.0178083519166659,0.882230351545647,"down",FALSE
"SLC6A16","up",2.40307729584461,-0.0163053564166659,0.951419578830702,"down",FALSE
"SLC6A19","down",-3.27846850445711,-0.0719220415833328,0.807065777494647,"down",TRUE
"SLC6A3","up",1.52057290956893,0.0794146765000003,0.322208846271795,"up",TRUE
"SLC6A8","up",4.73786026912117,0.114626063333334,0.48370612230779,"up",TRUE
"SLC6A9","down",-1.43377429978875,-0.0618818009999984,0.613085638899308,"down",TRUE
"SLC7A4","up",1.77409511681006,-0.152215034833332,0.469565517688682,"down",FALSE
"SLC7A7","up",2.91422039777445,0.192439987000001,0.164037171463835,"up",TRUE
"SLC9A1","down",-1.42150813351402,0.00128351333333493,0.991384445961182,"up",FALSE
"SLC9A3","up",1.66329615675185,0.000701636166666697,0.997685775730258,"up",TRUE
"SLC9A3R1","up",3.36343289760299,8.99095833356061e-05,0.999774787445085,"up",TRUE
"SLC9A9","up",2.85644146510409,-0.121228948583333,0.373408733912771,"down",FALSE
"SLCO2B1","down",-1.98777114209904,-0.347231487499999,0.0397328669778264,"down",TRUE
"SLCO4A1","up",1.30723801857858,0.470546179416667,0.0468111468384446,"up",TRUE
"SLFN11","up",1.71633994399835,0.0268520658333353,0.895254630398537,"up",TRUE
"SLFN12","up",1.25921794234021,-0.0615170755000001,0.524871510869348,"down",FALSE
"SLIT2","down",-1.26556891700871,-0.173534231166666,0.342093827086088,"down",TRUE
"SLITRK5","up",2.47771263042495,-0.175686589583333,0.694151808397417,"down",FALSE
"SLN","up",1.55555865518237,1.38545946358334,0.00832928205094626,"up",TRUE
"SLPI","up",3.00320016882872,-0.892652795333333,0.00832928205094626,"down",FALSE
"SLTM","down",-3.23090629412027,-0.148402071666667,0.0762599620265077,"down",TRUE
"SMAD3","down",-1.34787425095502,-0.194406375666666,0.169993366565923,"down",TRUE
"SMAD5","down",-2.11312267210261,-0.0512123885833322,0.68437728552694,"down",TRUE
"SMARCA4","down",-1.30425635737244,0.119831155833335,0.244052246749132,"up",FALSE
"SMARCAL1","up",2.96743917050006,-0.112054194249999,0.0565147748079894,"down",FALSE
"SMARCC1","down",-3.26798600447371,0.122033461583335,0.157236848944741,"up",FALSE
"SMARCC2","up",1.03322880832366,-0.00281635249999896,0.97803242592391,"down",FALSE
"SMC4","down",-1.23164867360669,0.164655692333335,0.043163382748793,"up",FALSE
"SMC6","up",1.19799883761758,-0.0494154824999996,0.566328072898766,"down",FALSE
"SMCHD1","down",-3.13261143732559,-0.0126560729166658,0.907678753982075,"down",TRUE
"SMCR7","down",-1.23304225314055,-0.0934866861666656,0.418761713823237,"down",TRUE
"SMG1","down",-1.41859708408241,-0.00723498916666503,0.96154629867254,"down",TRUE
"SMG7","down",-2.14316608977923,-0.0691275716666662,0.389248734256546,"down",TRUE
"SMN1","down",-4.68798093054822,0.0161376041666658,0.898964541713825,"up",FALSE
"SMOX","up",1.54984336779165,-0.0420328834999985,0.825809235956923,"down",FALSE
"SMPD1","up",2.7612991895564,0.0864929614166677,0.380646249573758,"up",TRUE
"SMPD4","down",-2.11970331178306,-0.170857055833331,0.128577569917072,"down",TRUE
"SMR3B","up",2.31383932469186,0.0084534570000005,0.947501099590785,"up",TRUE
"SMURF1","up",1.06761490119768,0.197445706250002,0.0680871970284325,"up",TRUE
"SMURF2","down",-2.08475540192974,0.0140480507499999,0.884352844148348,"up",FALSE
"SMYD3","up",1.36659459733428,0.0993586286666678,0.252449359119585,"up",TRUE
"SMYD5","up",2.04121764020866,-0.0575896050833316,0.758890045313429,"down",FALSE
"SNAI1","up",1.29171971152149,1.25652773141667,0.0124960033712493,"up",TRUE
"SNAI2","up",2.20277762164849,-0.538781812583332,0.0261963639631603,"down",FALSE
"SNAP25","up",1.04147408935433,-0.423447992249999,0.0234277622287007,"down",FALSE
"SNAPC2","up",1.75577635590334,-0.188169986666666,0.379041398496383,"down",FALSE
"SNAPC5","up",1.40338591485702,0.0501260745000006,0.704744099992743,"up",TRUE
"SNCG","down",-2.02252459216745,0.160806522916667,0.270369686747824,"up",FALSE
"SNED1","up",1.32755377937513,-0.354247769916666,0.00874850137408104,"down",FALSE
"SNF8","down",-2.12695832354222,0.0707331850000017,0.43766156340683,"up",FALSE
"SNRK","down",-2.1183003157309,-0.0736079879999993,0.610952295262831,"down",TRUE
"SNRPA","up",1.41659851610408,-0.147379005999999,0.0778509170266017,"down",FALSE
"SNRPB","up",1.17847767239801,0.162043412500001,0.0503733497498084,"up",TRUE
"SNRPB2","up",1.15698580709745,-0.0121575114166649,0.906471028724244,"down",FALSE
"SNRPC","up",1.50399767474227,-0.0981341841666659,0.151384406247158,"down",FALSE
"SNRPD3","down",-1.15412684293572,0.00631023916666793,0.968788697637809,"up",FALSE
"SNRPF","up",1.24953666337048,-0.0266007283333315,0.825006949029268,"down",FALSE
"SNRPG","up",1.61839034207019,0.088397875833335,0.245090255306104,"up",TRUE
"SNTB2","down",-1.17671314118811,0.015804343333334,0.89445577408509,"up",FALSE
"SNURF","up",1.54115543427967,0.0419351375000008,0.660517791876168,"up",TRUE
"SNX1","down",-1.28234200090514,-0.0293115458333323,0.780400174920349,"down",TRUE
"SNX11","up",2.04432843589266,-0.0381530691666669,0.661234849249069,"down",FALSE
"SNX13","up",1.04547784944931,0.124141220083334,0.134598304257832,"up",TRUE
"SNX14","up",3.18051545962313,-0.0331636341666652,0.73017608453105,"down",FALSE
"SNX15","up",2.32920803095734,-0.0150531844166658,0.8906938469138,"down",FALSE
"SNX16","up",1.93764224214305,0.0466778640833347,0.602639283641084,"up",TRUE
"SNX17","up",2.08278361093384,0.00205686383333423,0.987425908587957,"up",TRUE
"SNX2","up",2.49465622725538,0.054194029166668,0.549167481556761,"up",TRUE
"SNX25","up",1.37114832610384,-0.0360359761666652,0.792261893708849,"down",FALSE
"SNX27","down",-3.02726784153418,-0.00946494749999909,0.943823076304808,"down",TRUE
"SNX6","up",1.84461001460908,-0.0621142658333323,0.442378224351401,"down",FALSE
"SNX7","up",1.7975177290013,0.166766574166669,0.0407910813926053,"up",TRUE
"SNX9","down",-2.33755959405984,-0.0121882949999978,0.926854754678936,"down",TRUE
"SOAT2","up",1.66056668870066,0.0327671106666679,0.864197457878946,"up",TRUE
"SOCS1","up",1.89786558705624,-0.0137080450833337,0.972451842604772,"down",FALSE
"SOCS6","up",1.80807646009454,0.0470279930000013,0.664287982657546,"up",TRUE
"SOD3","up",1.39212268702592,0.0733699758333342,0.658568504470877,"up",TRUE
"SON","up",1.20965797986353,-0.168370440833332,0.0974931846076273,"down",FALSE
"SORBS1","down",-1.60899082161744,0.334942433416668,0.321224366057742,"up",FALSE
