ID	GeneSymbol
188666	OSGEPL1
111478	KLP1
137362	CANX
147458	TAT
207524	CSPG2
137001	LRIG3
162303	ZPBP
226808	PCDH10
218115	PCDHA9
123595	FCN1
181563	MGC10986
234630	ARID1B
194721	ZNF552
124368	EPB41L2
182208	CTAG1A,CTAG1B
100295	CRABP1
205678	FLJ33590
133766	P2RY8
197406	TBC1D19
212274	ARC
161668	KHDRBS2
166170	FLCN
219040	PARG1
191058	OR7D2
172364	SBF1
103690	ABCF2
141313	FANCB
139053	AIP
166111	CD248
193647	ITGAX
205961	CLK1
231658	OR13C8
224885	FLJ31842
137431	DMD
171440	ZW10
127068	WRB
146058	MMP2
225764	TXNDC6
145891	HIPK4
140124	EEF1G
200856	QKI
139521	CHDH
184015	PRKCZ
107741	CSE-C
119357	PF4
155523	CTSK
139973	GAPDS
189160	CPOX
140593	GRSF1
187750	ISOC2
152850	LHX6
155406	FLJ10408
122912	KLF9
215395	LOC51233
135643	RPS27L
115595	MGC20410
215343	MYADM
194410	FLJ45235
147486	ZNF34
190434	MECT1
145587	ACTL6A
138744	C14orf100
171381	C3orf15
169848	SIPA1L2
119586	YTHDF2
130500	SVH
214057	GPR155
160000	CHR3SYT
188018	TDRD7
225520	SAMD4
170468	VILL
103851	C9orf80
205653	CETN3
156269	PHYHD1
143556	HSF4
199067	ASB12
141609	TMSB4X
105447	AVPR1A
224221	FLJ33008
158962	OR5K1
193873	TEX15
222068	C10orf28
164589	NCR1
152323	TLX3
102904	DIAPH1
174254	PYCARD
198082	TNFAIP9
138172	C9orf3
118612	PRRX2
208958	RAB3-GAP150
106382	ZFP64
171693	RAD51L3
183596	AP4E1
216885	TAS2R8
124232	ERBP
169875	FSCN1
166387	CDCA2
224799	FLJ32800
212517	CARD12
162453	FN3K
164436	RPL5
222408	SLC35D3
107924	BCCIP
160621	HKR3
106967	FLJ46257
140995	ZNF263
149439	ST8SIA5
107658	CA3
177043	ALG9
130956	FLJ10597
208837	C4orf15
208619	BAG4
132199	FY
142663	DLG5
126165	CENTA1
163064	FCAR
155673	MYOCD
180885	KIAA0240
125806	SLC12A9
200278	SMAD6
200693	RPP14
135957	SLC6A18
165369	MAPK8IP2
198293	SH3GL3
167669	CA1
111739	ADMP
224611	ATP6V0A2
218348	PCDHGA2
165236	LSP1
151931	SEMA4G
147125	ATP5S
221023	C9orf25
120648	PDZK6
169123	ACTN4
114875	PCNXL2
119208	CCL15,CCL14
205024	LOC90826
168081	PCDHA4
255226	LOC126731
163234	STAP2
131123	SLC2A5
165607	SLC11A1
167743	C20orf102
142204	ZPBP2
174015	na,HS322B1A
146400	ENTPD5
173342	RASSF5
145498	CXorf45
146996	HAPLN3
135105	SPTBN5
201466	HSPA8
149260	PLA2G6
114623	ILVBL
156761	RAB18
186437	C6orf54
167138	UBE2G2
113933	IL23A
167899	TMX2
118211	NDUFB7
147290	MET
173584	ARL10A
118642	DKFZp686L1814
123894	MKI67IP
125296	GPR147
167576	GLTSCR1
111239	TES
174841	RUVBL2
139782	PRSS21
188708	DYRK3
160595	LOC114984
142463	ORM2
167168	CXCR6
196735	ProSAPiP1
167195	FLJ25422
140363	SYNPR
174186	na,FAM13A1
122800	DSCR3
197253	LEPRE1
212544	RNF157
179712	LOC349236
184286	C13orf3
127632	FLJ25476
147289	POLR3F
113324	EDD
137496	OR4B1
143228	MTMR6
114618	IGSF8
178372	FLJ44216
110460	SESTD1
207688	SFRS15
199291	ADCY6
185440	PDCD6
482241	na,SVH
163968	FLJ25818
109189	JRK
224771	LLGL1
145214	C10orf53
133468	GOLPH3
218145	BCL2L11
117994	RSN
106282	LOC112869
156133	GPR32
107434	KAL1
163698	FLJ16636
111636	PPIC
201359	CFHL5
156986	PIGA
211796	NAGS
103153	BRSK2
136076	CAPN11
197491	CIRH1A
179147	HIST1H2AM
189985	CBR4
119684	BTBD3
202506	ABCB11
224343	LOC441046
131059	PLEKHF2
125715	SLC7A7
185345	NF2
102204	FLJ42117
170584	C21orf63
222813	KIAA0998
176590	BAT5
167859	TLL2
142485	NEUGRIN
199364	DDX28
121471	NDST2
135973	SH3TC1
189219	LOC64744
133990	DKFZP586M1120
10693399	MGC42493
145263	TSN
135848	DCI
102848	MFHAS1
159556	SPAM1
141780	WDR10
128082	ASB16
175564	ARCN1
143997	SGNE1
131650	FLJ21511
163014	na,LOC389541
109891	LOC130940
204385	TNRC15
138186	SLC25A10
129030	KIAA1914
104186	C14orf152
170165	GUCY1A3
161646	C14orf119
137724	ATP10D
182022	CLDN15
133658	TTBK1
115588	MGC16309
116303	SULF2
139466	APRT
198265	APOF
164449	KIAA1279
199513	CLTC
111980	C20orf103
188265	DDO
169363	ATOX1
189094	TPX2
112725	RANBP3
109922	ADRA1A
162415	GPC1
174533	MGC3731
135116	PACS2
134565	PPP2R5A
153143	TRIO
178301	PCTK2
200985	CNOT8
134248	KIAA0217
210666	FLJ45235
147112	GPS2
192027	PRPSAP1
187844	ECG2
164756	CMYA4
135443	TCEAL1
129808	PPRC1
118172	LY6D
157572	PSPN
543648	ZNF600
115613	RNASE3L
148494	ADRA2C
218326	GPR142
135605	TTYH1
214360	MPPE1
137875	TROAP
213926	ZMYND10
227186	RGS19IP1
206143	AMHR2
136625	TM4SF10
156964	MAC30
173782	LAIR1
144866	KCNK7
212635	WNT8B
118361	FCGBP
208499	RASSF3
114645	EN2
208663	SUI1
173025	RGS16
197200	HSD3B1
219524	C21orf128
140044	TRIM44
162845	CYP8B1
196466	PLA2G3
163292	MKL2
104260	MRP63
168292	FUT6
111787	ARHGAP24
162244	COMMD5
202356	ZBTB37
169392	RB1CC1
173654	LOC93082
174118	LIPL1
122528	FGD1
112661	SPTAN1
144829	TF
157008	MGC15429
229637	ZNF471
214049	LOC137392
129580	CNTN6
219243	FALZ
212928	GPR116
108112	RPS7
156893	GPR173
163198	UPK3A
117537	SASH1
216440	MDS006
221132	SCO2
163964	CL640
192488	SELL
211311	TNFSF12
125848	TUBA1
115087	C21orf7
575026	BACH1
121216	ACY3
122488	LDHAL6B
184572	SF3B14
101711	C21orf59
185301	SB145
556946	KRTAP23-1
139484	DTX1
102205	CLIPR-59
220091	FLJ32063
105130	CYP2S1
151484	CTAG1A,CTAG1B,CTAG2
106517	NGB
456527	KRTAP19-2
133551	FLJ39155
179996	RPS4Y2
202882	BCAT1
110709	FREB
139004	TMEM14B
161510	KIAA0073
159341	EN1
114699	ARL6IP6
100037	UBE2I
122040	FLJ10618
136661	SLC39A5
139296	CAGE1
101403	KCNJ1
202678	MTAP
210742	CAPN2
194941	PCDHA8
109113	GNAZ
196700	FLJ10260
710818	na,GOR
121977	RPUSD4
176248	HARS
148352	ZCCHC6
142936	HSBP1
119386	PLEKHB1
112111	MLANA
135310	C20orf144
193090	MANBAL
227956	MT1J
136165	USHBP1
158402	MMRP19
130490	DHX32
164779	CD300A
185475	KRTHB3
135930	SMOC2
189197	ARPC1A
210740	HSPA1A
227520	HIATL2
189611	NOL5A
116083	GABRG2
183928	MAGEA8
186731	NDUFB9
184544	YPEL1
211110	OPRD1
215545	NLGN4Y
233814	USH2A
199360	YWHAB
217170	POLE2
130812	SMARCA2
140879	C9orf46
225875	ST7L
144428	GNRHR2
118915	NUBP1
176158	SEPT1
105334	FARSLA
216640	MS4A6A
175805	SLC2A12
154399	ABR
160544	TREX1
120339	MGC4308
172536	TERF1
122617	C13orf6
103931	ADNP
111008	ACO1
127530	APOD
132469	STEAP
223476	PCGF3
137449	TM4SF6
143642	BAZ2A
119523	PYCRL
114892	CDAN1
130794	KATNAL2
191847	MGST3
120784	MGC20470
115652	IL5
181955	DHH
209793	DCAMKL2
198781	ZNF30
169935	CYP11B1
178226	PRM3
159831	PFDN1
212795	LRMP
106775	FBXO15
219588	IL11RA
211130	FLJ23588
141844	THEG
120345	ATP5J2
196233	MARK4
700714	TAS2R44
146475	DEGS1
167335	TNNT1
102572	NY-REN-58
219784	ZNF595
194601	AMOT
162141	TFDP2
172798	KIAA1542
110722	VSNL1
195332	PSORS1C2
149099	SVIL
196557	COLEC10
160985	MCLC
211931	HIP2
172117	MAP17
183743	RHOA
199984	FLJ30294
169754	FAM45B,FAM45A
164487	HIVEP3
168773	HOXC9
231698	IDH3A
195469	KIAA1754L
166714	PTPN11
198332	CYP3A43
184123	ZCWCC1
224289	FLJ38753
142444	SLAMF6
225301	HSD-40
202975	IL15
156073	NCOA3
234756	TAGLN2
150303	FLJ22353
160111	B2M
117989	IMPDH2
130779	DNCL2B
218420	MGC26989
109378	USP41,USP18
106473	FLJ22761
504648	ZNF608
152749	KCNQ4
210535	KIAA2010
137323	CCNB3
136206	CSF3R
219071	MLLT10
136002	STAT1
206319	SHANK1
185676	MGC10233
156746	CHST10
137105	CNTNAP4
187510	DNALI1
199473	C22orf1
131658	CYP2E1
178243	GRCC9
130297	CDCA8
190751	KIAA0276
138366	SERPINA12
171433	SLC5A2
101958	SLCO3A1
159400	BRDT
132086	C14orf115
158678	CREB3L3
126382	FLJ36754
196316	SULT2A1
223920	LOC284434
115975	ALCAM
154728	NDST4
185410	SHFM1
112090	CERKL
154443	GUCA1C
153541	OR2T11
173693	MGC13379
201398	MGC50104
125818	MGC14798
179010	HOXA5
158935	OSBPL2
131459	C9orf18
152820	SLAMF7
103613	MUC20
115345	DACT1
166823	JMJD1B
102661	COL9A2
127379	LOC84661
151192	CCNI
136548	DNCL2A
173175	TCF1
108044	KIAA0406
152440	na,OR2A2
167637	PCGF4
145171	GTPBP6
150090	GPX5
207848	WDR39
213187	XRCC5
227025	FLJ13231
145309	ZFYVE9
105686	LOC113444
103021	MYCBP2
185311	METAP1
213018	RPL18A
113697	C16orf28
154044	XPO7
143208	DCTN4
114680	STAC3
133972	FTLL1
210225	PHGDH
182557	RNMT
105258	COL6A2
183531	RHCE
178580	RPL31
161959	PTPRS
165658	KIAA1333
196864	LETM1
180247	PDIP,ARHGDIG
147930	MKNK2
104936	HRC
175353	RTN3
114040	NQO3A2
120122	FOLR1
201068	SMILE
172288	SUSD2
124878	TMC5
169257	ATOH1
123818	ABCA9
185757	TRIM28
148730	REM1
220934	DGKB
200907	BAG1
202561	PRO1580
210687	M96
226883	MGC2610
223433	SKP1A
104785	PAPPA2
164174	FLJ90430
188543	POFUT1
172487	DCC
197608	SOD3
110009	ZA20D2
680523	FAM26A
130322	IL1B
187360	PIGH
106993	FSTL4
105355	CDKL5
151724	BCL6
143322	CDC42EP5
205234	RASGRP4
127105	C1GALT1C1
137986	IL13RA1
153898	C18orf17
183058	CTNNA2
222317	ADHFE1
166865	FLJ20716
172281	SCARF1
143297	KCNE3
198554	SHD1
193122	HMGCS1
222377	MGC50372
189298	NOLA3
193288	SPRED1
197063	CRELD1
103558	THPO
101395	KLHL
160973	HMBS
205859	AQP3
216394	HERC1
219663	LOC338645
200991	KIAA0565,FLJ36492
118377	FZD8
227835	PDE4DIP
138479	ABI1
199059	CXCL16
204392	LOC286075
157943	VEGF
111681	BACH
189535	PSIP1
121646	ACIN1
206492	ZNF498
157602	COMMD9
150179	JDP2
159380	MTBP
138481	CNN3
144688	MOSPD1
149672	NOL3
112214	HSF1
211211	SACS
202078	PORIMIN
135333	SLAMF7
207500	SH2D3C
181752	CHRNB1
164558	ASMTL
168804	LOC197336
137834	MYO5C
123925	ALLC
119865	P2RY6
106328	OR10T2
213881	PSD2
148590	C1QL2
176148	CDH19
143946	CGI-41
111374	ARRB1
166079	TRPV3
161427	KIF1B
101979	CRYZ
186955	SDF2
157517	CTDSP1
200851	CS
166587	DIRAS3
175790	KCTD17
130135	SIAH1
117257	ZFP37
173075	GRIN2D
229617	ENAH
215767	CIDEA
143181	FLJ11795
143546	CHGA
215396	POLR3D
109887	SIAHBP1
234681	VIL1
167621	ZNF281
178123	RAG2
179796	TXN2
214084	na,PGM5
211129	PCNA
154117	LRRC15
177241	VSIG2
158620	HNRPDL
226136	FLJ90166
226273	SP7
112886	CDON
124431	PAEP
154632	FLJ22222
116868	WDR53
148473	PTPN22
151108	ASNS
107132	CLTA
144229	GPR35
180122	RARG
104711	LOC90799
112831	ELA2A
186517	LIPH
178313	ETV4
211776	TRIM50C
146428	FLJ21106
173356	CLCN1
207570	VPS13C
130055	TCEAL7
167820	AKAP11
207390	SLC22A8
214787	PRKCE
197808	AMAC1
173505	PWWP2
140222	C8orf17
106985	C1QTNF1
185264	KCNN1
125590	OTOP1
225586	VGCNL1
160842	FLOT1
107442	KIAA0586
173004	ADAMTS13
140197	LOC283130
227151	SGOL1
101331	PCDH12
194808	CACNB3
184337	PSCD2
165817	HSPB8
227473	C11orf9
196533	LAMP1
114257	BSG
176824	TRPM3
180741	STYK1
191992	KCNK15
132367	KCNH1
159544	GP1BA
194013	PACAP
216961	KNSL8
113600	MTRF1L
123495	CHKB
192633	RUFY2
144716	IPF1
105165	PSMD3
203645	ACTR1A
143748	IL9
189284	TBCC
105279	BAGE3,BAGE2
185855	PHLDA2
204115	ATP11A
148609	POLE3
214374	IL4R
200187	VPS54
106601	FGFR1OP2
168169	LRRC28
171712	TNNC2
198363	LOC221442
223738	NUDCD2
217273	C20orf17
124116	USP15
159761	DLL4
168436	CD74
209017	IFNK
197731	ZBTB7
122129	GNAI1
217099	LIN7C
174290	FLJ30707
191797	INSM1
186375	RBM6
192583	HOXC4
128800	RGS10
138526	na,RPL7
109537	FLJ13273
118485	KIAA1018
127498	EFHC2
233079	KIAA1889
186288	LRRC2
171290	BLNK
225160	P2RX2
673253	DKFZp761P211
118143	DCTN1
196401	HOXB4
114304	HOXC13
217932	SON
223842	NPHP1
117648	SMAD3
172192	TMED1
173042	DHX37
523189	FOXD4L1,FOXD4L3,FOXD4L2,FOXD4b
203695	CTSD
116243	LOC352909
118863	FUT7
150789	C7orf16
128967	GARS
105816	RPS12
115353	DUSP6
204412	PACS1
136112	PTD008
188014	CDH26
149582	VPS13C
171438	LOC374395
178077	NAP1L2
208879	CDC25B
148171	POLR2G
132049	RHBDL6
145980	NS3TP2
172029	B3GAT3
165404	MT
182320	P2RXL1
100989	CPA3
212291	ILF2
158143	CUGBP1
136748	SPRR3
105368	CD200
163201	CCM1
144454	HBZ
105554	ACMSD
216450	FGF5
128305	PFKP
162270	MATN1
119764	PKDREJ
183449	CKM
148133	GPR68
122413	KLF8
169620	NOB1P
197857	CROP
193017	PTCHD1
159579	SSX1
212457	GATA5
182825	NFATC2IP
173087	GDF7
187009	RASSF1
513718	EMX1
155094	DKFZP434P0316
231873	C10orf62
121943	RPS15A
138543	HSPC121
170235	AKR1A1
190074	SLC4A1AP
115526	THRA
138355	BSND
120498	FOXQ1
158798	FLJ23657
150385	WFDC6
200243	THRAP1
110236	LOC285636
157207	LOC154761,FLJ40722
488616	FLJ37183
232327	ASB6
170843	NEK8
212054	CCDC3
174790	TMSB4Y
221089	DKFZp547G0215
163112	WBP2
209814	CDKL3
201354	ST3GAL2
176622	MGC7036
205966	PVRL3
172934	AIM1L
100925	KIAA1772
185723	OR2F2
192123	DEFA4
135384	SALF,ALF
176623	LAMB3
219146	SLC6A18
125268	PTGES
175867	RPS17
201937	IDS
119475	FLJ16331
204195	TTC12
105105	FLJ12903
105380	NETO2
160397	C14orf140
160113	PRKCD
146330	RNPS1
227356	FLJ23074
190380	SEC61A2
126360	CPE
141065	FLJ13215
124591	C9orf82
141471	EDA
211439	GOT1
147632	FBXL20
142665	MPP3
139262	LOC51123
226995	C10orf91
159127	DAP
135738	GABRP
148152	SOX1
107739	PLDN
177442	IFNA2
180028	NDUFA7
170984	FLJ38984
125486	HSD11B2
142209	IRF1
226790	ANXA5
164604	OPA3
215010	DIAPH2
113904	MGC33212
209306	UBPH
148271	GABRA5
151005	CA9
176584	MMP20
122945	GAN
206306	OGG1
217900	TRA1
126843	INSL5
202067	ZBTB8
176107	BAI1
180740	ACSL5
197404	CCK
135256	RUNX2
125313	TADA3L
191296	MI-ER1
196494	S100A8
129354	TXNDC5
183112	TLL1
184739	MGC5178
165779	INPP5E
141737	LRRC16
206794	NIP
111164	C9orf90
234785	PLEKHH1
112793	OTX1
218459	SLC9A11
114236	MSH5
134692	TIMP1
216724	TDRD3
119870	STXBP2
187980	FLJ22490
112680	AAA1
181366	ADD2
185703	GKN1
124954	CCNK
166136	RAB2B
131965	LOC284361
231133	IMP-1
189465	TNFRSF10B
138595	RIP
189919	WFIKKN1
223453	ATAD3B
183434	SLC7A2
163558	CABP1
579970	STARD13
164038	SEZ6L
105555	MGC13186
195867	SLC17A3
710378	LOC133308
121144	KIAA1414
103396	MAML2
229198	FLJ40244,MGC51025
177290	HSPC117
191157	FLJ38159
141720	VCP
221451	ARHGEF18
100120	PGD
207176	KIAA0133
119543	RBL1
205538	CPLX2
176989	E2F7
129845	SLC36A3
102551	ZNF207
135420	MMP11
102727	APG12L
174727	VIT
180013	ANKRD35
139359	ZRANB3
161752	QPRT
144014	RNF44
216281	OR4C13
183841	SCGB1C1
139072	NONO
222541	C21orf94
106551	CNGB1
184709	NKX6-2
119525	FKBP7
145091	SPDY1
146012	C6orf62
224748	LOC133619
183203	LRCH3
217850	HSPC105
187251	RNF38
187235	GBA2
141862	PPIG
105095	FLJ10996
124059	TERF1
139177	LOC81691
149181	FLJ10374
213060	LCK
112547	MFAP5
177467	ZBTB26
174907	CDC27
159477	CHR3SYT
192424	C6orf206
101598	CYP7B1
715191	MRGPRD
215831	FRAS1
697351	LOC284018
147295	SUMF1
219388	MGC35118
214897	CTNNB1
174881	DKFZP434C171
158352	EDN3
211100	CAT
127041	CARD14
144726	ATXN1
148364	GPRC5B
101012	RNF144
137796	BCKDK
135603	SLC35E4
121831	AKT2
203381	FOXP1
203573	TM4SF9
119730	FAM38A
227056	FLJ46419
181651	FAM38A
113129	HNRNPG-T
197543	ZNF101
135625	SFI1
218004	TUSC5
151475	PCDHA4
147106	PDRG1
131715	LOC159090
218300	ZRANB1
205962	LGALS14
192407	GPR153
108255	OR52N5
128268	FLJ21144
107437	DDX39
211785	EME1
210079	NPR2
180862	PEG3,ZIM2
102335	FAS
198659	CPNE5
117228	FXR1
146990	SLC2A1
178047	C22orf13
185851	KIAA0174
108787	C1R
154699	RCN3
180280	MGC15912
135524	BRSK1
161026	FAM3A
128309	LOC284948
176499	SNPH
126873	MGC35212
160430	SFXN1
163670	AK7
112923	MAP2K2
151770	TSLP
164341	KHK
657433	GPR148
173925	C10orf27
104651	WIRE
127312	C20orf39
206290	C10orf57
135005	FGF21
125564	RP11-163M2.4
100966	KIAA1641
108110	CCKAR
201627	LAMC2
166370	FLJ25680
183965	ADAM9
119693	DPP3
166204	ZFYVE20
138620	APOBEC3B
201668	SBBI54
120264	CILP
175442	TMEM14C
141983	EPLIN
110931	POLR3E
180957	NEU1
226713	GPR103
167735	MGC29891
235714	MGC39900
206479	NEDD4
103043	FLJ12735
224882	ALDH4A1
190690	LOC124773
183988	ZNF550
229885	TEAD1
167858	DAZ1,DAZ3,DAZ2,DAZ4
487485	FOXD4L1,FOXD4L3,FOXD4L2,FOXD4
102207	STX18
172455	DLD
118662	ART3
176810	ENPP6
147917	FLJ38608
139826	FLJ32954
177453	FLJ21827
202311	DLEU2
197381	C4orf8
115670	FAM9A
160902	TBX5
202359	TBC1D7
226931	USP12
154609	ZNF135
197496	IRX3
152856	TMEM45B
226282	FLJ46299
184147	NINJ2
222128	PELI1
127383	C20orf32
110569	DCD
125908	TYRP1
224918	GPR115
100547	MOSPD2
222604	ZNF570
119326	ANXA7
114621	MKNK1
114583	CPN1
114224	PDAP1
123331	SSH2
180380	BIRC6
144495	FLJ00012
150891	CKIP-1
208596	NUP155
182574	MAP3K14
203147	FLJ22746
225798	C19orf34
138499	CSHL1,CSH1
207008	ZNF234
124833	NOS2A
220492	TRIM60
219067	ZNF645
105226	DNPEP
168210	THADA
202380	na,HS3ST6
154237	FLJ39369
186645	KIAA1613
109394	FLJ20291
548807	NHLRC1
210854	HIVEP2
123080	GLP1R
104213	ZNF274
186453	CHCHD2
198148	OLFML2A
171602	USHBP1
200271	FAM50B
134149	C3F
165471	PAPSS2
132143	FLJ14345
122391	MGC21416
137251	GFOD1
151652	UBQLN3
183158	PHF15
195131	RASA2
185187	LIX1
210580	MGC13024
112658	KCNH7
165636	LIFR
121824	RBM8A
178613	CACNG7
130369	CHSY1
191539	RAF1
212151	DHFRL1
199586	ATP1B1
196417	VAMP1
140054	SRPX2
213906	GPRC5D
144715	TTC1
150130	DLL1
104220	RPH3AL
185644	S100A14
220514	C14orf126,BBS5
145550	S100A11
116510	MAGEC3
217488	GADD45GIP1
207428	SEMA4D
140100	KIAA1972
137428	MAML1
116971	MGC26979
207678	ZNF436
198250	TFAP2C
204208	TBCA
176580	CGGBP1
160632	SRP68
155041	FGF8
118750	MARK2
109048	UPK3B
136580	LMO6
112107	C19orf22
197013	SDF2L1
163375	CGA
106465	CNP
227096	IFT20
199679	BAGE3,MLL3,BAGE5
129085	A4GNT
107464	USP38
107517	HMGCL
124823	POLB
202542	FLJ31438
128398	ANAPC4
123063	ZMAT1
185776	CACNG4
110772	COL19A1
119183	PLCXD1
145520	RAB11A
117851	GTF2A1
205244	MAP3K10
190165	FRMPD1
218609	PDCD2
115905	UGCGL1
210569	LOC151194
164250	C6orf106
175800	SPN
212219	CXorf17
213826	RQCD1
156918	CBARA1
119269	PRKAR1A
165796	MRPS14
137815	MGC15668
229702	FLJ42289
149127	HOXD1
161807	DPYSL4
185792	WFDC3
210935	ELF1
210297	LYPLAL1
114277	HLA-DPA1
179975	SLC39A7
113714	C18orf1
126107	PACRG
123648	ASXL2
125736	C20orf149
102937	PNRC1
151186	TSKS
138553	ATRX
163393	LOC440712
106534	DHRS2
184272	CNN1
200144	FLJ13291
112577	na,RPS28
128708	ZNF124
155740	APOE
215030	NYD-SP21
170989	ZNF217
217165	MSL3L1
136648	LOXL2
115895	MAGEA2B,MAGEA2
131149	IFI30
149342	DHX29
140541	ART5
142840	NCDN
203620	ZC3HDC7
198421	TOB1
136300	MGC87315,RSAFD1
132658	E2IG5
130862	RCP9
133206	BRPF3
184142	C19orf6
171301	MAP2K3
109743	LOC338328
106960	DYX1C1
119787	ACOX1
212885	CA14
121430	DHDDS
160252	M6PRBP1
221958	KIAA0663
221712	LOC90806
210933	SEC61A1
201442	ACD
207664	SIM2
110926	FBXO33
162368	NFIX
140007	FLJ21156
171103	GALNT3
141676	FLJ12750
123533	WEE1
152735	MPP2
155781	SLC17A1
212385	TCEB3B
110763	MPHOSPH10
155355	THSD2
123724	RAB17
216615	FLJ14297
221123	PCDHAC2
169872	CCT4
210229	RASAL2
183742	SLC24A3
171206	MYO1F
102241	ITGBL1
138911	PCDHB6
119060	CCR9
187225	SLC12A7
209446	SEC24B
194709	GPR40
136207	SERPINF1
125364	KIAA1586
117700	PF6
216337	FEZ1
172396	FAM19A4
108492	CPEB3
143288	CSF3
102632	FTSJ2
192916	KHSRP
213612	CD34
155029	LPPR2
157941	C3orf18
149997	NXF3
181922	SNX15
177144	IMPA2
149150	TMEM16G
174757	C10orf79
207156	DKFZP564C186
195040	HRH4
193795	ATP1A2
133193	IFIH1
203033	PLSCR2
212253	TNNC1
146076	FLVCR
186773	PTGDS
176984	KIF7
209348	FAM3C
106014	TBC1D17
206720	FAM43A
146663	ANKRD15
407234	KRTAP10-4
137396	OCM
178695	KIAA1328
104723	BCL2L12
181162	FLJ31547
114747	CGI-119
166313	G6PC3
151138	FZD5
152027	IQCA
223896	WDR33
170654	XAGE1
198375	PTGIS
111793	NEGR1
135458	CITED2
118529	HLF
205882	NPFF
161470	TWSG1
183527	CAPG
225030	CNOT6L
162696	TIGD5
201678	CYP2R1
135810	LRCH4
118386	GPR18
193629	AHI1
133376	ZNF576
211426	RWDD3
685815	H1T2
179094	GDF9
165973	HLA-DRA
213004	NDUFA6
193893	EPSTI1
208696	DZIP3
194679	C15orf25
110809	NLGN1
134224	ST6GALNAC2
496276	FLJ33360
186800	FLJ32785
186554	WNT10B
131242	PCDHGA1
159394	CX3CL1
166246	FADS1
114939	SLC8A3
175914	MGC4728
181086	HAL
164911	RAC2
219920	ZNF658
206565	TIRAP
184747	RPS29
219831	CES4
180354	ABHD8
682998	PMCHL1
197686	PVRL1
183936	GFAP
172752	FBXO34
143862	SLC35B3
174810	ESM1
130657	DPPA2
200414	ITGB5
156730	RHEBL1
206733	LZTFL1
103441	C6orf64
101603	FLJ10747
113393	MGC5395
144020	FLJ20618
153188	ULK1
112778	SLC23A1
188640	MINPP1
207908	FLCN
158216	PLAG1
152164	TAF11
224821	KCNG4
204760	PSMD13
234625	MGC27466
108457	TSP-NY
154827	FDFT1
190367	PLXNB3
154486	ARPC3
153988	ARCH
115462	NYD-SP14
184053	ANXA11
164668	FLJ38725
151843	NCOR1
190752	NPAS2
174993	SEMA3E
211331	CD4
200983	HSF2BP
219223	CEACAM1
155234	CSF2
165396	DOCK1
162870	LOC339789
200163	CHD4
140040	LOC201164
131901	RPS20
115039	SNX27
142890	TTN
127895	HECW1
147448	CEBPA
208939	BOC
110551	C9orf138
216429	TRIM58
144577	C9orf24
138129	PLOD3
186062	CLUL1
206338	FLJ22269
180333	MGST2
174697	WDR49
137374	DOLPP1
183284	USP49
186150	BIRC4
118825	DKFZp761B107
125666	ASAH1
194779	KIAA0913
193991	ASAH2
226588	FLJ35728
208292	C9orf114
110562	POP4
206371	MPZL1
100365	DKFZP564I0422
116205	ERCC1
188922	TRIB2
203610	ABP1
215928	RBJ
216296	SSH1
212936	SIRT3
132546	MTMR8
214731	SCNN1G
175413	SLC9A5
187987	RSU1
106983	THUMPD1
108045	MYST1
172419	HH114
227312	FLJ39616
202634	KIAA0423
125471	GIPC3
114207	RPS29
111556	PSIP1
122603	ADAM8
200660	DHTKD1
150078	DKFZP434B168
222315	NOX1
205587	FLJ31295
165552	CNGA3
127423	DOCK7
136571	FLJ21919
106529	SMO
129347	OR2K2
182816	SH3KBP1
132568	POLR2C
225854	PHEMX
180993	FLJ13855
140410	SPPL2B
128289	FLJ22679
183248	ZNF238
164776	CXYorf2
199170	DC2
160439	UBR2
158239	TRPC1
130350	EDA
117043	SAMD6
125526	TRIM2
113628	STARD7
187081	C14orf94
109539	REL
117163	DOC-1R
220380	FAM49A
197815	NYD-SP26
208118	RPP38
194517	OSBP
119119	ZIM3
149300	FLJ43806
225165	MGC35558
205375	RDHE2
133133	SLK
134522	ALDH3B2
115298	NR2C1
154111	HDAC10
109289	GRPEL1
154777	GPR12
166399	MGC14817
132195	C3orf14
115114	DNAJD1
138018	MAPK1
159670	CD53
200418	ATXN2L
167728	na,EIF3S5
167128	ARHGEF12
188418	DMGDH
208491	na,RPS3A
128961	TFPT
151914	RPS6KC1
222234	PAPPA
151080	APH1A
191750	FLJ25692
144941	HOXA4
101835	CHES1
183313	FLJ10379
113585	FILIP1
152561	KCNN4
110172	SLC6A19
141235	FLJ20397
106161	SYP
139142	ZNF232
102338	H-plk
151187	TAS1R1
137828	SPFH2
174713	ITPR2
