GeneSymbol,Sui1,Sui2,Sui3,Ctrl1,Ctrl2,Ctrl3
DNMT3A,6.7578073,6.701662,5.53829,7.839937,7.593116,7.92777
KRTAP5-5,4.1871023,4.2345376,3.7061083,6.338933,6.698873,4.8156824
PLAT,3.1019812,3.1301181,2.5298138,4.417315,4.1278305,4.8765435
MYH11,5.5883675,5.004,3.5270386,7.781356,8.478151,6.165387
CPNE5,3.9776216,3.5229812,3.5754676,5.1242485,4.9271297,5.155893
C17orf96,8.63489,8.815053,8.895582,10.747685,11.431004,9.786446
ATP1B1,4.4522066,4.7923713,4.2887115,7.572105,6.0952578,8.550414
PI4KA,3.2652323,3.4576454,2.5298138,5.0948825,6.0304713,4.43479
MYH9,3.9220812,4.1193686,3.6896057,5.744694,6.122306,5.5973573
POLQ,4.679506,4.6017857,3.305319,6.555334,5.422398,7.92965
SLC10A1,2.8144608,3.4942746,2.5298138,6.228694,6.8583574,4.5814476
NAGPA,10.70198,10.470425,6.8079276,16.193697,16.542074,16.50632
ROBO1,4.536405,4.7733407,4.6397133,5.8966007,5.8709373,5.957297
MYL4,3.8736298,4.5905495,4.7828093,5.830332,7.283717,6.629049
UCKL1,4.169274,3.8325684,4.6026306,5.649042,5.2567763,5.9309373
HLA-DOA,7.078871,6.8893633,5.193197,9.264814,10.320694,7.739509
SDSL,3.6926236,3.8017719,3.7940087,6.6125245,8.135117,7.468932
PPAP2B,9.771439,9.375208,9.603167,12.530865,13.193129,10.764278
GNA11,7.7697506,7.3201337,7.722469,9.058507,9.275657,9.429589
RGMA,3.7675114,3.3985815,3.3226907,5.5348306,5.505284,5.911172
MAP7D3,2.4719083,2.9014075,2.5298138,4.2276163,4.1343346,5.0824246
PLEKHG4,6.916767,7.1040683,5.905178,9.942433,9.711786,10.059144
BASP1,6.5876546,7.405459,4.589602,8.937657,8.6287565,8.66577
RAB3IL1,7.8472943,7.7239475,7.469057,9.545732,10.187446,8.222266
SPEF2,4.889661,5.160709,4.062905,7.0309224,7.2185674,7.121966
CRYAA,6.0872507,5.7802687,5.071927,7.7612815,8.43244,6.6642566
MIER1,6.0843325,5.7795506,4.261875,6.927012,7.0031238,7.85076
TRPS1,3.6987576,3.7791638,2.5298138,5.6678147,4.843409,6.5185375
SCOC,3.6739442,4.2038894,2.5298138,6.2394347,4.740999,7.1282105
MLXIPL,2.4719083,2.4393156,2.5298138,4.510665,6.0731726,5.781972
CDC42EP2,5.587286,5.2559958,5.8415995,6.411721,6.950488,7.2041883
HIST1H2BC,8.656105,8.291124,5.8213377,11.537487,12.631824,9.432077
EPHA10,3.832865,4.121457,4.144093,5.8045783,5.9020166,5.1532
EBLN1,4.5176487,4.34755,2.5298138,6.5261292,7.358417,5.4737086
DEFB128,8.193943,7.816258,6.908433,10.59648,11.883013,8.831647
NF1,4.171631,4.3437843,3.82851,10.6204,14.519376,10.158375
TNS1,3.2994444,3.7277431,3.5417552,5.1046853,4.977393,4.072162
STOX2,8.734272,8.279828,6.476717,15.553191,16.329681,15.611422
POTED,3.3045003,3.4928222,2.5298138,6.594396,6.2114377,6.3725777
NFATC2,5.488558,5.7122436,4.233588,7.8249063,8.559374,7.1519785
ARHGAP26,3.3743372,4.071718,4.1259103,5.376156,5.1181593,4.766365
WDR76,5.043269,5.7993927,5.425225,6.3831606,6.8333387,6.1649504
C10orf118,3.4063458,3.772193,3.4997172,5.407334,4.818464,5.975132
CPT1B,4.6492515,4.6427364,5.3354206,6.5690536,9.062845,7.3631253
WNT3A,7.4382024,6.712647,7.4445267,11.087666,13.76309,11.09077
AKT3,5.373943,5.2325153,4.5863304,6.9980235,6.334067,5.8117075
XRN2,5.7913117,7.049984,6.4997473,7.6583676,7.4805245,8.351469
SEPT8,4.9053097,5.3182187,5.0407977,7.1616592,7.1554585,6.1414194
LANCL2,3.9665408,4.302548,3.8590343,5.5519495,4.967629,4.8437085
ANKS1A,3.5598068,3.7354386,3.7387197,5.5140557,6.0704527,5.5633993
PHF21A,5.620669,5.101287,5.4101944,6.100561,6.130942,7.0508995
OAS1,9.408922,8.645311,8.476979,10.93839,11.51969,9.759123
TMEM30B,7.0039625,6.6641045,7.200159,12.299999,14.706545,12.038675
SPDYE3,7.1486416,7.228114,6.9779,9.27587,8.034593,10.10264
ZNF292,5.536176,5.354235,4.982516,6.761391,6.2187767,7.683868
CCNB3,5.6238465,5.6248813,5.0116887,7.5159388,7.9817314,6.564539
PPP1R13B,6.6823664,6.687329,6.436411,8.841476,8.061899,9.347856
MYO9A,5.817884,5.7541437,4.518824,8.462226,8.809617,8.675216
SNX27,3.6328874,4.162427,3.8558996,7.500424,5.6877985,7.544795
ZNF384,4.418769,4.7905188,4.5985084,6.133915,6.6054726,5.2409678
ZNF721,8.217603,8.527493,8.20445,9.924754,10.082084,10.014776
GRB2,7.59618,7.4283895,7.21709,9.182014,8.596118,9.859999
FAM133B,8.993967,8.66864,8.710578,10.217422,10.870254,9.888932
EIF3J,8.421627,8.107041,7.447291,10.061771,9.520887,10.373788
CEP170,7.152126,7.26177,5.548067,10.799091,12.114977,8.340944
PPIL2,7.4523497,7.402705,5.7902822,9.688192,10.046553,8.824075
DPH2,9.725626,9.515285,9.808885,13.13724,15.049814,12.111954
CCL24,5.2883873,4.8373766,3.8070123,6.857637,7.329678,6.113179
HNRNPAB,10.117468,9.989643,9.786913,11.53882,11.290035,11.825052
CHMP3,10.146038,10.171127,9.268621,11.856744,10.655601,12.17249
ATPIF1,10.233028,10.0889845,9.813253,12.516748,11.072833,12.676295
GLA,9.477228,9.775264,10.00763,11.744243,11.22682,11.502718
PRKACA,2.9938335,3.1916957,2.5298138,4.668178,4.2247972,4.902223
TMIGD2,4.276105,4.2042933,2.5298138,6.671647,6.8373966,4.7791963
CCDC117,4.2176228,3.5166788,3.4883232,4.817463,4.937752,4.9841304
BPTF,6.125234,6.0820837,5.165418,8.66378,8.532136,8.661825
C18orf34,3.1697643,3.6680605,3.0651414,5.75849,5.151462,6.647435
EXOC6,4.977837,5.653605,5.147896,6.36327,6.0391383,6.5345454
PARL,6.4024515,6.642359,6.1480746,8.857214,8.107703,8.896181
OR5AS1,3.353889,3.1866243,4.1000504,4.7496104,6.2195015,5.0601487
AKAP14,5.4965706,5.288693,3.436791,7.5638657,8.233016,6.5297766
SV2B,2.916512,2.8566966,3.6081374,4.696747,4.903742,5.2601004
RANBP2,6.4256425,6.729203,5.654789,8.670514,8.38493,9.010369
COL4A3BP,8.8197975,8.439377,7.8299975,10.545658,9.785971,11.254461
FBXO9,3.510508,3.33188,2.5298138,5.3004203,4.2197857,6.187947
ISG20L2,6.332522,5.680765,5.9814367,6.981531,6.84389,7.3984556
MTF2,7.2497883,7.300908,6.5741405,8.358792,9.559574,7.9129205
RORA,3.6647825,3.2977545,4.0462003,4.7432466,5.3569365,4.5520864
BRI3BP,6.889727,6.45352,6.6679087,7.884738,8.858115,7.6355114
CXorf36,7.3608274,7.064116,4.927971,9.812044,10.954829,8.250303
FBXO5,6.8704205,6.519036,6.1457844,7.7466106,8.590038,7.2623158
PRR22,5.563522,6.125234,6.1433287,7.7655725,7.5854917,7.1529408
DNM1L,8.254036,8.43244,8.0398245,9.35187,9.433985,9.88764
CPSF7,3.952391,4.0327716,4.843162,5.8603783,5.0261345,5.99361
ZMYM3,3.2839077,2.9056032,3.590245,4.645942,3.9320238,4.7448835
SIGLEC10,2.811172,3.0987935,3.133369,4.0766845,4.520301,4.9108744
INSC,4.657886,5.2399993,4.933585,6.3983145,5.8427095,6.637379
C19orf12,4.3270745,4.172162,4.496419,5.626208,4.8485727,5.792539
POMT1,3.6032045,3.39414,3.984044,4.6949244,5.1186914,5.2009454
RBBP6,3.9280982,5.108263,4.779132,6.244974,6.4903684,6.512408
SAMD5,3.1016426,3.5695229,3.1123793,5.134428,5.372711,4.154776
B4GALNT1,3.7407362,3.5522296,4.121457,5.7644258,4.463025,6.284824
CCNT1,3.606123,3.8117778,2.5298138,5.909549,5.8598633,5.4469166
PTGDR,7.155576,7.280403,7.083947,8.45494,9.398824,7.961782
LMBR1L,6.898349,6.852798,7.2961903,8.038092,8.58684,7.9756985
ALPL,5.0194335,5.0218873,3.475834,7.1594105,8.134119,6.2454243
ETS1,3.8289216,3.910706,3.356649,5.4859924,5.586686,4.57478
FRMD6,3.923121,4.716429,4.471436,6.2010946,5.664683,5.757739
VAMP5,8.604206,7.9817314,8.179714,9.45786,9.543627,9.586088
RORA,5.9705343,6.462345,5.7425623,9.518466,8.314569,10.037321
PDE1B,5.156066,4.8673706,5.14615,7.096566,7.0810356,5.702392
UCN3,5.4356856,5.387628,4.082288,8.229266,8.483812,6.9849505
CLK1,4.154463,4.296392,3.4645076,5.0961566,5.257414,5.1084995
EPHA4,7.0707946,6.644897,5.347393,9.353426,9.322884,9.783533
MLXIPL,4.636129,4.231471,2.5298138,6.07168,6.45352,5.507719
TSNARE1,7.7480173,7.52967,5.951884,10.493633,11.534797,8.854535
ZEB1,3.7224066,3.2333488,2.5298138,4.216089,4.7595735,4.4691257
C4B,4.9638324,5.163444,3.8442888,6.9713907,7.55782,5.761675
ST3GAL1,6.3594546,6.4350758,6.134431,8.948971,9.682228,7.4700856
MXD3,5.264122,4.6063323,3.751535,6.9312334,8.067523,5.9525228
AP1B1,5.6589622,5.382166,5.042224,6.852108,8.0284,6.3828864
ZNFX1,4.473001,4.4655504,3.9763644,7.676305,7.924933,6.54698
LCE2C,6.240285,6.32545,6.5271187,8.471355,7.6325154,7.0656323
TSPAN17,4.629633,4.683318,4.6438475,5.914422,6.176838,6.087551
THY1,5.8739657,5.666596,6.0371275,7.3592396,8.380042,7.0832195
TFR2,4.435256,4.546123,4.2864957,6.478223,5.487674,6.4784336
P2RX6,5.0348,5.1551003,5.5567894,6.9479895,7.4535103,5.798918
ZNF415,10.099187,10.252107,7.8653235,15.492039,15.65318,14.971129
FAM65A,4.281198,4.091248,4.0064554,5.349423,5.413351,5.406299
EML4,5.5014567,5.420606,4.96187,6.7209353,6.3016896,7.1876874
ITIH1,2.4719083,2.775052,2.5298138,4.923033,3.853478,4.9020023
NXF1,3.2163038,2.8739412,2.5298138,3.7254443,3.8542926,4.7730937
SNTB2,7.968306,7.718113,8.114757,9.0051365,9.456246,8.869933
CPNE8,3.4286723,3.894649,3.0600877,5.336252,6.006549,4.2980824
SPTBN1,4.4113073,4.080822,2.5298138,6.006685,5.8364196,6.381566
CDHR5,5.8721113,5.609532,4.3792167,7.6523137,8.381354,6.3481045
ZNF295,3.9382951,3.5484135,3.0802839,5.6074047,5.843747,5.772749
CDKN2A,7.5683317,7.4287148,7.210333,9.986485,9.124482,10.617747
LRRFIP2,3.574664,3.4480362,3.9897988,5.313763,4.5248528,6.553455
PHF14,8.654954,8.215705,7.7774854,10.1111765,9.525489,10.665029
C11orf75,7.659383,7.3455944,6.4739356,10.132616,11.056994,8.67946
RBFOX2,8.850745,8.730322,8.114462,11.0385065,11.495322,11.063399
VAT1L,3.2556002,2.4393156,3.0625145,4.226388,4.1237497,4.727086
TAF6,4.04746,4.271508,4.4120812,5.2867794,6.55468,5.3284516
SMCR7,6.346496,6.2002854,6.3475037,7.4831104,8.179068,6.9312334
PSIP1,6.3847675,7.0810356,6.768112,8.602389,7.7420235,8.766341
CTNNA1,6.3821054,7.750028,7.1091285,8.661825,8.860038,8.956851
OXA1L,5.723056,5.476915,4.370038,7.00053,7.1829643,7.3744583
GPR116,3.5582097,3.122614,3.460411,5.2961307,5.359702,5.0099406
PRELP,4.0810537,4.0069523,4.1886554,5.3750744,4.7045565,5.8388333
PAX3,4.0816994,3.2508595,3.067383,5.8948936,6.2814465,4.2399306
SCD5,3.1335301,3.3134046,2.5298138,5.0066247,6.2040753,4.361839
FLJ43860,4.5641403,3.9896822,4.4578557,5.299469,6.6516376,5.3892784
SMAD3,7.450035,7.331047,6.3029284,9.822282,10.83995,8.874383
ITGA11,3.554415,2.806543,2.5298138,4.9319177,5.1621904,4.7597775
DIP2A,3.802495,3.671362,2.5298138,4.742241,5.7370872,5.139836
ANKS1B,3.5839124,3.3585064,3.8338046,4.812064,4.4690337,4.654747
PACS2,5.854244,5.670751,5.084615,7.8073697,8.508579,7.610644
FYB,5.971565,5.5787306,3.8747659,8.296851,8.300907,8.431615
SUV420H1,7.270357,8.053934,7.781356,8.802333,8.751757,9.247178
SAMD4B,6.411007,5.990732,4.9811487,8.0498085,9.453535,7.1082172
SPAG9,3.1336381,3.6029093,3.5954812,5.5660934,5.9134617,5.202033
KLF10,4.93308,6.6003118,6.29553,8.169575,8.56994,7.7828875
GFRA4,5.691901,5.6680026,5.0717034,8.544072,8.895582,8.301197
BAZ1A,6.782244,6.6354213,5.8040595,9.406942,8.567685,10.002769
TRIM54,5.955245,5.773139,6.039585,7.921409,7.7599435,7.4015427
SPAG9,5.419304,5.342359,3.1685045,8.266347,8.792885,7.9541526
RNASE2,3.8479216,4.0268164,4.0693398,6.1374564,6.310018,6.937022
FUS,9.722312,8.352931,9.06961,10.618692,10.773932,10.726861
EXD2,3.57944,4.3022265,3.4760888,5.9656334,6.2937493,6.334496
PHIP,4.526713,4.5176487,4.7649045,5.4273314,6.0753145,5.488161
NCAPH,7.618531,7.467097,6.480971,9.105414,10.171522,9.202088
RNF144B,3.2393095,4.3016634,3.5798995,4.8963265,5.4424267,5.4638605
LRRC58,4.7380695,4.9134674,4.513055,5.7746234,6.52035,5.2395425
ORC1,3.7392282,4.2779307,4.001221,5.1220803,5.630455,5.074686
HIPK2,6.5094786,6.31129,5.647236,9.113132,9.412501,8.167571
AREG,10.119045,10.480759,10.128412,12.682557,11.662335,12.874651
OSBPL1A,9.316959,9.274607,8.11914,12.071075,12.136124,11.7278595
DYRK3,7.6360273,7.3649826,5.3878117,10.20074,11.314256,8.512655
CNTRL,5.0825405,4.706753,2.5298138,8.073326,8.068572,8.218318
GAK,4.459831,4.633855,2.5298138,6.5947394,6.594152,6.704212
ANKRD65,4.2833724,4.116292,4.44627,5.6705174,5.556423,6.296717
TFDP2,8.207383,8.056769,7.5609355,9.682228,10.099187,9.545474
RAB13,11.958879,11.51969,10.665822,13.436858,13.057014,13.547427
MFAP3L,6.136511,5.8045783,6.116584,7.256758,8.258469,7.7455125
CLRN1,3.4647884,2.862074,3.3951883,5.1669793,5.039513,4.8898144
SDAD1,7.4271274,7.8723817,7.2670965,9.534611,8.982655,9.990034
HIVEP2,6.786324,7.031996,5.8392844,10.297216,10.639928,7.655489
BTG2,6.5977826,6.563248,5.4948463,8.8848,9.744778,7.396143
VWA3B,8.210462,8.200848,8.3043,10.31314,10.777067,8.8625965
CARD9,8.114462,7.7655725,7.871997,9.333577,9.553924,8.840964
LRRFIP1,4.1808143,3.8246448,3.9432826,5.264517,4.5288258,5.76901
XAGE2,4.8863773,4.911255,2.5298138,7.095631,7.910325,6.5750384
NPIPL3,11.7844925,11.995256,11.240016,14.005828,12.774697,13.902719
GPR83,4.3759155,4.1097836,3.4218004,6.0447807,6.380597,5.2142797
C19orf26,5.606738,5.3232236,4.3157806,7.3197246,8.162102,6.657077
ALS2CR11,4.589875,4.453194,2.5298138,6.151138,6.5939307,5.7547235
FLOT1,9.370825,8.547835,9.140927,10.106968,9.997464,10.226359
KIF9,5.883298,5.7127137,5.1118507,7.624428,8.073326,6.2917786
GCN1L1,4.599038,4.535051,3.5378354,5.951035,6.140442,6.1469836
TOP1,6.34822,7.1328087,6.5640235,8.072621,7.891906,7.9431634
ZBTB20,3.9196234,3.5743978,2.5298138,5.79574,5.32936,5.234651
NPM2,7.9014397,7.692814,7.5738645,9.133669,9.70447,8.599846
ETV3,5.3719034,5.9568424,5.6154838,7.1903334,7.1334968,7.5641985
UBASH3A,9.152723,8.8662195,8.026726,15.892475,16.50632,15.802755
FRG2B,3.3109431,3.4389424,3.2510912,4.655448,5.1806884,4.833345
CTC1,5.270115,5.180489,4.3639116,6.0567665,6.332836,6.8479633
FAM75A5,6.764353,6.543932,5.4161334,9.443091,10.313911,7.838463
MAP4K5,7.7013917,8.8390875,8.425461,9.384813,9.452851,9.8615465
EYA1,3.8110685,4.4891686,4.149855,5.4484224,5.940962,4.7110825
WBP4,9.180553,9.254767,8.845229,10.63081,9.819586,11.255717
KIAA1244,3.1256742,3.0506265,2.5298138,4.6328883,4.2887115,5.6664543
FGFR1,9.152242,8.552414,4.713013,11.694377,11.530661,11.178133
TMEM131,4.288154,4.8809633,4.362279,5.8917427,5.2481837,6.61391
BTN3A2,10.203093,9.568624,9.836821,11.724558,11.395067,12.040331
COL11A2,7.994913,7.791249,8.178664,9.263802,9.650281,8.6076145
PKD1L1,4.6368837,4.5062556,3.1275513,7.3112326,7.789834,5.716381
STMN2,7.402705,7.637081,7.1722293,8.592038,9.002327,8.63389
AKAP7,6.903471,6.564539,6.2805777,8.365728,7.324572,9.105414
USP27X,7.0427723,6.585123,6.048993,9.102516,9.857271,7.5167985
PIAS4,4.2857876,4.2271547,3.4391446,5.5376854,5.852819,4.805392
NKTR,6.5696487,6.3441677,5.2103863,8.6079445,8.66864,9.131744
RUNX1,5.2982073,4.9733257,5.3762383,8.285205,9.453337,9.099728
TECPR1,4.6387353,3.98133,4.212116,6.384848,6.6383796,5.1517806
MORC3,8.431033,8.88691,7.6740203,11.803526,12.807948,10.215823
MLEC,9.848838,9.218177,8.11709,12.449884,12.384591,12.283677
APC2,6.3044634,6.0972548,6.529616,7.985209,7.19056,7.497835
RDM1,5.6890516,5.2628803,4.1746645,7.6521354,6.923444,8.531983
HMGA1,6.5261292,6.82138,6.543088,9.549395,9.781387,7.9937687
CADPS,5.788576,5.8420053,3.3471622,9.223289,9.133413,6.739624
PHOX2A,6.417693,6.1664066,6.0950804,7.7420235,8.134242,7.780767
PCDH19,4.3207955,4.160241,3.1582394,4.9851494,5.4197617,5.3111777
CYFIP2,5.457133,5.3081045,4.2980824,7.9578943,8.542495,7.8212957
GLRX2,7.6570225,7.8014746,8.236324,9.9504175,11.932526,9.422251
ABCG1,3.3159046,3.3012865,2.5298138,5.980977,4.2703633,4.7400126
PYGO1,3.026916,3.3653896,2.5298138,5.0907316,5.1046853,4.6350255
CHD4,5.073246,4.90738,4.938418,6.4817824,5.965376,7.288437
ZCCHC17,8.280176,8.106168,7.3333488,10.262134,9.443408,10.896882
FAM208B,4.326326,4.274559,4.183493,6.3055634,6.668604,6.339838
UBR5,3.2301521,2.8816657,2.5298138,3.7204328,4.555059,5.0550714
HSD3B7,5.322311,5.2598734,3.435798,6.976197,7.798396,5.999027
PANX2,4.757397,4.537628,3.6057377,6.413013,7.2016234,5.422954
GPR75-ASB3,3.0400612,4.0916505,2.5298138,6.4260054,7.5328193,7.7815356
ZNF658,5.491115,5.516234,5.409956,7.4504213,7.488076,6.224521
GOPC,9.841879,9.41204,7.9771085,12.58841,12.073931,12.67221
C18orf1,4.933585,5.432665,4.6939645,7.096366,7.097817,6.1356816
PTPN21,4.467791,4.562175,3.3836787,5.9918785,5.7902822,5.4801974
RNASE9,7.6440916,7.178455,4.374307,9.742734,11.114534,8.777584
MDN1,4.620876,4.123057,3.932167,6.3016896,5.76782,6.876025
LRRFIP1,7.127536,7.276484,6.229307,10.0144825,10.480277,8.96168
CEACAM1,7.288959,7.291654,6.744195,9.679209,10.202072,8.553833
ZAP70,4.578372,4.9843693,4.450114,7.015478,7.2779927,6.1282735
GABBR1,5.1591516,5.012578,4.763453,7.170844,7.6360273,5.949309
LIMS1,6.170549,6.0356245,6.5385137,9.783023,7.8836136,10.088437
NOS1AP,3.5243526,5.0993876,3.163509,6.330478,5.4219265,6.3944154
PRICKLE2,5.03726,5.07458,5.217888,6.940723,7.563689,6.235099
CD44,8.470657,9.395932,8.933087,10.762198,10.272673,10.7481575
BARHL1,3.8617213,4.4503956,4.3752537,6.34634,5.7933564,6.8877664
IZUMO4,7.802173,7.625023,7.780767,8.935365,8.800186,8.695725
CCM2,4.5968184,4.933707,4.6563554,5.919113,5.9049373,6.9080496
OSBPL7,6.4527173,6.15335,3.7247577,8.396448,9.112561,7.313599
DEK,9.863985,10.151203,9.044511,12.073931,11.353072,12.337396
SYN3,8.606078,8.568289,7.7677274,11.097557,12.097108,9.613386
RYBP,7.1722293,7.0719023,5.9065485,10.317282,10.760458,10.094268
SSH3,6.8432474,6.813476,7.1328087,8.556329,10.167135,8.930866
NOP16,11.297787,11.124233,10.813442,12.792376,12.246978,12.999719
METTL21A,5.614695,5.425492,5.8381505,6.6499043,6.501429,6.993151
BEX1,8.15263,7.590529,7.4856973,10.022464,10.31314,9.570773
ANKRD33B,5.9503717,6.018493,6.462855,7.514618,6.866971,8.513129
RDM1,5.6248813,5.6475983,4.4272227,7.768378,7.1356344,8.804978
ZNF385D,5.567358,5.8889537,5.384737,7.080155,7.782459,7.00369
EVI5L,5.766972,5.2904058,5.0684285,7.466922,7.9315844,6.212814
UTP14C,5.2419806,5.892296,5.5957446,7.071132,7.277562,7.3001695
CYFIP2,4.937905,4.8253546,4.8624773,7.662887,8.425644,7.6280427
KRT79,4.7084103,4.9805336,4.4455214,6.3407435,5.900758,6.08515
OSCP1,6.682605,6.3535523,5.713606,7.530234,7.3537664,7.8804874
CABIN1,4.674365,3.9827447,4.612862,5.895567,5.735086,6.4270453
CSDA,6.985282,6.532749,6.9059258,10.326549,11.659955,10.615386
MTRNR2L4,5.9208775,5.6569223,3.3337328,8.301995,9.071984,7.154521
CELSR1,8.723987,7.854355,5.4284644,15.463131,16.203228,15.659934
LYAR,8.448236,8.297573,7.991972,9.633073,9.450847,10.159626
QPRT,5.684702,4.7835045,5.618015,7.3294086,7.575063,6.127681
FAM178B,5.4896054,5.3260274,4.965759,7.29065,6.3984466,6.169084
PKP4,4.708707,5.0093675,4.4444327,6.764353,7.660042,7.2185674
CCL19,5.3826632,5.662875,5.5397077,8.566535,7.6217422,9.381041
ARSA,7.136199,6.7969027,7.4972734,11.076411,14.738384,10.475253
MYBPH,6.774852,6.516653,5.2809877,8.964042,10.51461,7.662887
CNKSR3,4.0700727,3.9883842,3.358189,5.5696487,5.3405013,5.845156
ARHGAP42,2.4719083,3.0114694,2.5298138,5.859662,6.9368153,5.3516345
KCND3,2.4719083,3.4115727,2.5298138,7.156258,5.7318835,4.526081
LRRC20,2.4719083,3.3569655,2.5298138,4.104712,3.9637032,4.5981812
NDRG2,5.1719923,5.184317,5.128072,6.552328,6.4465766,5.75957
INPP4A,3.5559878,3.4388056,3.3195407,4.4861856,4.8646345,5.5222936
LDOC1L,5.630368,5.5774517,3.7851968,7.5307813,8.311465,6.498042
FAM50A,11.560069,10.844473,10.864489,12.541914,12.628397,12.506276
BIVM,8.257149,8.338896,8.232822,9.290266,8.906201,9.81459
CD79B,4.736977,4.4035573,4.7951508,5.8313365,5.9468546,5.322656
ATP5SL,6.493896,6.414046,6.146496,7.9915247,7.1583476,8.654715
WDR91,7.339639,7.224708,6.849284,9.702836,10.527543,8.013704
KANK2,11.621883,11.668338,11.932526,13.579981,14.937746,12.749035
C10orf137,4.741121,4.8044577,2.5298138,7.05395,8.1113205,5.866534
SLC12A8,8.765549,8.552579,6.0940876,15.29741,15.424725,14.950525
TRIM24,5.6151624,5.8538775,5.031271,8.10111,9.053616,7.0716715
MTHFD1L,9.695242,9.248598,8.7357645,15.241204,15.732076,15.328474
PCDH11X,5.4727592,5.2504115,5.034749,8.532136,9.189564,6.2091885
FBLIM1,6.542924,5.7412953,6.1199994,8.605081,8.914559,7.9578943
FBXW11,7.483469,7.5092373,6.3969693,9.488711,8.678279,10.380714
UGT2A1,4.344388,4.405412,3.4865618,6.417853,7.1688495,5.4154773
OR4K17,3.4301088,3.7193437,2.5298138,6.884301,7.6036825,4.5196075
MAD2L1BP,5.3824024,5.4219265,5.745584,6.6594086,7.5001564,7.496071
KCTD2,6.626043,6.4685693,6.931099,8.48115,7.495576,9.458283
PURA,6.3689275,6.1225367,6.5508475,10.147187,11.255717,10.344238
TANC2,4.276274,3.2966952,4.0605173,5.4765406,5.8702517,6.1085916
DOK7,4.6727805,4.8020654,4.8077536,6.3126235,6.4833307,6.9558115
KIAA1683,4.22183,4.0833745,4.580604,5.433202,5.6930957,5.3771787
AFF1,3.9469256,4.144266,2.5298138,6.1494694,5.6892633,6.825179
OLIG1,6.3370285,5.5693393,6.2364445,7.9986053,11.540033,8.403456
PDE4DIP,9.642323,9.4467535,10.094268,11.036386,11.422331,11.308008
ZNF331,8.0960455,7.741646,7.8927417,11.510226,12.345734,9.755422
MOGS,3.6279678,2.9469583,3.481005,4.055825,4.9334927,4.211668
ANO3,3.9501603,3.88767,3.8163075,5.474617,5.7693753,4.663872
ATPAF1,4.092136,4.258142,4.0300636,7.259253,8.231963,8.085271
ATP5SL,6.5008903,6.508423,5.7598333,8.161487,7.7596483,8.950446
DEFB110,3.8461835,3.7325826,2.5298138,6.6322527,5.896426,4.994035
ABL2,5.904043,5.764644,5.570226,8.00318,8.748408,7.231195
AIDA,7.0033092,7.269188,7.2606473,9.083608,8.196518,9.966546
IL17F,4.607213,4.645085,3.8983183,6.34678,7.0448594,5.303329
SH3RF1,7.6274605,7.196752,5.6462255,9.244196,9.667036,9.314823
CFB,5.8732896,6.4521446,6.5118217,7.698103,7.4302044,8.238041
C14orf80,5.2408257,4.706327,3.9185915,11.244703,12.348312,11.491135
TLR9,7.120456,6.921942,7.233514,9.141539,10.642474,9.237987
LY6H,7.306506,6.908546,6.4801655,9.438952,8.73504,9.48585
MS4A7,8.713535,8.24946,8.542117,9.937906,10.640473,9.191417
PCDH15,4.8635426,4.7204585,2.5298138,6.707087,7.3997445,5.8629217
PIP5K1C,5.1472683,5.0461,5.5280514,6.4082613,6.590002,6.7696967
PALLD,7.4442945,7.3268385,5.296396,10.179297,11.225909,8.393381
BICD2,4.2210984,4.28463,3.587143,5.9210024,5.3050165,6.149338
NECAB1,3.4172113,3.5137975,3.4055123,5.940962,7.0126467,6.605054
RND1,4.4947524,4.2524257,4.2997775,6.009899,5.8515916,6.587393
ALPK1,6.447634,6.6362405,5.38347,9.423059,9.773472,7.494572
ZBTB16,8.446406,8.302916,7.3062787,12.405929,12.650326,11.234821
WAPAL,5.5125628,6.0784316,5.4155884,6.8518157,6.7810245,7.653713
LRRC8A,4.3825755,4.5222025,2.5298138,6.3601074,5.844401,7.7235336
SLC4A4,5.9412994,5.5438676,4.185837,7.3551917,7.9269667,6.555476
RIOK1,6.9882946,7.9127636,7.5027556,8.869615,8.874017,9.176173
RALGAPA2,3.436791,3.4747624,2.5298138,5.8001394,6.6753697,5.907753
MSL2,7.2160454,7.3049536,6.5310845,9.744778,10.884099,8.400956
ELF2,7.3425446,7.252787,6.0796556,8.801211,8.561237,9.487159
AQP5,3.798997,3.5094755,3.566245,6.8653536,5.868003,7.3449726
