"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
2.68697067083333,9.06606025983333,5.62116890090409,5.80326323131525e-05,0.00892718765833606,2.0846692633525,"THC2314201"
0.575298572916667,7.33064793070833,5.61659328532328,5.85124134436013e-05,0.00892718765833606,2.07694080546204,"RP11-138L21.1"
-0.356839576083334,6.72309468729167,-5.61223799111912,5.89729331238518e-05,0.00892718765833606,2.06958148531076,"CARD12"
-1.27791223183333,8.85873908075,-5.61065568759846,5.9141176566669e-05,0.00892718765833606,2.06690707828689,"ENST00000310579"
-0.732925332583333,7.14021539845833,-5.60897396728738,5.93205392040203e-05,0.00892718765833606,2.06406421454585,"BI836739"
-0.433819326166665,9.87302148441667,-5.60643128921521,5.95928037935767e-05,0.00892718765833606,2.05976511816758,"ENST00000330777"
-0.421290010083331,10.8121120999583,-5.60429423445448,5.98226421254169e-05,0.00892718765833606,2.05615106993588,"PIK3R1"
-0.377103296666665,14.0410847991667,-5.60380683875034,5.98751903328179e-05,0.00892718765833606,2.05532671955977,"ISLR"
-0.213407775,10.6449121333333,-5.60284824801761,5.9978680450394e-05,0.00892718765833606,2.05370531298258,"RFP"
0.40133277225,7.20969978645833,5.5985974214274,6.04398534054097e-05,0.00892718765833606,2.04651355689941,"COQ10B"
-0.262375012749999,7.19901301379167,-5.59469887043738,6.08660562671702e-05,0.00892718765833606,2.03991535537658,"DCUN1D2"
-0.518468244666666,7.87015521183333,-5.59345838097169,6.10023265684127e-05,0.00892718765833606,2.03781536759933,"BC035091"
0.348810975000002,11.3404366783333,5.59066503868347,6.13103459938091e-05,0.00892718765833606,2.03308573574096,"SBDS"
-0.316263407916666,6.167430451625,-5.58865986248822,6.1532453811136e-05,0.00892718765833606,2.0296898720901,"LOC400684"
-0.316610162083333,7.132669212875,-5.5885960965613,6.1539530724153e-05,0.00892718765833606,2.02958187125307,"SPIN3"
-1.68881414591667,9.38590674545833,-5.58492288858228,6.19486278697704e-05,0.00892718765833606,2.02335947703961,"BC030813"
0.382796465000002,10.3836942608333,5.57943815351495,6.25647621120927e-05,0.00892718765833606,2.01406451114171,"VPS37B"
-0.494650860749999,8.75938405454167,-5.57662004494992,6.28838171418665e-05,0.00892718765833606,2.00928687531181,"PEX12"
-0.410173887666665,9.94787533675,-5.57629146028221,6.29211283694451e-05,0.00892718765833606,2.00872973520669,"BF446608"
0.673898456083335,9.46004974729167,5.57548736775634,6.30125314519464e-05,0.00892718765833606,2.00736626581373,"DUSP8"
0.920777627750001,10.6883606627917,5.57377684783465,6.32074306396091e-05,0.00892718765833606,2.00446547193074,"ENST00000308482"
-0.55701995675,8.201904447375,-5.56987138220379,6.36547825645589e-05,0.00894968961016278,1.99784068742242,"PARS2"
-0.35628903775,7.71450946179167,-5.56143050721916,6.46329470359459e-05,0.00904628346982392,1.98351457250897,"KIAA1713"
0.427306997250002,8.72300265820833,5.55826714172061,6.50035531877579e-05,0.00905735607466373,1.97814280088791,"PPP1R9A"
-0.455659269999999,11.5141845833333,-5.55407257212717,6.54983870853142e-05,0.00907131907617575,1.97101756125075,"EFNB1"
0.491195463083334,6.767039194625,5.55247692685995,6.56876542269421e-05,0.00907131907617575,1.96830636107166,"M28219"
-0.205979533666667,10.2974535306667,-5.5309183640112,6.83013953471917e-05,0.0093905352045484,1.93163755824952,"SYVN1"
