"Gene","logFC","baseMean","stat","P.Value","adj.P.Val"
"LTB4R",-2.25474615133562,538.2383452275,-3.29373616747034,0.000988652486756329,0.0878320489976105
"ZNF575",0.71854454881547,54.9193792743681,3.29087842324139,0.000998750676690976,0.0880017511764839
"EPHA2",-2.34323549619565,2215.23683380644,-3.28919796625705,0.00100473327630622,0.0880017511764839
"SPINK5",-4.22586949604823,434.451495510118,-3.28866631687064,0.00100663289973478,0.0880017511764839
"LINC01139",2.45368489234719,42.9836399863738,3.28861919896185,0.00100680141586788,0.0880017511764839
"EZR",-2.60323832569026,2122.09966231088,-3.28123979928293,0.00103351834795846,0.0899742057377329
"NCMAP",2.22181913044616,19.843785264398,3.27927903573743,0.00104072675888274,0.089986056842726
"LOC105378796",1.98767697912944,54.2179574093703,3.27894567353268,0.00104195692519833,0.089986056842726
"GSN",1.33009120423154,35261.7387416986,3.27373702623788,0.00106135335067856,0.0912974467565841
"CT75",2.3610699633967,25.2185084031269,3.27130550950464,0.00107052194356098,0.0917221508718238
"HAR1A",1.40321910355815,24.5601268252195,3.26632113741016,0.00108954612955518,0.0929846120093211
"KRT80",-4.17175419881283,196.418133962975,-3.26486208973001,0.00109517384985059,0.0930704071214445
"ST6GALNAC2",-1.87783857136249,254.48392189497,-3.263838380655,0.00109913845195783,0.0930704071214445
"DUOX1",-2.14191916339226,884.659903496749,-3.25939369965494,0.00111650612076865,0.0941731641241324
"DCLK3",1.75254260552306,20.4203555271315,3.250721277856,0.00115112649817618,0.0963412275075313
"CELF4",1.55411021798334,26.0719814479834,3.25006154950292,0.00115380033596325,0.0963412275075313
"MYH2",1.78892818175803,64.5796611226043,3.24857840568501,0.00115983239658166,0.0963412275075313
"GCSAML",1.59618562492309,23.1256343286093,3.24854023511752,0.0011599880232258,0.0963412275075313
"PLA2G3",-3.15826096771646,78.6675143235111,-3.23838330864765,0.00120209184849659,0.0994570419842005
"PLD1",-1.03403904015259,522.240659603683,-3.2361109353253,0.00121170282953861,0.0996322952125213
"GRHL1",-3.50836616193643,260.975063387431,-3.23281938778752,0.00122575031750533,0.0996322952125213
"P3H2",-1.51095773411461,509.885725558445,-3.23263286401644,0.00122655083911504,0.0996322952125213
"GABRP",-3.01445039248373,75.2341291654756,-3.23252897021929,0.00122699693924519,0.0996322952125213
"NECTIN4",-5.44885020828905,505.94492821219,-3.23248374787969,0.00122719116214159,0.0996322952125213
"CCR10",1.4097015048392,50.30913584981,3.22938844178786,0.00124055270266395,0.100096616302192
"CCDC181",1.56720620409073,61.7198008448135,3.22902149491789,0.00124214558219724,0.100096616302192
"CEACAM1",-2.19588068483656,212.550719799959,-3.22272537471985,0.00126977230042178,0.101535781100929
"FZD10",-2.34618268974904,100.495336000694,-3.22264150091342,0.00127014412903233,0.101535781100929
"CSTB",-2.0809232660723,401.447654318476,-3.22008288764909,0.00128153536982886,0.101535781100929
"PRSS8",-2.23801855026186,103.283544885715,-3.21899404366922,0.00128641157353263,0.101535781100929
"CRLF2",2.00564591675794,24.102107807601,3.21882937558818,0.00128715050077172,0.101535781100929
