"GeneSymbol","PValue","FDR","FoldChange","Direction","Sui1","Sui2","Sui3","Ctrl1","Ctrl2","Ctrl3","logFC"
"C12orf5",0.0250070140703,0.08137489,4.9211705,"up",5.6136174,6.312365,6.5597734,3.9545271,2.7919548,4.8422694,2.29900150127669
"POLB",0.0250293817176,0.081395549,2.0787487,"up",7.860159,8.217603,8.118293,6.8070445,6.653721,7.5681434,1.05571536128566
"RGPD6",0.0250342031446,0.081398205,2.7135772,"up",5.22536,6.095824,6.216888,4.0718236,4.2074766,4.938184,1.44019595326216
"PHEX",0.0250527813403,0.081445582,2.3874641,"up",5.8029056,5.3426995,6.2232943,5.0182824,4.1587973,4.4253826,1.25547903968603
"LYNX1",0.0250574370183,0.08144769,8.3922307,"down",9.906078,9.797092,9.608214,12.137482,14.577539,11.803526,-3.06905433773062
"DGKI",0.0250707205365,0.081477837,2.7374326,"down",4.7960377,4.1818814,3.919081,6.137216,6.0121655,5.106089,-1.45282344367534
"KLHL28",0.0251032973924,0.081570667,3.8749206,"down",7.1104655,7.2056456,6.8005924,9.108399,9.876295,7.9945097,-1.95416674879724
"XCR1",0.0251158011739,0.081598251,2.6562439,"down",5.036945,4.7892294,4.7178125,6.389567,6.8606253,5.5219574,-1.40938762302717
"ZNF292",0.0251279761198,0.081624759,3.025212,"down",5.536176,5.354235,4.982516,6.761391,6.2187767,7.683868,-1.5970362467283
"GPR183",0.0251761312637,0.081741992,5.9314963,"down",7.874176,7.802596,7.1408677,10.2507305,11.3439865,8.928111,-2.56839608997964
"PLCXD2",0.0251831154226,0.081751609,6.8604156,"up",6.976197,7.1519785,7.573099,4.6710744,3.0153186,5.6799936,2.77829597667468
"LRPPRC",0.0252517676162,0.08191929,2.4924225,"up",9.861066,10.742152,10.597115,9.036401,8.653794,9.557492,1.31754864580543
"NCR1",0.0252549211309,0.08191929,3.4261108,"down",5.1651006,4.983649,4.827586,6.741079,7.649008,5.915964,-1.77657180875575
"ZNF385A",0.0252798284227,0.081975994,2.4796187,"down",2.4719083,3.3446589,3.542819,4.2153163,4.792655,4.2817698,-1.31011828919589
"IQCB1",0.0252823979749,0.081975994,2.0315126,"up",6.4624968,6.7688985,7.005672,5.5976067,5.3704596,6.201338,1.02255431258827
"RIMBP3B",0.0252887301384,0.081976625,2.7352736,"down",5.2577457,5.0712056,5.2133145,6.9200835,5.8180428,7.159195,-1.45168514805301
"ZMYM1",0.0252983672634,0.081981715,5.4367211,"up",8.092902,8.944863,8.783253,5.9876375,5.135442,7.369728,2.44273682078503
"TESPA1",0.0253121069897,0.082012181,2.6373386,"down",6.394065,6.2731376,6.564743,8.233246,7.024889,8.171059,-1.39908280638685
"TBK1",0.0253279417113,0.082029666,2.3210158,"up",10.567787,10.906912,10.872512,9.483658,9.039384,10.1799,1.21475634366648
"KCNJ6",0.0253293079507,0.082029666,5.2061011,"down",5.235339,4.755959,3.233982,6.7148643,7.37924,6.2717857,-2.38020332846358
"MED7",0.0253388023903,0.082047341,5.6779513,"up",6.324299,6.61021,6.5802035,3.9967191,2.764127,5.237755,2.50537047506621
"WDR66",0.0253457590792,0.082056794,5.0757654,"up",5.857624,5.541963,5.6396294,2.6251736,4.668938,2.7142286,2.34362538988861
"TRIQK",0.0254068981628,0.082224163,2.8569878,"up",7.738564,9.146151,8.910087,7.053215,7.1040683,7.094034,1.51449487564528
"MON1B",0.025409592578,0.082224163,4.8039523,"up",6.761203,6.559083,6.54932,3.745669,3.6780145,5.653257,2.26422182612783
"TPRA1",0.0254180826266,0.082238543,2.1912478,"up",6.5451794,5.6463265,6.1313696,4.58917,5.2263093,5.1121383,1.13175264252814
"BCAT2",0.0254292505433,0.082261582,4.266272,"up",5.9580016,5.940206,6.355661,3.9997635,2.971705,5.0034723,2.09297594892779
"GATS",0.0254334089335,0.082261941,2.6739145,"up",6.094861,6.084016,6.2404346,4.45834,4.1883683,5.5157433,1.41895333514029
"RFXAP",0.0254392085344,0.082267608,2.1391149,"down",5.0357127,5.981738,5.6926966,6.5750384,6.4735103,6.9526405,-1.09701397722393
"RNF180",0.0254566732048,0.08231099,2.0914977,"up",3.9950137,4.1643767,4.6149325,3.352815,3.51367,2.7142286,1.06453641146489
"C10orf11",0.0254715798431,0.082346089,5.5359455,"down",5.1301866,5.4173183,3.2348936,7.1830697,7.314858,6.69096,-2.46882974007241
"RAB14",0.0255035897083,0.082434524,4.1108778,"down",10.460354,10.260515,9.3391485,12.206897,11.17315,12.79831,-2.03944648697014
"SYT10",0.0255151581809,0.082434524,5.2012605,"down",3.828647,4.1848707,2.5298138,6.5389304,6.1502166,4.9907684,-2.37886129570121
"TSPO",0.0255244598885,0.082441336,2.8481022,"up",9.34902,8.383859,9.274607,7.7142315,6.889727,7.8735247,1.51000091624383
"CYB561D2",0.0255294351451,0.082441336,3.4344012,"up",7.0893254,6.347059,6.9843583,5.124375,4.190749,5.765443,1.7800585819846
"MMP7",0.0255408408681,0.082459785,11.4414202,"down",4.2557907,3.664642,3.2065496,7.561257,8.705103,5.409205,-3.51619423689247
"FDCSP",0.0255446885097,0.082459785,3.13717,"up",7.559632,7.896862,8.242722,6.7369103,6.6257863,5.3881283,1.64946370945301
"ARHGAP25",0.0255657313911,0.082506112,2.0409266,"up",9.064395,8.961973,9.545732,8.497607,8.279614,7.707206,1.02922429813733
"KCNV2",0.0255713808412,0.082511242,3.3974879,"down",4.756238,4.519821,3.9123378,5.96858,7.003798,5.509424,-1.76446841290846
"FAM103A1",0.0255934435734,0.08255622,3.8992774,"up",9.876755,10.113629,10.270979,8.093978,7.1794796,9.098285,1.96320679371182
"ALDH5A1",0.0256010405444,0.082560963,4.0288469,"up",5.1423435,4.964381,5.4166193,2.5831118,2.6165028,4.2926283,2.01036698274949
"C7orf73",0.0256030381639,0.082560963,6.3500686,"up",11.941289,11.702829,11.976736,9.447708,7.7798815,10.392948,2.66677217745098
"SSBP2",0.0256332726922,0.082645347,3.7831256,"down",8.450273,8.563296,8.554984,9.921366,11.546523,9.8594,-1.91957867474551
"VPS18",0.0256704877622,0.082725965,8.6191137,"down",6.536858,6.1405277,4.789004,9.091097,10.0946865,7.6032248,-3.10753952518971
"CDC42BPG",0.0257014061061,0.082786225,4.6177856,"down",5.72902,5.3637166,4.5795913,7.4225945,8.369672,6.501665,-2.20720119151886
"LRRN3",0.0257109361848,0.082793983,7.0683545,"down",4.458866,5.0164247,4.1000056,8.421627,7.7624745,5.855318,-2.82137439735511
"NADK",0.0257119617153,0.082793983,2.0900858,"up",3.919792,4.0075746,3.1019812,2.40226,2.7221727,2.7142286,1.06356216751849
"RAP1GAP",0.0257249862595,0.082822801,5.5985596,"down",5.120344,5.692283,6.0654144,6.9491525,9.244196,8.13986,-2.48505569766384
"DSG4",0.0257812443421,0.082964501,4.7789381,"down",4.3485346,4.482708,2.5298138,6.053176,6.3306036,5.747347,-2.25669008095509
"RHOV",0.0258168029547,0.083065778,8.9352036,"up",8.042432,6.726857,7.8829136,4.2909784,3.0347724,5.84795,3.15950060328621
"TCL1A",0.0258326332362,0.08309716,6.8742758,"down",4.7538233,4.6081414,4.9876814,6.4405403,9.103646,7.149083,-2.7812077346474
"ASXL1",0.0258347333713,0.08309716,4.7722887,"down",5.273668,4.9970427,3.227116,6.572877,6.9746017,6.714392,-2.25468132162907
"NDUFB3",0.0258438836201,0.083104103,3.6904379,"up",11.220415,11.074419,11.168325,9.307343,8.31235,10.19209,1.8837920137587
"HMGB2",0.0258450694543,0.083104103,3.9966591,"up",9.853698,9.436116,9.60169,7.5924854,6.673327,8.629308,1.99879452154149
"TSPAN32",0.0258493995277,0.083104879,2.118353,"up",9.5570345,9.647833,9.737328,8.809617,7.9510484,8.932701,1.08294301846853
"C2orf68",0.0258955167262,0.083198821,5.7818103,"down",7.02642,6.9710126,6.7049026,9.596903,10.598658,8.101338,-2.53152127506559
"ELOVL5",0.0258990868045,0.083198821,4.8508196,"up",7.408511,8.750291,8.30461,6.158708,6.6161537,4.8538647,2.27822852729096
"NMNAT3",0.0259426425871,0.083299243,2.1115547,"up",5.4943714,5.391669,6.010004,4.1632233,5.0099406,4.4879637,1.07830562075824
"CLVS1",0.025956799428,0.083311703,4.4861674,"up",5.889814,5.5277357,5.8111024,2.954617,2.9657757,4.811809,2.16548345516424
"SEPT7",0.0259621170216,0.083311703,2.9494142,"up",7.6920934,8.999218,8.290941,6.3008804,6.8542523,7.1458344,1.56042844102447
"PLD4",0.0259629189768,0.083311703,2.3272931,"up",4.69145,3.5430794,4.2021837,2.9468632,3.1196625,2.7142286,1.2186529156372
"TUBA4A",0.0259752120081,0.083323423,3.1951392,"up",7.89283,8.623715,8.456453,6.460526,6.012076,7.4727597,1.67587878524898
"NEDD9",0.0260203472535,0.083443288,3.0351438,"down",4.8461723,4.7526894,4.716025,6.683409,6.9730673,5.463705,-1.60176487056078
"PSD",0.0260370507039,0.083470513,3.0567735,"up",11.252555,11.17315,12.006158,10.097537,10.383873,9.114424,1.61200965574698
"BZW1",0.0260488860922,0.083482121,2.6631205,"up",5.059244,4.946499,5.84353,4.356231,3.3316076,3.9220812,1.41311770861587
"GPR89C",0.0260562499857,0.083492556,2.0939886,"up",8.022454,8.664586,8.406314,7.0256453,7.078871,7.790077,1.06625358803365
"TRPV2",0.0260813900729,0.083527156,3.042381,"up",6.7780848,7.161328,7.477262,5.1935043,6.3674746,5.0400934,1.60520083432195
"C21orf91",0.0260834862233,0.083527156,3.1171651,"up",6.484166,7.081506,6.893687,5.307998,4.358422,5.8722353,1.64023456902915
"HOXB6",0.0260880340692,0.083528559,19.8616549,"down",5.2269807,4.822073,4.348029,10.537441,10.1211605,6.674223,-4.31191393006759
"LIMCH1",0.0261027183532,0.083562411,3.1267594,"down",2.4719083,3.1394706,2.5298138,3.789497,4.0923433,5.193357,-1.64466821005879
"TMOD4",0.0261340930821,0.083636505,3.5663337,"up",5.58963,5.239028,5.6822014,2.9268157,3.4224153,4.6583033,1.83444170150777
"LMO4",0.0261408726652,0.083645031,4.9709444,"up",6.746238,6.6116915,7.022052,4.3753247,3.3918977,5.6721992,2.31351996683054
"HHATL",0.026155077147,0.083671495,2.938026,"down",3.7940845,3.5885987,2.5298138,4.5617995,4.717262,5.297977,-1.55484716305045
"MORC4",0.0261573765165,0.083671495,2.9548877,"up",8.375222,8.341529,8.3473425,6.6646843,6.0772543,7.632845,1.5631033020672
"PACS1",0.0261762283284,0.083710813,11.1840042,"down",5.6331844,5.9693155,4.2939034,8.853146,10.255975,7.237377,-3.48336490249787
"TMEM125",0.0261956041252,0.083731789,2.8189862,"down",7.5127497,7.314858,7.006029,8.374865,9.58962,8.354681,-1.49517641538961
"BLM",0.0262009435564,0.083731789,2.8677283,"down",2.9566727,3.5532737,2.5298138,3.9610462,5.092316,4.546123,-1.51990834384076
"AKIRIN1",0.0262291905029,0.083773392,2.0192205,"up",5.547459,6.2023706,6.2267637,5.2937756,4.6281924,5.01323,1.01379846237159
"LILRA3",0.0262299296887,0.083773392,5.6942643,"up",4.7631216,4.2291064,6.620192,2.548443,2.82122,2.7142286,2.50950945750765
"PKP2",0.0262345702822,0.083773392,3.6593367,"up",7.2302146,8.710249,8.308382,5.863083,5.9272156,6.8438005,1.87158216590168
"GATA1",0.0262733172412,0.083883942,4.4154345,"up",5.5886164,5.407334,6.2536345,4.0203605,2.4860756,4.3154826,2.14255541299303
"CBX3",0.0262891630616,0.083921351,4.1158759,"down",12.441064,12.614008,11.195553,14.367616,13.36062,14.6459875,-2.04119948340931
"C1GALT1",0.0263495452329,0.084080437,3.2306689,"up",6.250497,7.2814045,6.9574375,5.0679083,4.505867,5.840065,1.69183290139099
"TCP11L1",0.0263514087791,0.084080437,2.4508367,"up",4.686953,3.5429497,3.5919168,2.560223,2.6675448,2.7142286,1.29327436019464
"ATL3",0.0263666187677,0.084102562,3.1799797,"up",4.4526176,5.7618184,5.3860917,3.0054276,3.5801992,4.0078483,1.66901755582321
"ZNF138",0.0263816165188,0.084123997,2.654156,"up",8.960501,9.258993,9.204899,7.7435055,7.036355,8.419773,1.40825316867804
"ZBTB3",0.0264027490038,0.084172314,3.9236783,"up",5.4035635,4.633211,4.61083,2.40226,2.3953748,3.9333494,1.97220676071607
"TNS1",0.0264076637758,0.084172314,2.2896057,"down",3.2994444,3.7277431,3.5417552,5.1046853,4.977393,4.072162,-1.19509916878776
"PDF",0.0264091929497,0.084172314,2.2106432,"up",6.526767,6.3477774,7.0668187,5.5414667,5.0453763,5.9211216,1.14446619153622
"SNRPF",0.026421806637,0.084199313,2.3776505,"up",13.995072,13.78784,13.732672,12.817175,11.892785,13.057014,1.24953666337048
"LGR6",0.0264640094028,0.084300712,2.9707092,"down",3.1583753,2.4393156,3.0623477,3.6712224,4.9603453,4.740893,-1.57080738799016
"DCAF4",0.026466092787,0.084300712,3.4879092,"up",4.745449,5.200362,5.434766,2.7416573,2.945575,4.2862573,1.80236248322986
"KCNQ4",0.0264789366845,0.084306751,3.1528685,"up",8.189051,7.057782,8.236523,6.3477774,6.5626316,5.602952,1.65666499927779
"SIX3",0.026480408275,0.084306751,2.5053336,"down",4.597992,3.839986,3.5065198,5.6920342,5.2646074,4.9628644,-1.32500271959668
"RGS4",0.0265077368698,0.084362171,2.9362429,"up",4.748478,5.3641434,5.3913145,2.8739262,4.2531176,3.7149782,1.55397131972417
"TSPY4",0.0265102675599,0.084362171,3.0273084,"down",4.0540566,4.5813174,3.9505074,6.091763,4.9588733,6.329352,-1.59803565385287
"ASCC1",0.0265228337005,0.08437582,5.3531504,"up",4.6796784,5.994349,6.1582985,3.0236452,2.3706524,4.1768637,2.42038818661256
"INCA1",0.0265228593471,0.08437582,3.3354211,"down",6.213762,6.022773,5.7534246,7.92565,8.469026,6.8088903,-1.73786891449238
"GRK4",0.0265324719416,0.084393191,2.2289995,"up",6.7031116,6.1569757,6.353409,4.7356176,5.2446074,5.7640824,1.15639629297828
"SERPINB11",0.0265509666984,0.084438804,7.0101715,"up",5.1383753,6.475436,6.0534716,2.40226,2.321939,4.5147347,2.80944973941036
"PTTG2",0.0265719311117,0.084452628,2.9893082,"up",12.683257,12.583588,12.499553,10.975404,10.233523,11.818036,1.57981164766489
"SLC25A1",0.0265808714524,0.084467826,4.7236881,"up",6.942427,6.329738,7.08782,4.1399393,3.7527726,5.747532,2.23991370829166
"C16orf59",0.0265962074843,0.084491484,3.1916025,"up",9.045345,8.860969,9.099281,7.5120335,8.056769,6.4139495,1.67428098145095
"ATP6V0D1",0.0265991425661,0.084491484,3.102506,"up",7.0256453,7.1015396,7.5096154,5.563019,4.803508,6.3699713,1.63343400041587
"TEAD2",0.026600787414,0.084491484,2.9281031,"up",4.6771207,4.1944323,4.936431,2.9570947,2.4186563,3.7823339,1.54996635254274
"LCE1C",0.026626426455,0.084527641,2.2794078,"down",5.74861,5.315629,5.948863,7.4346037,6.6639905,6.480485,-1.18865905466312
"SLN",0.0266686650811,0.084603219,2.9394753,"up",4.6868796,4.7864146,5.0271206,2.40226,3.600335,3.8311439,1.55555865518237
"AJUBA",0.0266747916901,0.084603219,5.775935,"up",5.467552,6.195565,6.34678,3.2449126,2.4136863,4.7611346,2.53005450681904
"YBEY",0.0266768857055,0.084603219,2.6569505,"up",8.908194,8.6995,8.949152,7.153544,6.932811,8.241177,1.40977135012057
"AQP12A",0.0266831798065,0.084603219,2.604786,"up",4.7354727,4.4968452,5.1620054,3.7031372,3.833463,2.7142286,1.3811648506532
"F11",0.0266845058628,0.084603219,4.9654691,"down",5.2966104,4.8209004,3.9627037,7.0810356,7.919589,6.01538,-2.31193001911814
"PIAS4",0.0267024111388,0.084642312,2.665864,"down",4.2857876,4.2271547,3.4391446,5.5376854,5.852819,4.805392,-1.41460318270361
"GUF1",0.0267386387562,0.084743932,4.8462001,"up",4.3531284,6.160579,6.155931,3.6110504,3.5137975,2.7142286,2.27685397501578
"COPS5",0.0267741741035,0.084816878,3.5624658,"up",8.158024,8.5081415,8.411811,6.536249,5.6111913,7.4319077,1.83287616422587
"YME1L1",0.0267811732483,0.084825829,3.2085488,"up",7.278511,8.772532,8.483022,6.3238845,6.307343,6.8570747,1.68192092587102
"DDX46",0.0267967011682,0.084861787,10.8435131,"down",8.567316,8.642646,5.952159,11.355371,10.250238,11.872793,-3.4387603341286
"UBA6",0.0268142219659,0.08489082,3.5005472,"up",3.536648,5.1757736,5.0397854,2.7161353,2.8991017,2.7142286,1.80758045949216
"NEDD4L",0.0268413924563,0.084950374,3.173325,"down",2.4719083,2.4393156,2.5298138,4.258142,3.2529106,4.927971,-1.66599528421717
"TMEM26",0.0268596706638,0.084994988,3.6657781,"up",5.7243595,4.6467915,5.801934,3.8689213,3.9675767,2.7142286,1.87411945807674
"MAP4K5",0.0268767557841,0.085025043,2.3692385,"down",7.7013917,8.8390875,8.425461,9.384813,9.452851,9.8615465,-1.24442343515395
"TMEM151B",0.0268842534287,0.085033061,8.733682,"down",7.14843,7.00945,5.66941,9.808885,11.056447,8.341728,-3.12659000245145
"SH2D2A",0.0268943671287,0.085038583,3.4016163,"down",6.9055166,7.1590176,7.8437576,9.471048,9.5354,8.200505,-1.76622041516158
"INA",0.0269200639111,0.085093359,4.896248,"up",6.1951056,6.746238,6.5641923,5.3679714,3.114284,4.1482506,2.29167663386978
"CNOT6",0.0269302715246,0.085111303,2.8749584,"down",7.214705,7.6756983,6.4401145,8.514584,9.137097,8.24946,-1.523541080736
"ZNF783",0.026934601648,0.085111303,5.1869897,"down",3.3578563,3.292254,4.2340355,6.38138,6.8471913,4.780267,-2.37489750489054
"CPNE2",0.0269482097095,0.085129369,2.8278965,"down",8.814336,8.662226,8.5746765,10.02099,11.0027485,9.526688,-1.4997293189913
"SERAC1",0.0269553464385,0.085138682,2.4846596,"up",6.3523693,7.5917444,7.256758,5.5643187,5.770835,5.9265733,1.31304821515559
"LILRA2",0.0269934046923,0.085245642,5.4533467,"down",6.90236,6.287838,5.9394426,9.499103,9.467779,7.5041842,-2.4471418786317
"HOXA1",0.0270078342172,0.085264714,2.1126004,"down",5.338034,4.9321656,5.4878216,5.8486834,6.3667665,6.779631,-1.07901990619491
"CLHC1",0.0270188304764,0.085276858,2.6402868,"up",5.3728433,6.709208,6.147267,4.810384,4.813962,4.4028883,1.40069465021418
"F2RL1",0.0270205984717,0.085276858,5.4341859,"up",4.9768524,6.716977,6.6851883,2.8816657,4.3385167,3.8326435,2.44206392007233
"ANP32A",0.027024267663,0.085276858,2.4800158,"down",10.120542,9.599364,9.760807,11.308008,10.460354,11.643399,-1.31034931194644
"BAHD1",0.027031299521,0.085285806,2.2687581,"down",7.8175173,7.21625,7.5735693,8.504919,9.308855,8.339271,-1.18190279387818
"MYD88",0.0270539723128,0.085319822,5.8969252,"up",5.015034,6.2103796,6.208107,2.6719232,2.5586367,4.523072,2.55996289429999
"KIR3DL2",0.0270619839169,0.085319822,2.8769075,"down",3.341787,2.8645334,2.5298138,3.8929117,4.2480354,5.1687436,-1.52451883545446
"PSPH",0.0270620734483,0.085319822,3.8409406,"up",8.99479,9.684095,9.841322,7.5783663,6.6810207,8.436441,1.94145965281767
"RERGL",0.0270749911003,0.085319822,2.9982661,"up",4.2293463,5.337336,4.9626207,3.2515407,2.687804,3.837573,1.5841284300216
"HDGFRP2",0.0270821435272,0.085319822,2.8144883,"down",6.238979,5.9335685,6.3699713,7.7540345,6.9119253,8.355177,-1.49287265084667
"PDCD6IP",0.0270891292718,0.085319822,2.2753815,"down",7.9053817,8.797257,8.570188,9.65213,9.205642,9.97338,-1.1861084538895
"SLC22A17",0.0270901588815,0.085319822,2.9612194,"up",5.27432,4.550838,5.7289305,3.5761626,3.1110508,4.168301,1.56619138533673
"ARHGAP12",0.027099094548,0.085319822,4.2735843,"up",10.920792,10.743993,11.138425,8.980884,9.807516,7.7284703,2.0954465810216
"PKN2",0.0271008497624,0.085319822,3.6508709,"down",5.7283845,6.477343,5.9116397,7.9487114,7.0216208,8.751757,-1.8682406539213
"FAM134A",0.0271096101927,0.085334184,2.169931,"up",10.3776455,10.820227,10.922038,9.74716,9.979333,9.04047,1.11764916822713
"NTPCR",0.0271233557778,0.085353071,2.2005928,"up",8.349797,7.6839876,8.172355,6.856545,6.5077534,7.4281645,1.13789221212183
"GLYR1",0.027131826867,0.085353071,2.8994016,"down",5.276579,5.7377687,5.500416,7.040026,6.294809,7.7871943,-1.53575517686284
"ITM2A",0.0271324515341,0.085353071,2.3915702,"up",8.408152,8.365433,8.444515,6.9908338,7.8505297,6.602862,1.25795813951801
"METTL17",0.0271358271507,0.085353071,3.8621736,"up",11.690397,11.355371,11.439865,9.665694,8.515383,10.456317,1.9494130131312
"FRAT1",0.0271411667693,0.085353071,3.6647481,"up",5.480846,4.3402066,5.242166,2.8394449,2.6119912,3.9906404,1.87371403673007
"PQBP1",0.0271452982474,0.085353071,2.2337295,"down",8.553833,8.098537,8.317404,9.479307,8.9404125,10.028418,-1.15945448902768
"GPR62",0.0271492054963,0.085353071,2.86917,"down",6.506234,6.1887646,6.34387,7.98981,7.055975,8.554984,-1.52063345116373
"GDI2",0.027153916344,0.085354678,3.4607299,"up",9.744778,11.381915,10.978786,8.599,8.894484,9.238766,1.79107634770488
"ZRANB1",0.0271623475013,0.085367978,2.1789964,"up",5.319322,5.961829,5.7655497,4.408246,4.1849227,5.0825405,1.12366381292631
"EIF6",0.0271901148134,0.085428827,3.1221844,"up",10.156154,9.763987,10.075178,8.307885,7.5710897,9.188677,1.64255574715223
"IL2RA",0.0271958285504,0.085433573,3.1378494,"down",5.618149,5.8286133,5.544926,7.624242,7.940028,6.3767467,-1.64977611231654
"CTBS",0.0272221746666,0.085475442,2.2045008,"up",9.367318,10.456767,10.16836,8.973099,8.890481,8.707509,1.14045200049906
"OR5AS1",0.0272459475883,0.085515359,3.4731201,"down",3.353889,3.1866243,4.1000504,4.7496104,6.2195015,5.0601487,-1.79623229977229
"IDI1",0.0272615407411,0.085515359,5.6874383,"up",4.663872,6.5932426,6.4269032,3.2679815,2.755116,4.1375833,2.50777898925068
"PTCHD1",0.0272665243228,0.085515359,2.1160779,"down",4.3141365,3.721621,3.4586384,4.8664474,5.267378,4.6047487,-1.08139273892406
"WSB1",0.0272681446588,0.085515359,2.171478,"down",7.60735,7.916712,8.046635,9.053204,9.455658,8.417867,-1.11867733641986
"SYN3",0.0273219540355,0.085670891,6.1559672,"down",8.606078,8.568289,7.7677274,11.097557,12.097108,9.613386,-2.62198554477148
"FOXF2",0.0273787277257,0.085816394,2.6436066,"down",5.336252,5.7481112,5.617126,7.3562317,7.372489,6.180291,-1.40250750269411
"WBP4",0.0273810242119,0.085816394,2.7801987,"down",9.180553,9.254767,8.845229,10.63081,9.819586,11.255717,-1.47518799563242
"SEC22A",0.0274042843925,0.085862815,2.7183617,"up",8.907246,8.87192,8.968231,7.3257637,6.823428,8.269993,1.44273743111575
"NFASC",0.0274169624562,0.085889297,5.4402557,"down",7.3655953,7.059876,6.7132993,9.54278,10.666073,8.260941,-2.44367446185291
"RGS3",0.027465146184,0.086005867,4.3505241,"down",4.5300393,4.2041574,3.3263185,6.4931054,6.7975874,5.13339,-2.12118921036943
"STARD13",0.0274668968119,0.086005867,3.2146359,"down",5.1795235,5.0642905,4.72029,6.701662,7.484081,5.832327,-1.68465534252647
"C1orf158",0.0274715053937,0.086005867,2.7798835,"down",4.5603304,5.0173554,4.8044577,6.68032,6.686384,5.4405127,-1.47502442341855
"ACP1",0.0274763875226,0.086005867,3.5666505,"up",8.712558,8.893164,8.83193,6.869102,6.104963,7.9598775,1.83456985145916
"ABI3BP",0.0274795621404,0.086005867,11.8854185,"down",8.398368,8.148399,5.9211216,11.446013,12.031113,9.704125,-3.57112079810417
"CNPPD1",0.0274920510106,0.086028241,12.5968627,"up",8.744568,8.172723,8.8662195,5.362117,2.9356678,6.520748,3.65499256426849
"NT5DC3",0.0274986440434,0.086028241,5.6802344,"down",6.3407435,6.193065,5.5117674,8.875598,9.505112,7.1827173,-2.50595046507152
"FRS3",0.0274994086537,0.086028241,3.7368541,"down",6.950488,6.582365,6.6127,8.748095,9.494271,7.6086597,-1.90182423690155
"FAM18B1",0.0275120322279,0.086050379,2.6274989,"up",11.9712105,13.109019,12.929727,11.332375,10.887378,11.609133,1.39369016020463
"AIFM2",0.0275274747743,0.086063056,2.3752075,"down",5.423752,4.708932,4.8642616,5.968847,5.9309373,6.841322,-1.24805355392547
"BBS9",0.0275328470824,0.086066613,2.1641754,"up",6.5129666,7.511331,7.2412705,5.7550745,6.229489,5.9395523,1.11381743005912
"ALPK1",0.0275403480591,0.086076822,6.6865074,"down",6.447634,6.6362405,5.38347,9.423059,9.773472,7.494572,-2.74125283681122
"CTRB1",0.0275505454668,0.086082219,3.0199451,"up",12.493999,13.129215,12.789313,11.45905,11.803526,10.366384,1.59452232283589
"MGRN1",0.0275698970651,0.086106334,2.6155065,"down",7.81979,8.051574,8.10111,9.312991,8.719715,10.101039,-1.38709035537477
"VWA7",0.0275885038293,0.086134614,4.6132943,"down",8.592702,8.253743,8.039464,10.713915,11.471767,9.317619,-2.20579733047148
"HIAT1",0.0276034277566,0.086164036,6.2716131,"up",6.6118855,8.402851,8.12697,4.748718,6.1341805,4.3122983,2.64883656137784
"GPN1",0.0276064059919,0.086164036,3.3515348,"up",7.6843257,8.786979,8.740646,6.6397347,6.03099,7.3067603,1.74482191386161
"DENND2D",0.0276139552493,0.08616571,4.7119095,"up",8.110907,8.674232,8.809617,6.140928,5.298716,7.4461765,2.23631183009472
"GZMK",0.0276154210207,0.08616571,3.2469138,"up",8.6475115,7.2491956,8.296851,6.2391415,6.891021,5.9661884,1.69906908405015
"DPP9",0.0276247630039,0.086168427,4.5067078,"up",6.4997473,6.1457844,6.8217034,4.583464,3.1509337,5.2166157,2.17207391351971
"LAMB2",0.0276300509937,0.086171672,2.4594226,"up",11.062102,11.436678,11.49498,10.423276,10.358913,9.316612,1.29831965300666
"ARFIP1",0.0276420047336,0.086182504,5.4580448,"down",7.744757,7.8472943,6.917781,9.924384,11.109266,8.821335,-2.44838423639889
"BOP1",0.027661425456,0.086229827,5.4925616,"down",6.0744896,5.918647,5.912172,8.723404,7.049769,9.504573,-2.45747914480625
"SMCR7",0.0276690763726,0.08624045,2.3506215,"down",6.346496,6.2002854,6.3475037,7.4831104,8.179068,6.9312334,-1.23304225314055
"ZNF443",0.0276974221724,0.086315564,5.7804652,"up",3.8678055,5.96443,6.0340614,3.1818037,2.3767078,2.7142286,2.53118560254018
"CCDC85C",0.027707544729,0.086321863,3.811124,"down",7.322357,7.013681,5.9947033,8.525761,9.482815,8.112815,-1.93021654892016
"MOGAT3",0.0277080408704,0.086321863,3.08853,"up",12.787693,12.438611,13.568362,11.240967,11.933269,10.739669,1.62692034417393
"OR9Q1",0.0277164318397,0.086321863,8.8410027,"down",4.321019,4.742097,2.5298138,7.7510595,7.5307813,5.743719,-3.14421000177531
"ZNF576",0.0277300477119,0.086338334,2.2607129,"up",7.7540345,7.631483,7.8018975,6.5531197,5.955781,7.148181,1.17677778817714
"NOTCH2",0.0277302163016,0.086338334,2.8139447,"down",4.4984202,4.9560685,4.035984,5.568696,5.710004,6.6895547,-1.49259397682616
"AHDC1",0.027750173292,0.086362673,2.8955541,"up",8.782758,7.8379087,8.799684,6.6840305,6.552328,7.5824738,1.53383945212816
"SFR1",0.0277537509899,0.086362673,4.6802236,"up",5.5425205,6.4113684,6.3944154,4.6117043,4.342639,2.7142286,2.22657745692517
"GFRA3",0.0277617777258,0.086362673,2.9703676,"up",4.9084964,4.66006,5.442815,3.4766564,4.108562,2.7142286,1.57064148384749
"CAMK1D",0.0277635278872,0.086362673,2.3561269,"up",7.375491,6.8263764,7.3443427,5.8470993,5.448286,6.541573,1.23641724420672
