"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"DOLPP1",0.898224077886711,2.93648094862213,3.29922678608537,0.00285863094146743,0.291136578326638
"C19orf48P",0.995886003371317,4.09040038388574,3.29905862935512,0.0028598268042742,0.291136578326638
"S100B",-1.40896973824388,1.72983314378952,-3.29849773886485,0.00286381912761802,0.291136578326638
"ZNHIT2",0.778681141337267,2.50061666587687,3.29798279422365,0.0028674891577457,0.291136578326638
"LOC102724775",-1.61183124463391,0.966026919220814,-3.29613979873542,0.0028806615334355,0.291136578326638
"MIR31HG",3.62028372870083,-0.170817345660478,3.29470558797652,0.00289095265063807,0.291136578326638
"CPLX1",-0.896464224607144,2.44632001757173,-3.29127377310646,0.00291572188160803,0.291136578326638
"LINC01266",-1.47504648263081,0.0576156490286818,-3.29007512850679,0.00292442134898898,0.291136578326638
"LOC105370622",-1.20999437670252,-0.625163769504967,-3.28765114393914,0.00294209071984715,0.291136578326638
"MARF1",-0.481756076043805,6.58073466992464,-3.28391262902336,0.0029695445440426,0.291136578326638
"SLC6A16",-0.615126414155779,3.54532907194821,-3.27955496559054,0.00300185741281816,0.291136578326638
"LOC221946",1.7105737037661,3.44469777200538,3.2793826452266,0.00300314215352244,0.291136578326638
"ZNF536",-1.26003740038526,2.53402659364369,-3.27910814846418,0.00300518977062875,0.291136578326638
"LOC105370583",-1.79064254517668,0.127537414737813,-3.27904787069537,0.003005639595,0.291136578326638
"MIR6852",-0.879939017747977,3.15465065980579,-3.27636326557209,0.00302573958779413,0.291136578326638
"MACROD2-AS1",-1.57788962891059,0.875183913432278,-3.2755160174563,0.00303210994454447,0.291136578326638
"EMILIN3",0.801160025065717,3.73262138495832,3.27492373056592,0.00303657096664218,0.291136578326638
"COA4",0.453449800434441,4.17543217991623,3.27458448252956,0.00303912898889257,0.291136578326638
"PRR5L",-1.12497091205843,3.69838667053181,-3.27381919053061,0.00304490714044903,0.291136578326638
"LOC102724637",-2.48541115988712,-0.267313372909861,-3.27354992804904,0.00304694266259549,0.291136578326638
"ASTN2",-0.695860297622678,3.68206310786497,-3.27189110126002,0.0030595117686555,0.291136578326638
"LOC105375520",1.69995590308754,0.945044165488888,3.27176557728228,0.00306046491148495,0.291136578326638
"VSIG10L",2.02791654690123,3.25403589720727,3.27145441374353,0.00306282890972367,0.291136578326638
"ACSS1",-0.545410760320284,5.16264812445687,-3.26843762973068,0.00308583985228734,0.291136578326638
"CDH19",-1.28069313279957,2.81448621593526,-3.26818063292291,0.00308780782632574,0.291136578326638
"ENOX1",-1.10934601972809,4.18734965041647,-3.26744236927978,0.00309346788093139,0.291136578326638
