"GeneSymbol","PValue","FDR","FoldChange","Direction","Sui1","Sui2","Sui3","Ctrl1","Ctrl2","Ctrl3","logFC"
"SPATA24",0.0049919253387,0.033847159,2.579895,"down",7.397564,7.05395,6.960805,8.382748,8.22699,8.904518,-1.36731235012067
"CDR2L",0.0049932143745,0.033847159,3.4473697,"down",3.1294699,2.860289,3.604577,5.336756,5.070568,4.5435,-1.78549602332261
"STX4",0.0049937697576,0.033847159,4.3626105,"down",10.050339,9.59446,9.188677,11.919585,11.174489,12.114977,-2.12519167362213
"NAGPA",0.0049987342558,0.033866425,135.9802013,"down",10.70198,10.470425,6.8079276,16.193697,16.542074,16.50632,-7.08725280032663
"COMMD7",0.0050091504168,0.033914384,2.1636167,"up",8.010625,8.110907,8.284667,6.9596243,6.7421794,7.3640604,1.11344493817171
"PHLPP1",0.0050129657746,0.033928914,12.5094504,"down",7.245691,7.14143,6.7398005,9.87219,11.933997,10.255574,-3.6449465012886
"TOP2B",0.0050159804316,0.03393748,5.9938858,"down",5.449004,5.022448,4.5908957,7.689407,6.8903995,8.233016,-2.58349159680725
"DPH3",0.0050175708812,0.03393748,2.0880036,"up",8.5980015,8.668161,8.903214,7.71134,7.351637,7.920027,1.0621241993109
"MAP7D3",0.0050195192723,0.033939364,3.5977176,"down",2.4719083,2.9014075,2.5298138,4.2276163,4.1343346,5.0824246,-1.84708194782645
"SIX4",0.0050230761695,0.033952119,7.7013002,"down",5.9844937,6.0199375,4.82666,8.873648,8.940154,7.8525953,-2.94510203460488
"FUT7",0.0050258869436,0.033959825,2.2158123,"up",4.0716696,3.4971495,3.998378,2.8741403,2.5353212,2.7142286,1.1478356768166
"POC1B",0.0050309957766,0.033970813,4.5351092,"up",4.1251535,5.419304,4.859351,2.40226,2.743908,2.7142286,2.18113728954139
"SPTBN1",0.0050338995467,0.033970813,3.6173445,"down",4.092596,3.816978,3.173866,5.170746,5.709376,5.768111,-1.85493100047486
"C10orf54",0.0050379624704,0.033973652,2.8088875,"down",4.113597,4.2297215,4.745449,5.4915733,5.9844937,6.082697,-1.48999884360198
"CNNM3",0.0050451866471,0.0340014,2.8426158,"up",4.807459,4.5148597,4.727276,2.853984,2.9935083,3.680445,1.50721912156531
"GNAL",0.005051585905,0.034031264,2.8181874,"up",3.990028,3.641849,4.5096354,2.40226,2.5407212,2.7142286,1.4947675492137
"CCDC102B",0.005070705906,0.03411502,6.3304889,"down",3.9620323,3.744223,2.5298138,6.1649504,6.315727,5.7423425,-2.66231692246065
"DDX47",0.0050713653758,0.03411502,5.1797508,"up",8.317404,8.401309,8.379032,5.7212715,5.4317284,6.826097,2.3728826909133
"FAM3C",0.0050744517125,0.03411502,4.3561381,"down",6.3016896,6.347243,6.1974363,8.29298,7.813378,9.10916,-2.12304969166432
"LOC100505549",0.0050761257681,0.03411502,4.7679781,"up",5.6664543,5.8627205,6.1615047,3.5590932,3.0355275,4.335926,2.25337760931225
"H2AFB1",0.0050773562788,0.03411502,4.9974654,"up",5.5610113,5.2294655,5.783603,3.0118423,2.6551442,3.9435036,2.32119657849142
"SLC7A7",0.0050786285606,0.03411502,7.5382017,"up",6.2145495,6.5381513,6.6515484,3.4837594,4.4636,2.7142286,2.91422039777445
"ZAP70",0.0050790677228,0.03411502,4.3963197,"down",4.578372,4.9843693,4.450114,7.015478,7.2779927,6.1282735,-2.13629630276437
"MNX1",0.0050832610716,0.034127534,2.2209588,"up",3.8586392,3.9280982,4.225193,3.1972852,2.6468687,2.7142286,1.15118263035135
"PSMA5",0.0050864077359,0.034127534,3.813667,"up",9.966917,10.242251,10.364185,8.10178,7.7910204,8.887016,1.93117887657609
"ECD",0.0050893261722,0.034127534,2.1055391,"up",9.344944,9.703488,9.588029,8.458366,8.198576,8.75695,1.07418966669786
"ZSCAN2",0.0050947058826,0.034134436,3.8792204,"up",6.660998,6.3129907,6.750329,4.5147743,4.1156855,5.2265577,1.95576674569506
"TMED7",0.005095393828,0.034134436,4.4178276,"up",8.61252,9.706595,9.508776,6.9664645,6.9261246,7.5052905,2.14333712048631
"LRPAP1",0.0051026628195,0.034171869,3.0219724,"up",3.938136,3.708068,4.578695,2.40226,2.321939,2.7142286,1.59549048427344
"ACOT9",0.0051113741041,0.034218932,2.4041173,"up",6.8837185,7.4371667,7.412053,5.84735,6.255668,5.8333983,1.26550728872788
"OMA1",0.0051186899359,0.034256626,3.8408794,"up",11.206368,11.275681,11.309357,9.275319,8.744908,9.946869,1.94143666531302
"SNTB2",0.0051310786047,0.034317046,2.2606116,"down",7.968306,7.718113,8.114757,9.0051365,9.456246,8.869933,-1.17671314118811
"PABPC3",0.0051325444777,0.034317046,5.0760213,"up",4.0168643,5.1711693,5.2814884,2.40226,2.321939,2.7142286,2.34369812302849
"KDSR",0.00513655959,0.034317046,3.0034582,"up",8.781015,9.246673,9.350297,7.3942986,7.24188,7.9819326,1.58662458559824
"GALT",0.0051395368588,0.034317046,2.0778519,"up",7.731501,7.2571797,7.7697506,6.4511003,6.423046,6.7190065,1.0550928290497
"TMED1",0.005146244212,0.034350263,2.5909041,"down",7.517624,6.8153377,7.340506,8.465266,8.8564205,8.472148,-1.37345561643853
"PCDHGA3",0.0051494673056,0.034350263,4.4267815,"up",5.5991473,5.160634,5.5962257,3.9510689,3.251935,2.7142286,2.14625816570008
"SCOC",0.0051499473636,0.034350263,6.4136266,"up",8.76259,10.13376,9.773472,6.7220163,6.5318956,7.372489,2.68114036282079
"PICK1",0.0051528047204,0.034350263,2.8976534,"up",4.479868,3.6527987,4.4252157,2.7309313,2.5080674,2.7142286,1.53488503864717
"RAC1",0.0051534879144,0.034350263,4.2494683,"up",15.624666,15.970249,15.952157,13.964896,13.064022,14.256307,2.08728234032318
"TANC2",0.0051571700598,0.034350263,3.838739,"down",4.276274,3.2966952,4.0605173,5.4765406,5.8702517,6.1085916,-1.94063247312933
"P4HA3",0.0051610812488,0.034351323,2.7671771,"up",3.9504318,4.3870106,4.711515,3.1728902,2.7565937,2.7142286,1.46841497973229
"MED17",0.0051615714766,0.034351323,3.952549,"up",7.587381,8.678686,8.306483,5.9646134,6.1540666,6.50552,1.9827833478762
"SYNE2",0.0051667694012,0.034360955,3.7599475,"up",7.303747,7.2996893,7.5741177,4.886813,5.522979,6.0356245,1.91071251774907
"UGDH",0.0051692923328,0.034360955,5.6970911,"up",4.3338103,5.6930957,5.6839952,2.68179,2.7842062,2.7142286,2.51022547597641
"CHRDL1",0.0051697811452,0.034360955,4.546145,"down",2.4719083,3.2114108,2.5298138,4.352158,5.436593,4.978313,-2.18464369987173
"KIF14",0.0051736937574,0.034375719,4.8987251,"down",2.4719083,2.4393156,2.5298138,4.3739233,4.346587,5.5977464,-2.29240633469193
"CHST2",0.0051820877603,0.034408995,4.8943412,"up",10.560951,9.208156,10.078015,7.5163836,7.562516,7.8948784,2.29111467975598
"KRTAP1-3",0.0051940897791,0.034477425,6.5326588,"up",5.917979,5.703176,6.9127784,3.8045046,2.8377512,3.7686667,2.70767028991467
"CMC2",0.0052022388178,0.034516147,2.3649276,"up",10.757264,10.706334,10.93839,9.439513,9.264481,9.972606,1.2417960175098
"TBL1XR1",0.0052033197855,0.034516147,3.9881259,"down",5.4781594,5.7366858,5.2238092,7.3848267,6.9566126,8.084348,-1.99571095448
"SEPT9",0.0052075591714,0.034532998,2.5241989,"down",5.5183716,5.7625103,5.006088,6.949415,6.684585,6.6604466,-1.33582559524036
"EGFR",0.005211367636,0.034546982,5.5298828,"down",7.2896333,7.3475676,6.6473064,9.580734,8.885658,10.219862,-2.46724890439297
"NINJ2",0.0052262192986,0.03463414,2.3449361,"up",4.628417,4.859104,5.1713033,3.908564,3.3679194,3.693695,1.22954860953418
"WRNIP1",0.0052293412662,0.034643534,4.6086723,"up",5.614941,5.5611553,5.973984,3.764219,2.7707927,4.002015,2.20435118837911
"ADCK5",0.0052385608404,0.034682003,3.1527922,"up",4.1947293,3.7496655,4.7532926,2.555726,2.4578426,2.7142286,1.65663008536888
"FAM25A",0.0052467188684,0.034719318,8.3823309,"up",9.211444,10.19209,9.922743,6.7261066,5.881607,7.516509,3.06735147426813
"EFHC1",0.0052476135743,0.034719318,14.2393932,"up",6.341196,7.621016,7.5604496,3.2648826,2.4230201,4.3393116,3.831815763242
"CELF5",0.0052495371884,0.034720743,2.336173,"up",7.4630423,7.488386,7.541764,6.442692,6.5416393,5.8364196,1.22414711368735
"GBP3",0.0052532250293,0.034722745,2.0598922,"down",8.959283,9.185522,8.7652855,9.920446,9.821296,10.296055,-1.0425688390615
"FLNA",0.005253256592,0.034722745,4.6457654,"down",2.9148173,3.039651,2.5298138,4.823364,5.767546,4.541121,-2.21591630334989
"C17orf51",0.0052552518818,0.034724641,3.993949,"up",9.680372,9.838713,10.456767,8.008039,8.4608555,7.5135098,1.9978159106695
"KIF12",0.0052595696903,0.034741876,2.1673124,"up",8.330106,7.9186897,8.34626,7.124097,7.311795,6.8114424,1.11590712087369
"RGP1",0.0052648406899,0.034755052,2.2625202,"up",6.6739564,6.459869,6.9819283,5.4502897,5.817582,5.31409,1.17793067277473
"IRF2",0.0052649842743,0.034755052,4.7822635,"up",6.6478057,7.076686,7.4057384,4.3489733,4.5407596,5.4674163,2.25769362391613
"TICAM2",0.0052700732353,0.03477735,3.088164,"up",6.069503,6.56882,6.9302964,4.793062,5.204686,4.6906233,1.62674937038582
"GUCY1A3",0.0052718488763,0.034777776,4.5451524,"down",8.973099,9.58312,9.351375,11.546523,12.0677,10.846357,-2.18432866912524
"NUP35",0.0052736753531,0.034778537,3.8792712,"up",8.535992,9.263802,9.162991,6.8578625,6.6726856,7.56488,1.95578563826126
"FBXO15",0.005278409184,0.034798465,4.3883192,"up",5.7412953,5.4019117,5.4943714,3.1760187,2.916652,4.1439023,2.13366846911127
"CLYBL",0.0052836681922,0.034809548,2.4040442,"up",8.804638,9.070561,8.741057,7.5741177,7.266878,7.97887,1.26546342122988
"GATA3",0.0052849119895,0.034809548,7.8719279,"down",8.753072,8.464651,8.328019,10.936632,12.541914,10.997347,-2.97671700690825
"RRBP1",0.0052869409262,0.034809548,10.2368438,"down",5.7618184,5.62576,3.8778594,8.353875,8.444284,8.534376,-3.35569907038464
"HNRNPR",0.0052890706921,0.034811112,2.5164562,"down",7.799521,7.7529545,7.722854,8.984435,8.73602,9.549055,-1.33139348732708
"CDK18",0.005293835597,0.034821103,2.5158777,"up",7.3721504,7.082258,7.5839,6.289999,6.111996,5.643128,1.3310617926894
"OR2A7",0.0052993238777,0.034845926,3.6967358,"up",7.1129827,7.126983,7.2511578,4.716169,5.2268457,5.889353,1.88625194002233
"SORCS1",0.0053122962505,0.034919929,4.922674,"down",4.6343613,4.2011166,4.1842866,6.823654,7.2052045,5.8892326,-2.29944220145452
"C16orf52",0.0053209125459,0.03496137,6.0075102,"down",6.0690913,5.506643,5.5175276,8.359694,7.5016685,8.992201,-2.58676719287273
"CEPT1",0.0053278841302,0.034977146,4.1254831,"up",6.3409243,7.3720026,7.333208,4.9703703,4.700823,5.2412524,2.04456307091356
"NF1",0.0053310419673,0.034986577,201.049727,"down",4.171631,4.3437843,3.82851,10.6204,14.519376,10.158375,-7.65140856691766
"RUNX1T1",0.0053335586143,0.034991794,6.2678477,"down",4.0202007,3.5263383,2.5298138,6.1897182,6.22235,5.608195,-2.6479701247492
"MDN1",0.00533866768,0.035004678,4.2569246,"down",4.620876,4.123057,3.932167,6.3016896,5.76782,6.876025,-2.08981153687333
"NFKBID",0.0053424114288,0.035004678,2.1357732,"up",9.015145,9.035992,9.534611,8.068077,7.9384727,8.294923,1.09475845385707
"PTPRF",0.0053715793987,0.035139154,3.9230111,"down",3.172169,3.3748224,2.5298138,5.225695,4.4914064,5.275588,-1.9719614174676
"TET2",0.0053828536639,0.035156568,2.1511038,"up",5.774748,5.367262,5.855137,4.325403,4.569284,4.7872286,1.10507714267455
"ITFG3",0.0053830268322,0.035156568,2.8482151,"up",4.6644206,4.43156,4.6286025,2.8943548,3.5858254,2.7142286,1.51005810416422
"AREG",0.0053855233833,0.035156568,4.48086,"down",10.119045,10.480759,10.128412,12.682557,11.662335,12.874651,-2.16377565162745
"ERP29",0.0053881888117,0.035156568,3.3078944,"up",8.821335,8.250303,8.793455,6.6823664,6.603179,7.401808,1.72591317918027
"BCL2L12",0.0053919952271,0.035156568,2.8221142,"up",4.0084057,3.5712566,4.4504676,2.40226,2.4233122,2.7142286,1.496776369381
"MAMSTR",0.0053926446627,0.035156568,2.3479579,"up",4.0321484,4.3511934,4.5027704,3.2829363,3.1947277,2.7142286,1.23140654047278
"ANKHD1-EIF4EBP3",0.0053948948633,0.035156568,3.3721199,"up",12.073931,12.2688465,12.322012,10.583048,9.881138,10.939636,1.75365583404397
"SLC2A13",0.005395274577,0.035156568,2.9417421,"up",6.489999,6.4973183,6.9041376,5.2152896,5.416362,4.589791,1.5566707723031
"ANXA8",0.0053967277519,0.035156568,2.6257521,"down",5.260758,4.686953,5.4057198,6.6578436,6.2552843,6.618495,-1.39273071631348
"SPATA7",0.0053987877025,0.035158718,4.3318386,"up",4.084346,5.4035635,4.9029465,2.6150613,2.7166276,2.7142286,2.11497949056456
"PDIA2",0.0054019616242,0.035163103,3.0980876,"down",4.674249,4.9343495,5.2078743,6.6670923,6.0884943,6.95502,-1.63137793763905
"ESD",0.0054150664725,0.035208326,2.2946456,"up",11.89656,12.541914,12.539645,11.11801,11.205243,11.060052,1.19827135163297
"RSPH9",0.0054190714765,0.035218424,3.2718392,"up",4.7531176,3.827637,4.6804175,2.875387,2.541251,2.7142286,1.7101018463655
"TRAPPC1",0.0054200851889,0.035218424,4.0730404,"up",10.123154,9.665694,10.104828,7.87466,7.3865056,8.554192,2.02610612433165
"SLC4A4",0.0054223443578,0.035219407,4.6886012,"up",5.7601404,6.191211,5.622702,3.4493573,3.0977502,4.3394732,2.2291575724581
"ARFGAP2",0.0054239056401,0.035219407,2.7519877,"up",9.683143,9.853167,9.982706,8.562647,8.694689,7.880258,1.46047402193367
"ZNF24",0.0054352014966,0.035257562,6.2313633,"down",11.883013,11.7214985,10.530024,14.183609,13.571543,14.298027,-2.63954783114367
"MLL3",0.0054365166397,0.035257562,11.8254436,"down",5.451431,5.2744913,4.4585085,9.185957,7.474641,9.2153,-3.56382239832657
"RPS28",0.0054434640404,0.03527198,6.7144955,"up",15.2373085,14.455391,15.333345,12.5179615,11.443059,12.823187,2.74727900546196
"PSORS1C2",0.0054454728568,0.03527198,2.5292533,"up",5.8483486,6.089451,6.266519,4.879589,4.3094544,4.9991407,1.33871152745368
"ITGB5",0.0054456813636,0.03527198,2.5816605,"up",9.1652355,8.68969,9.200498,7.741436,7.2878337,7.921256,1.36829929221362
"HTT",0.0054522586091,0.035283852,2.3525736,"up",3.8054302,4.180135,3.468483,2.40226,2.63484,2.7142286,1.23423985821164
"STXBP3",0.0054527272276,0.035283852,3.519979,"up",9.89467,10.773932,10.595142,8.535071,8.3071785,8.974794,1.81556682184944
"YIPF1",0.0054547024832,0.035283852,5.4316054,"up",10.060002,10.065492,10.226359,7.663586,6.914075,8.450056,2.44137867322372
"CYP2E1",0.0054572669683,0.035283852,2.1768817,"up",4.1351223,3.578655,4.172901,2.9662158,2.8394449,2.7142286,1.12226300814132
"KHDC1",0.0054580736033,0.035283852,2.9275475,"up",4.874125,4.230873,4.762641,3.0886064,3.4157262,2.7142286,1.54969257891044
"MEF2BNB-MEF2B",0.0054597096308,0.035283852,5.9095188,"down",5.386214,5.05043,4.7533913,8.144933,7.9658217,6.7684026,-2.56304065948613
"BTBD18",0.005461402076,0.035283852,5.6180404,"down",6.399041,6.65237,6.871713,8.675832,10.000614,8.716879,-2.49006699909409
"BMP2",0.0054642649627,0.03529113,3.2945206,"up",4.380124,4.8004203,5.1532,2.986331,3.472979,2.7142286,1.72006854768521
"GPR125",0.0054664596239,0.035294089,6.4558066,"up",9.578096,9.648934,9.479307,7.033176,7.6391063,5.9622626,2.69059735968753
"PRR24",0.005470696186,0.035310225,7.5742038,"down",6.8395653,5.99361,6.857637,8.74552,10.307246,9.401329,-2.92109424051117
"ANKRD36",0.0054769429453,0.035339322,6.7775988,"down",4.8685017,4.7548046,4.7261906,6.726857,8.463501,7.4414616,-2.76077423900819
"ZG16B",0.0054847295153,0.035364997,2.9256408,"up",11.561417,12.262787,12.05633,10.610866,10.59804,10.02537,1.54875265127074
"G2E3",0.0054847906668,0.035364997,2.7992552,"down",5.3637166,5.7840867,5.388051,7.041398,7.381101,6.5684843,-1.48504301924065
"COG6",0.0054899044041,0.03537803,7.249505,"down",4.558921,4.2894716,3.4347367,7.0742188,7.575311,6.207247,-2.85788249051717
"ZCCHC11",0.0054948111656,0.035387915,3.1108766,"up",11.616851,11.359374,11.668338,10.1211605,10.263846,9.347593,1.63732116822525
"EFNA4",0.0054949205022,0.035387915,2.019518,"up",9.609683,9.162068,9.672054,8.394402,8.653219,8.354151,1.01401100486497
"SCG5",0.0054978818443,0.035395771,2.6714333,"up",6.3591447,6.441684,6.331674,5.1803403,4.445839,5.2534814,1.41761399658778
"ATIC",0.0055090136317,0.035439757,4.4896469,"up",6.787771,7.6170044,7.421958,4.665798,4.957796,5.7033334,2.16660198491062
"IGSF23",0.0055099449709,0.035439757,3.6077524,"up",9.967631,9.542326,9.996258,8.165061,8.400956,7.386897,1.85110032984896
"TMEM109",0.0055210912987,0.035477768,2.2284326,"up",6.9261246,6.7148643,7.2083173,5.889353,6.00483,5.4870353,1.15602932661526
"METAP2",0.0055264468194,0.035500958,2.1270685,"down",8.107703,8.455353,8.556329,9.353678,9.752384,9.2799225,-1.0888664945205
"SOAT2",0.0055341408845,0.035522989,3.1614068,"up",4.6709905,4.793727,5.0897684,3.1792645,3.6792927,2.7142286,1.66056668870066
"SLC22A15",0.0055352831288,0.035522989,3.0788143,"up",3.6313307,4.60026,4.256799,2.40226,2.5047765,2.7142286,1.62237485323903
"ASCL4",0.005536867422,0.035522989,5.4222406,"up",6.173869,5.2078743,6.0526934,3.6770802,3.7264605,2.7142286,2.43888913101508
"PARD3B",0.0055443162131,0.035559554,5.0806654,"down",3.7370644,3.7802958,2.5298138,5.638201,5.9486284,5.495397,-2.3450174549532
"BSDC1",0.0055509339957,0.035587312,2.9504064,"up",3.7526555,4.1305947,4.7311025,2.6062078,2.6111753,2.7142286,1.56091369036682
"CT47A7",0.0055539060585,0.035587312,2.3936317,"up",3.6086469,3.874799,4.262007,2.40226,2.8513608,2.7142286,1.25920118675946
"MAP3K4",0.0055540986451,0.035587312,2.6688188,"up",7.896464,8.151598,8.168928,6.315962,6.520458,7.131966,1.41620135672916
"USP36",0.005555647722,0.035587312,3.5032511,"down",5.7908163,4.68437,5.297193,6.947369,7.2448225,7.006271,-1.80869439885699
"NR3C1",0.0055640135271,0.035629671,4.6783792,"up",7.4569855,8.56994,8.143432,6.1078615,5.330998,6.0534716,2.22600880221789
"GPSM1",0.0055746918014,0.035661018,2.6657735,"up",5.553333,5.1821704,5.825927,4.3051763,3.743056,4.2695355,1.41455420566749
"UFSP2",0.0055768139429,0.035661018,2.9911318,"up",9.534037,10.396976,10.1748295,8.380661,8.269572,8.713535,1.58069148217811
"ARHGAP44",0.0055803025725,0.035661018,3.2314671,"up",4.147605,3.7759612,4.7963667,2.40226,2.5268764,2.7142286,1.6921893034189
"ANKFN1",0.0055819616544,0.035661018,2.2461993,"up",6.377808,6.223832,6.520748,5.385561,5.4215755,4.8127937,1.1674859403678
"EGFL7",0.0055825419223,0.035661018,2.5337364,"down",5.347231,5.05172,5.5839076,6.86425,6.859945,6.282463,-1.3412664399506
"RNASE1",0.0055828176216,0.035661018,5.268685,"up",10.1322565,9.855998,10.143692,7.763376,8.328534,6.8477077,2.39744292757195
"MSL2",0.0055860728515,0.035661018,25.489732,"up",6.0524793,8.583259,8.538343,3.026238,3.4180818,2.7142286,4.67184429977735
"ZNF763",0.0055871827797,0.035661018,2.0490939,"up",6.463836,6.441294,6.7281275,5.268986,5.4289813,5.830332,1.03498609755577
"FAM71F1",0.0055882087284,0.035661018,3.6657454,"up",5.4436812,5.1297526,6.0438027,3.9120598,3.2313101,3.8515468,1.87410658868395
"DKK1",0.0055981933307,0.035702315,4.4579781,"up",8.469532,8.935245,8.542733,6.61391,7.0648804,5.799551,2.1563895293166
"FBXO3",0.0056033361276,0.035723904,5.4690369,"up",8.06895,8.415642,8.618151,6.0877023,5.113909,6.5472713,2.45128679610212
"GBE1",0.0056110024795,0.035761563,5.9525688,"up",5.586686,6.7673225,6.7823696,4.2673426,3.361656,3.7868423,2.57351239031211
"PDGFA",0.005618234738,0.035774528,4.4897428,"down",4.009404,3.8563156,3.172068,5.8423467,5.317906,6.3774333,-2.16663280091461
"PRMT2",0.005624065766,0.035774528,2.1366763,"down",7.2443724,6.922613,7.4722385,8.227901,8.145014,8.552414,-1.0953683606147
"LPP",0.0056250701145,0.035774528,2.6244175,"down",4.2384143,4.0180426,4.053356,5.2551627,5.2401023,5.9905396,-1.39199724635356
"ZFAND2A",0.0056252265243,0.035774528,2.1899248,"up",10.347311,9.664658,9.962854,8.797557,8.789386,8.995236,1.13088132985851
"PPP1R2",0.0056253575927,0.035774528,3.6658447,"up",14.445661,14.4296,14.362764,12.731224,11.868411,13.015953,1.87414566877861
"CMTM6",0.0056357296737,0.03582254,5.0298747,"up",8.890481,10.099834,9.87219,7.058987,7.7261906,7.08576,2.3305224612753
"NME3",0.0056384355903,0.03582254,5.2514623,"up",8.453131,7.4972734,8.072395,5.4013815,5.1558113,6.287449,2.39271920548514
"GTF2H3",0.0056423414269,0.03582254,6.8323305,"up",5.9927044,6.3838263,6.5563836,3.5304778,2.703947,4.3813562,2.77237776406532
"UBAP1L",0.0056437518412,0.03582254,3.1042129,"up",8.202788,7.723285,8.238041,6.144464,6.1929255,6.924042,1.63422750702283
"AP4B1",0.0056448476172,0.03582254,3.6500624,"up",6.479433,6.797141,7.1021814,5.0582914,4.361352,5.3553486,1.86792112793814
"UBXN7",0.0056452446233,0.03582254,3.4066964,"down",5.1611876,5.453763,4.664677,7.0996857,7.086906,6.398156,-1.76837338220652
"OMG",0.0056534053121,0.035863128,3.3793697,"down",2.8809066,2.4393156,2.5298138,4.7984614,3.8053815,4.5164557,-1.756754188673
"CLEC4F",0.005662489595,0.035909548,9.9065343,"up",7.2731156,6.462098,7.45463,4.0984797,4.451994,2.7142286,3.30838043352764
"FBXO11",0.005665009609,0.035914323,4.7904695,"down",3.1958182,3.3928063,2.5298138,5.7343125,5.504133,4.660494,-2.26016705724085
"GPR64",0.0056680999457,0.03592271,2.7124208,"up",9.161651,9.10715,9.61701,8.089162,8.04464,7.433266,1.43958101290628
"CKAP5",0.0056756931268,0.035934282,8.4949524,"up",5.977201,6.839131,6.8903995,3.236864,2.7863996,4.4236503,3.08660586353941
"TNFRSF1A",0.00567571589,0.035934282,3.0203729,"up",7.435432,6.8831177,7.6738644,5.5385275,6.094506,5.5752006,1.59472667795081
"PIGO",0.0056758572735,0.035934282,3.9680077,"up",9.583564,9.55674,9.553924,7.8796563,6.8442802,8.005047,1.9884148253067
"RAB37",0.0056769977337,0.035934282,2.4340847,"up",4.2682843,3.9681196,4.601895,3.0414732,3.232459,2.7142286,1.28337937106885
"CRYGC",0.0056847695379,0.035961077,3.8070856,"down",4.13543,4.280222,3.8058264,6.4136367,6.240285,5.3536177,-1.92868700838379
"VDAC1",0.0056893950563,0.035976512,12.529288,"up",7.4043226,8.553168,8.4608555,3.6943629,4.195939,5.5863466,3.64723252805832
"SRSF1",0.0056907495472,0.035976512,4.4948403,"up",9.343898,10.26779,10.198687,7.603404,7.4057384,8.296423,2.16826985823339
"EXOC8",0.0056935817104,0.035977327,5.2151274,"up",12.7999325,12.695727,12.68615,10.396149,9.558394,11.079159,2.38270249667662
"C18orf34",0.0056944188045,0.035977327,5.8623276,"down",3.1697643,3.6680605,3.0651414,5.75849,5.151462,6.647435,-2.55147359131122
"CEP85L",0.0057056158617,0.03602369,2.9298472,"down",4.3232274,4.319305,3.858893,5.7714753,6.1087584,5.273668,-1.55082542589307
"SLC12A5",0.0057060015998,0.03602369,3.7595147,"up",8.384057,8.0875435,8.714896,6.7069526,5.883457,6.8644476,1.91054644246396
"FAM155A",0.0057186560554,0.03605738,4.112311,"up",5.157619,4.747829,5.162117,2.5522718,3.6812165,2.7142286,2.03994937474368
"COPS3",0.00571950759,0.03605738,4.85423,"up",8.618643,9.39102,9.214115,6.592922,6.3122616,7.480867,2.27924246695593
"PANX2",0.0057229162385,0.036067681,7.5282773,"down",6.168334,5.9516735,4.5261292,8.618804,8.62821,8.136082,-2.91231976993239
"FAM127C",0.0057269545885,0.036075065,4.262469,"up",10.83592,10.62826,10.900307,8.767116,8.007171,9.315132,2.09168934177109
"ZSCAN18",0.0057276376886,0.036075065,2.553309,"down",4.1995754,4.343332,3.5458796,5.486068,5.324585,5.3352385,-1.35236814244215
"PCSK2",0.0057342665584,0.036094447,161.0826536,"down",10.237516,10.479499,6.345127,16.223732,16.81259,16.020792,-7.33165733364748
"ITIH1",0.0057362223678,0.036095579,3.9102108,"down",2.4719083,2.775052,2.5298138,4.923033,3.853478,4.9020023,-1.96724638551649
"GNA14",0.0057383787778,0.036097972,2.6615462,"up",5.085619,5.3648877,5.643078,4.260614,3.5590932,4.0370836,1.41226460925885
"CA5B",0.0057440964303,0.03612276,3.1869353,"up",6.4680443,6.418687,6.6107974,4.9653034,4.2432437,5.2724724,1.67216973034368
"CYB5R1",0.0057473374,0.036131962,3.1179288,"up",10.290929,9.876129,10.319796,8.367681,8.15263,9.044779,1.64058798350082
"PPCS",0.0057494634872,0.036134151,4.8525651,"up",10.581544,10.698569,10.639928,8.211324,7.7172623,9.155212,2.27874756766685
"IFI30",0.0057551009172,0.036151427,2.4173893,"up",7.263752,6.931982,7.2272387,6.195565,5.936049,5.4710093,1.27344982558724
"AHI1",0.0057564627755,0.036151427,2.3445019,"up",7.105735,7.3281527,7.392944,6.094619,5.658868,6.3855004,1.2292814482289
"SEC11A",0.0057581818499,0.036151427,2.4802915,"up",12.614008,12.842107,13.275286,11.816624,11.31902,11.664228,1.31050968548748
"HEATR5B",0.0057610887479,0.036151427,8.3142798,"up",8.545254,9.813735,9.651017,5.8696265,5.8837533,7.0898523,3.05559129971596
"AQP1",0.0057611056343,0.036151427,5.4240065,"up",5.748002,5.8391085,6.3499503,3.9469914,3.9577641,2.7142286,2.43935890736661
"MED30",0.0057693771849,0.03616902,9.4213195,"up",9.012232,8.836552,9.09395,5.945286,4.6260076,6.663653,3.23592913019832
"TUBD1",0.0057733045685,0.03616902,2.8883854,"up",7.0484037,7.1819987,6.9993114,5.6553335,5.017489,5.9661016,1.53026325523489
"OR6T1",0.0057738663972,0.03616902,7.2366968,"up",5.713023,5.542759,6.0739937,2.40226,2.4258785,3.9356432,2.85533132745967
"UQCR11",0.0057741187524,0.03616902,3.2338913,"up",14.774268,14.6459875,14.641401,13.205817,12.3801,13.395926,1.6932711866698
"SUMF2",0.0057745864638,0.03616902,2.1054422,"down",4.812499,4.505867,4.7312303,6.099696,5.6667542,5.505516,-1.07412327022657
"ORC1",0.0057950791109,0.036266265,2.4109702,"down",3.7392282,4.2779307,4.001221,5.1220803,5.630455,5.074686,-1.2696138190956
"FAM108B1",0.0058017770534,0.036294589,2.017175,"up",6.6294737,6.668822,6.7793446,5.64941,5.379683,6.0115385,1.01233625037638
"HMGCL",0.0058049958277,0.036303551,5.6552531,"up",7.860267,7.5590816,8.239642,5.3732557,4.6631274,6.1238327,2.49959159325907
"CNOT4",0.0058134888853,0.036325921,3.1571207,"up",3.9554327,4.808938,4.741065,2.686695,3.1286838,2.7142286,1.65860941743352
